Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
8.0894E-5,15.757326809,0.356743606,0.460527525,0.124197002,0.150214592
8.191E-5,16.001605381,0.359612929,0.457770426,0.129550321,0.150214592
8.26202E-5,16.256516511,0.361603681,0.454921423,0.131691649,0.150214592
8.32947E-5,16.505381807,0.363482622,0.452164323,0.138115632,0.150214592
8.3907E-5,16.756144338,0.36517874,0.449407224,0.139186296,0.150214592
8.47729E-5,17.000949512,0.367562123,0.446742027,0.140256959,0.150214592
8.56314E-5,17.256552549,0.369907656,0.443984928,0.143468951,0.154506438
8.65733E-5,17.506507607,0.372460944,0.441319732,0.146680942,0.154506438
8.7165E-5,17.758348477,0.374054376,0.438654535,0.146680942,0.158798283
8.79805E-5,18.003350868,0.376237431,0.436081243,0.150963597,0.158798283
8.8863E-5,18.251147597,0.378582346,0.43350795,0.150963597,0.158798283
8.95069E-5,18.500763906,0.380282443,0.430934657,0.150963597,0.158798283
9.0288E-5,18.752465636,0.382332165,0.428361364,0.154175589,0.158798283
9.13664E-5,19.006726883,0.385140127,0.425788071,0.154175589,0.158798283
9.21448E-5,19.254752465,0.387151091,0.423306681,0.156316916,0.158798283
9.28942E-5,19.504539832,0.389074641,0.420825292,0.156316916,0.163090129
9.36361E-5,19.756364165,0.390967004,0.418343902,0.156316916,0.163090129
9.43153E-5,20.000372274,0.392689264,0.415954416,0.159528908,0.163090129
9.47773E-5,20.256061944,0.393855259,0.413473026,0.161670236,0.167381974
9.55243E-5,20.503577389,0.395731071,0.41108354,0.163811563,0.175965665
9.62573E-5,20.753023246,0.397560332,0.408694054,0.165952891,0.175965665
9.6938E-5,21.00431101,0.39924948,0.406304568,0.167023555,0.180257511
9.75429E-5,21.257224631,0.400742459,0.403915081,0.168094218,0.184549356
9.82677E-5,21.502174478,0.402521625,0.401617498,0.170235546,0.193133047
9.87822E-5,21.758375518,0.403777917,0.399228012,0.172376874,0.197424893
9.93814E-5,22.006151848,0.40523489,0.396930429,0.173447537,0.197424893
1.00001E-4,22.255342263,0.40673398,0.394632846,0.174518201,0.197424893
1.00649E-4,22.506136711,0.408292859,0.392335263,0.176659529,0.201716738
1.01041E-4,22.75821241,0.409233081,0.39003768,0.178800857,0.201716738
1.01577E-4,23.001329659,0.410513368,0.387832001,0.178800857,0.206008584
1.02183E-4,23.255982558,0.411951607,0.385534418,0.17987152,0.206008584
1.02802E-4,23.502132584,0.413415255,0.383328738,0.184154176,0.206008584
1.03358E-4,23.759828875,0.41472533,0.381031155,0.186295503,0.206008584
1.03917E-4,24.008594915,0.416034238,0.378825476,0.188436831,0.214592275
1.04572E-4,24.258706914,0.417562829,0.376619796,0.188436831,0.21888412
1.0518E-4,24.51051068,0.418972864,0.374414116,0.190578158,0.21888412
1.05795E-4,24.753230841,0.420392065,0.37230034,0.192719486,0.223175966
1.06367E-4,25.007842182,0.421706147,0.37009466,0.198072805,0.223175966
1.06948E-4,25.25324183,0.423034946,0.367980884,0.204496788,0.223175966
1.07586E-4,25.510709154,0.424488679,0.365775204,0.210920771,0.227467811
1.08005E-4,25.758627057,0.425437821,0.363661428,0.213062099,0.227467811
1.08444E-4,26.007580308,0.426429045,0.361547652,0.215203426,0.227467811
1.09055E-4,26.257689335,0.427805008,0.359433876,0.219486081,0.231759657
1.09653E-4,26.509388886,0.429144788,0.357320099,0.219486081,0.231759657
1.10153E-4,26.751186248,0.430259275,0.355298226,0.220556745,0.231759657
1.10644E-4,27.003284024,0.431348668,0.35318445,0.222698073,0.236051502
1.11169E-4,27.260302582,0.432510647,0.351070674,0.223768737,0.240343348
1.11807E-4,27.505558401,0.433915386,0.349048801,0.225910064,0.244635193
1.124E-4,27.752173591,0.435215596,0.347026928,0.230192719,0.244635193
1.13117E-4,28.00026872,0.436779007,0.345005055,0.232334047,0.244635193
1.13914E-4,28.2500643,0.438507266,0.342983182,0.233404711,0.248927039
1.14796E-4,28.501632019,0.440406434,0.340961309,0.237687366,0.253218884
1.15416E-4,28.754925085,0.441735588,0.338939436,0.23875803,0.25751073
1.15893E-4,29.009443481,0.442752863,0.336917563,0.243040685,0.261802575
1.1637E-4,29.253312558,0.443766676,0.334987593,0.245182013,0.266094421
1.17032E-4,29.510148794,0.445166976,0.33296572,0.24732334,0.270386266
1.17566E-4,29.756507042,0.446291794,0.33103575,0.24732334,0.270386266
1.18045E-4,30.003958574,0.447296701,0.329105781,0.24732334,0.274678112
1.18456E-4,30.252210657,0.44815696,0.327175811,0.249464668,0.278969957
1.19019E-4,30.501486617,0.449329127,0.325245841,0.251605996,0.278969957
1.19511E-4,30.752087729,0.450350399,0.323315872,0.255888651,0.283261803
1.20026E-4,31.003761786,0.451414396,0.321385902,0.258029979,0.283261803
1.20501E-4,31.2563854,0.452392337,0.319455932,0.262312634,0.283261803
1.20856E-4,31.509830452,0.453121546,0.317525963,0.264453961,0.287553648
1.21358E-4,31.752044091,0.454149572,0.315687896,0.269807281,0.291845494
1.2198E-4,32.007547446,0.455417373,0.313757927,0.271948608,0.291845494
1.22497E-4,32.251904017,0.456465963,0.31191986,0.273019272,0.309012876
1.23001E-4,32.509573488,0.457484777,0.309989891,0.277301927,0.309012876
1.23552E-4,32.756126815,0.458593743,0.308151824,0.281584582,0.317596567
1.23911E-4,33.003551299,0.45931444,0.306313758,0.281584582,0.317596567
1.24486E-4,33.251999573,0.460465722,0.304475692,0.285867238,0.334763948
1.25082E-4,33.501629352,0.461652235,0.302637625,0.286937901,0.334763948
1.25484E-4,33.752157857,0.462448442,0.300799559,0.289079229,0.334763948
1.26239E-4,34.003808329,0.46394053,0.298961493,0.289079229,0.334763948
1.26853E-4,34.256979012,0.465148449,0.297123426,0.290149893,0.339055794
1.27598E-4,34.511565308,0.466604631,0.29528536,0.291220557,0.339055794
1.27969E-4,34.754414433,0.467327725,0.293539197,0.292291221,0.343347639
1.28259E-4,35.010623525,0.467890042,0.29170113,0.295503212,0.343347639
1.28852E-4,35.254943492,0.469039342,0.289954967,0.296573876,0.343347639
1.29472E-4,35.500404267,0.470235107,0.288208804,0.29764454,0.343347639
1.30119E-4,35.760177691,0.47147701,0.286370738,0.299785867,0.347639485
1.30557E-4,36.007796222,0.47231412,0.284624575,0.302997859,0.347639485
1.31192E-4,36.256496898,0.473523404,0.282878412,0.305139186,0.35193133
1.31598E-4,36.506227518,0.474294175,0.281132249,0.308351178,0.364806867
1.32358E-4,36.756966641,0.475729531,0.279386086,0.308351178,0.369098712
1.32848E-4,37.008931264,0.476652768,0.277639923,0.309421842,0.377682403
1.33288E-4,37.26179996,0.477477287,0.27589376,0.311563169,0.381974249
1.33746E-4,37.50222695,0.478332902,0.2742395,0.313704497,0.381974249
1.34164E-4,37.756742532,0.479111203,0.272493337,0.317987152,0.386266094
1.34867E-4,38.012351477,0.48041651,0.270747174,0.317987152,0.39055794
1.35346E-4,38.25559362,0.481301851,0.269092914,0.322269807,0.399141631
1.35523E-4,38.512924775,0.481627885,0.267346751,0.323340471,0.399141631
1.36215E-4,38.757581717,0.482899069,0.265692491,0.324411135,0.403433476
1.36816E-4,39.003360004,0.483997845,0.264038232,0.325481799,0.407725322
1.37194E-4,39.250024552,0.48468787,0.262383972,0.325481799,0.407725322
1.37679E-4,39.51117148,0.485569477,0.260637809,0.327623126,0.412017167
1.38035E-4,39.759361453,0.486213434,0.258983549,0.329764454,0.416309013
1.38498E-4,40.008261704,0.487049741,0.25732929,0.329764454,0.416309013
1.391E-4,40.258058838,0.488134624,0.25567503,0.335117773,0.420600858
1.39548E-4,40.508872902,0.488936883,0.25402077,0.337259101,0.420600858
1.40026E-4,40.760549034,0.489792242,0.25236651,0.340471092,0.420600858
1.40327E-4,41.012843764,0.490329455,0.250712251,0.341541756,0.420600858
1.40759E-4,41.251793192,0.49109664,0.249149894,0.345824411,0.420600858
1.41257E-4,41.505691062,0.491978779,0.247495635,0.346895075,0.424892704
1.41867E-4,41.760627765,0.493056479,0.245841375,0.349036403,0.429184549
1.42478E-4,42.002252604,0.494131034,0.244279018,0.352248394,0.429184549
1.42964E-4,42.259252812,0.49498174,0.242624759,0.354389722,0.429184549
1.43433E-4,42.502738999,0.495801631,0.241062402,0.355460385,0.429184549
1.4406E-4,42.761612946,0.496891171,0.239408143,0.357601713,0.43776824
1.44511E-4,43.006849334,0.49767342,0.237845786,0.360813704,0.446351931
1.45295E-4,43.253256587,0.499025613,0.23628343,0.360813704,0.446351931
1.45786E-4,43.500682097,0.499869415,0.234721073,0.362955032,0.446351931
1.46278E-4,43.763444659,0.500710926,0.233066814,0.367237687,0.446351931
1.46587E-4,44.012423076,0.50123782,0.231504457,0.367237687,0.450643777
1.47273E-4,44.262077052,0.502406308,0.229942101,0.369379015,0.454935622
1.47909E-4,44.51296017,0.50348241,0.228379745,0.371520343,0.459227468
1.48443E-4,44.750053752,0.504383095,0.226909291,0.372591006,0.459227468
1.49047E-4,45.002916561,0.505398307,0.225346935,0.376873662,0.463519313
1.49599E-4,45.256735137,0.506322241,0.223784579,0.377944325,0.463519313
1.5015E-4,45.51146778,0.507242023,0.222222222,0.377944325,0.463519313
1.50612E-4,45.752131839,0.508010472,0.220751769,0.381156317,0.467811159
1.51215E-4,46.008670499,0.509009195,0.219189413,0.384368308,0.47639485
1.51609E-4,46.251004758,0.509659056,0.21771896,0.385438972,0.47639485
1.52099E-4,46.509256917,0.510465411,0.216156603,0.3875803,0.484978541
1.52509E-4,46.75297262,0.511137148,0.21468615,0.388650964,0.484978541
1.52994E-4,47.012757946,0.511931439,0.213123794,0.391862955,0.484978541
1.5368E-4,47.258289851,0.51304969,0.211653341,0.39614561,0.484978541
1.54208E-4,47.50463682,0.513906164,0.210182888,0.398286938,0.489270386
1.54606E-4,47.751725849,0.514548843,0.208712435,0.401498929,0.489270386
1.55482E-4,48.01513677,0.515961576,0.207150078,0.405781585,0.489270386
1.56117E-4,48.264424734,0.516979329,0.205679625,0.408993576,0.489270386
1.56701E-4,48.514654627,0.517910682,0.204209172,0.413276231,0.489270386
1.57152E-4,48.750059333,0.518629021,0.202830622,0.413276231,0.493562232
1.5758E-4,49.001869969,0.519307212,0.201360169,0.417558887,0.497854077
1.5806E-4,49.254325217,0.520065966,0.199889716,0.41862955,0.497854077
1.5867E-4,49.507697754,0.52102744,0.198419263,0.422912206,0.497854077
1.5916E-4,49.761963952,0.521797459,0.19694881,0.425053533,0.502145923
1.59633E-4,50.001100344,0.522537942,0.19557026,0.426124197,0.506437768
1.60108E-4,50.256942794,0.523278427,0.194099807,0.427194861,0.506437768
1.60758E-4,50.513664714,0.524289272,0.192629354,0.427194861,0.506437768
1.61103E-4,50.75511235,0.524823886,0.191250804,0.428265525,0.510729614
1.61835E-4,51.013446297,0.525954183,0.189780351,0.431477516,0.515021459
1.62297E-4,51.256626999,0.526665809,0.188401801,0.434689507,0.519313305
1.62718E-4,51.50036264,0.527311892,0.187023252,0.435760171,0.52360515
1.6325E-4,51.761138129,0.528124308,0.185552798,0.438972163,0.52360515
1.63821E-4,52.006433703,0.528994188,0.184174249,0.444325482,0.52360515
1.64462E-4,52.252826088,0.529967853,0.182795699,0.448608137,0.52360515
1.65162E-4,52.500118813,0.531025012,0.181417149,0.452890792,0.527896996
1.65754E-4,52.764810067,0.531915881,0.179946696,0.456102784,0.527896996
1.66525E-4,53.0140668,0.533071431,0.178568146,0.458244111,0.527896996
1.67135E-4,53.264391212,0.533981599,0.177189597,0.459314775,0.527896996
1.67727E-4,53.515541486,0.534861398,0.175811047,0.464668094,0.532188841
1.68111E-4,53.750635324,0.535430779,0.1745244,0.468950749,0.536480687
1.68578E-4,54.00316472,0.53612045,0.173145851,0.472162741,0.545064378
1.69177E-4,54.256589275,0.5370016,0.171767301,0.476445396,0.549356223
1.69442E-4,54.510559789,0.537391819,0.170388751,0.47751606,0.549356223
1.69912E-4,54.765162062,0.538080659,0.169010201,0.481798715,0.549356223
1.7047E-4,55.003391217,0.538894349,0.167723555,0.482869379,0.549356223
1.70951E-4,55.25940898,0.539594278,0.166345005,0.483940043,0.557939914
1.71455E-4,55.516345946,0.540326281,0.164966455,0.488222698,0.557939914
1.72082E-4,55.756068053,0.541232098,0.163679809,0.492505353,0.557939914
1.72711E-4,56.015488006,0.54213773,0.162301259,0.493576017,0.566523605
1.73415E-4,56.257798145,0.543148206,0.161014613,0.495717345,0.566523605
1.74329E-4,56.501285284,0.544451831,0.159727966,0.5,0.570815451
1.75086E-4,56.763466462,0.545527057,0.158349416,0.501070664,0.575107296
1.75593E-4,57.008956402,0.546243542,0.15706277,0.503211991,0.579399142
1.76171E-4,57.255187792,0.547057625,0.155776124,0.506423983,0.579399142
1.76449E-4,57.502060187,0.547449163,0.154489477,0.510706638,0.579399142
1.77173E-4,57.76737985,0.548462708,0.153110927,0.511777302,0.579399142
1.77715E-4,58.015885763,0.549219082,0.151824281,0.51391863,0.583690987
1.78391E-4,58.265250807,0.550159246,0.150537634,0.516059957,0.587982833
1.79023E-4,58.515566647,0.55103337,0.149250988,0.517130621,0.592274678
1.79494E-4,58.766591358,0.551683601,0.147964342,0.521413276,0.592274678
1.80056E-4,59.000305179,0.552457209,0.146769598,0.521413276,0.596566524
1.80769E-4,59.252874943,0.553434383,0.145482952,0.524625268,0.600858369
1.81456E-4,59.506473622,0.554371216,0.144196305,0.525695931,0.600858369
1.82067E-4,59.760932628,0.555201481,0.142909659,0.527837259,0.605150215
1.82457E-4,60.016128395,0.555730105,0.141623013,0.529978587,0.605150215
1.82849E-4,60.253584497,0.556259334,0.140428269,0.531049251,0.605150215
1.83635E-4,60.510056873,0.557318424,0.139141623,0.534261242,0.605150215
1.84152E-4,60.767509344,0.55801149,0.137854977,0.538543897,0.605150215
1.84698E-4,61.007215585,0.558741135,0.136660233,0.539614561,0.613733906
1.85379E-4,61.266397385,0.559648387,0.135373587,0.543897216,0.613733906
1.86138E-4,61.507913915,0.560656245,0.134178844,0.54496788,0.613733906
1.8689E-4,61.750410812,0.561648511,0.132984101,0.548179872,0.618025751
1.87625E-4,62.012590378,0.562614458,0.131697454,0.549250535,0.618025751
1.88194E-4,62.256851062,0.563359009,0.130502711,0.552462527,0.618025751
1.89193E-4,62.502174949,0.564661256,0.129307968,0.553533191,0.618025751
1.89737E-4,62.767398851,0.565367488,0.128021322,0.555674518,0.622317597
1.9013E-4,63.014261985,0.5658751,0.126826578,0.557815846,0.622317597
1.90797E-4,63.261917587,0.56673532,0.125631835,0.561027837,0.626609442
1.91053E-4,63.510164475,0.567064742,0.124437092,0.564239829,0.630901288
1.91465E-4,63.758818091,0.567594162,0.123242349,0.568522484,0.630901288
1.92179E-4,64.008337189,0.56850645,0.122047606,0.568522484,0.630901288
1.92808E-4,64.258652836,0.569308094,0.120852863,0.571734475,0.630901288
1.93558E-4,64.509822638,0.570260054,0.11965812,0.576017131,0.639484979
1.94332E-4,64.762025016,0.571238223,0.118463377,0.578158458,0.639484979
1.95001E-4,65.01511503,0.572079309,0.117268633,0.579229122,0.643776824
1.96268E-4,65.269564547,0.573663841,0.11607389,0.583511777,0.643776824
1.9684E-4,65.505424361,0.574375064,0.11497105,0.585653105,0.652360515
1.97412E-4,65.761739059,0.575084224,0.113776307,0.588865096,0.652360515
1.97915E-4,66.018706774,0.575706513,0.112581564,0.592077088,0.660944206
1.98577E-4,66.256677101,0.57652188,0.111478724,0.595289079,0.660944206
1.99647E-4,66.515634965,0.577833789,0.110283981,0.595289079,0.669527897
2.00468E-4,66.755733663,0.578833887,0.109181141,0.596359743,0.669527897
2.0101E-4,67.016731044,0.579492345,0.107986398,0.599571734,0.673819742
2.01535E-4,67.258292845,0.580128275,0.106883558,0.601713062,0.673819742
2.02408E-4,67.500592143,0.581180507,0.105780719,0.604925054,0.673819742
2.03297E-4,67.764426763,0.582247138,0.104585976,0.610278373,0.673819742
2.04253E-4,68.009119573,0.583387159,0.103483136,0.611349036,0.678111588
2.04623E-4,68.254434591,0.583827115,0.102380296,0.614561028,0.678111588
2.05252E-4,68.500318255,0.584572119,0.101277456,0.615631692,0.678111588
2.05938E-4,68.767671559,0.585383078,0.100082713,0.616702355,0.678111588
2.07069E-4,69.015488277,0.586711209,0.098979873,0.617773019,0.686695279
2.08106E-4,69.264669576,0.587922409,0.097877033,0.620985011,0.686695279
2.08828E-4,69.503033683,0.588761306,0.096774194,0.622055675,0.686695279
2.09744E-4,69.766090139,0.589820009,0.095671354,0.624197002,0.690987124
2.10373E-4,70.018189879,0.590544224,0.094568514,0.624197002,0.69527897
2.11383E-4,70.250233596,0.591702641,0.093557577,0.62633833,0.699570815
2.11938E-4,70.50417567,0.592335129,0.092454738,0.628479657,0.699570815
2.13044E-4,70.759240255,0.593591388,0.091351898,0.629550321,0.703862661
2.13906E-4,71.015444498,0.594565677,0.090249058,0.632762313,0.703862661
2.14465E-4,71.251026626,0.59519397,0.089238121,0.63490364,0.703862661
2.15171E-4,71.508904828,0.595985971,0.088135282,0.641327623,0.703862661
2.16112E-4,71.767678737,0.597035945,0.087032442,0.642398287,0.703862661
2.16688E-4,72.00568677,0.597677039,0.086021505,0.644539615,0.703862661
2.17916E-4,72.266503017,0.599034364,0.084918666,0.649892934,0.703862661
2.18875E-4,72.50680133,0.600088969,0.083907729,0.653104925,0.703862661
2.1983E-4,72.770079033,0.601133021,0.082804889,0.655246253,0.708154506
2.20217E-4,73.012174303,0.601554947,0.081793953,0.658458244,0.708154506
2.20934E-4,73.254782565,0.602333655,0.080783016,0.659528908,0.708154506
2.22072E-4,73.520649308,0.603563359,0.079680176,0.661670236,0.708154506
2.2312E-4,73.765609081,0.604689391,0.07866924,0.662740899,0.712446352
2.24411E-4,74.01189254,0.606068519,0.077658303,0.664882227,0.721030043
2.25117E-4,74.259247093,0.606817378,0.076647367,0.668094218,0.721030043
2.25477E-4,74.507120581,0.607198743,0.07563643,0.670235546,0.729613734
2.26402E-4,74.755723485,0.608174958,0.074625494,0.675588865,0.729613734
2.27147E-4,75.005135996,0.608957161,0.073614557,0.682012848,0.74248927
2.28262E-4,75.255619138,0.610123333,0.072603621,0.685224839,0.74248927
2.29464E-4,75.507532563,0.611371241,0.071592684,0.688436831,0.746781116
2.30398E-4,75.76050902,0.612336471,0.070581748,0.691648822,0.746781116
2.31159E-4,76.014303287,0.613118607,0.069570812,0.695931478,0.746781116
2.32183E-4,76.269140891,0.614166939,0.068559875,0.700214133,0.759656652
2.33178E-4,76.501844049,0.615179481,0.067640842,0.70235546,0.763948498
2.33817E-4,76.758761426,0.615826746,0.066629905,0.705567452,0.763948498
2.35172E-4,77.012385479,0.617192858,0.065618969,0.708779443,0.768240343
2.36695E-4,77.25318892,0.618717558,0.064699936,0.715203426,0.776824034
2.37516E-4,77.514063548,0.619533581,0.063688999,0.718415418,0.78111588
2.38971E-4,77.752508098,0.620972509,0.062769966,0.720556745,0.785407725
2.39804E-4,78.015799821,0.621790618,0.06175903,0.723768737,0.785407725
2.40831E-4,78.256071693,0.622795615,0.060839996,0.726980728,0.793991416
2.41522E-4,78.521475177,0.623468721,0.05982906,0.729122056,0.793991416
2.42244E-4,78.763309203,0.624168894,0.058910027,0.735546039,0.793991416
2.42997E-4,79.006036551,0.624896314,0.057990993,0.736616702,0.793991416
2.4436E-4,79.274159005,0.626206473,0.056980057,0.740899358,0.806866953
2.4496E-4,79.518863661,0.626780858,0.056061024,0.745182013,0.806866953
2.45973E-4,79.764403021,0.627745524,0.055141991,0.74732334,0.806866953
2.46875E-4,80.010817573,0.628600334,0.054222957,0.751605996,0.806866953
2.47897E-4,80.258194616,0.629564413,0.053303924,0.754817987,0.815450644
2.49393E-4,80.506798814,0.630966544,0.052384891,0.755888651,0.824034335
2.50498E-4,80.756816558,0.631994837,0.051465858,0.760171306,0.824034335
2.51754E-4,81.007937784,0.633157625,0.050546825,0.76124197,0.82832618
2.5333E-4,81.260743372,0.634606045,0.049627792,0.762312634,0.82832618
2.5416E-4,81.514434233,0.635364249,0.048708758,0.763383298,0.82832618
2.55127E-4,81.769261219,0.636243822,0.047789725,0.767665953,0.832618026
2.55832E-4,82.024800144,0.636881558,0.046870692,0.773019272,0.832618026
2.56761E-4,82.255465977,0.637719627,0.046043562,0.774089936,0.832618026
2.58367E-4,82.502915955,0.639158783,0.045124529,0.776231263,0.836909871
2.60003E-4,82.772430192,0.640613634,0.044205496,0.780513919,0.841201717
2.614E-4,83.007146531,0.641846255,0.043378366,0.784796574,0.845493562
2.62927E-4,83.269210508,0.643183767,0.042459333,0.790149893,0.845493562
2.64875E-4,83.506841582,0.644876762,0.041632203,0.793361884,0.849785408
2.66454E-4,83.772816936,0.646236045,0.04071317,0.796573876,0.849785408
2.67657E-4,84.013460391,0.647265502,0.03988604,0.799785867,0.854077253
2.68523E-4,84.2547855,0.648002346,0.03905891,0.802997859,0.854077253
2.69429E-4,84.523835675,0.648770972,0.038139877,0.804068522,0.854077253
2.70289E-4,84.766673942,0.64949673,0.037312747,0.808351178,0.858369099
2.72503E-4,85.011329633,0.651351196,0.036485617,0.811563169,0.858369099
2.73676E-4,85.257081253,0.652325856,0.035658487,0.813704497,0.858369099
2.74663E-4,85.503786868,0.653141978,0.034831357,0.814775161,0.858369099
2.75924E-4,85.75174275,0.654179119,0.034004228,0.814775161,0.862660944
2.78391E-4,86.001429237,0.656190313,0.033177098,0.819057816,0.86695279
2.804E-4,86.253032354,0.657810448,0.032349968,0.822269807,0.875536481
2.822E-4,86.506287017,0.659249526,0.031522838,0.824411135,0.875536481
2.8455E-4,86.761719488,0.661110095,0.030695708,0.827623126,0.875536481
