X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
85.0,85.0,train,1.9698285996074214E-4,63.25907296952882,0.5708085511010651
86.0,86.0,train,2.4021809300414136E-4,76.25381323399307,0.6185931871406604
88.0,88.0,train,1.984701733746935E-4,63.75354085907283,0.5726503739442853
89.0,89.0,train,1.8646268644647066E-4,59.30611135919044,0.5573132859166613
90.0,90.0,train,1.1592001400106418E-4,29.57402223884699,0.43903841268601906
91.0,91.0,train,1.3902647253719844E-4,39.809671129023506,0.48417988846769744
92.0,92.0,train,1.339710093918503E-4,37.50978479855656,0.4749353990241021
93.0,93.0,train,1.0438648628092461E-4,24.76769647226874,0.41341498518182235
95.0,95.0,train,9.359299446286336E-5,20.46171974569164,0.3872206094713389
98.0,98.0,train,1.1325662833154395E-4,28.58343128733599,0.4333221205808512
99.0,99.0,train,1.2071860685598206E-4,31.442364349149074,0.44905152263098663
100.0,100.0,train,1.3748063903804117E-4,39.107802871069666,0.4813878936526577
101.0,101.0,train,6.605020047164847E-5,11.986112080001991,0.3084126349283615
103.0,103.0,train,1.7200713744356525E-4,54.01858406845493,0.5373229540637351
104.0,104.0,train,9.319473116667425E-5,20.317106461771026,0.3862092495365073
105.0,105.0,train,1.0309963373153265E-4,24.31470961583073,0.41041014954426847
106.0,106.0,train,1.1548976908696151E-4,29.399919406578057,0.4381228222823129
107.0,107.0,train,9.54608863320739E-5,21.257550348677693,0.39191985005566443
109.0,109.0,train,2.1645089985978443E-4,69.2588950208731,0.5937278491773422
110.0,110.0,train,7.791379430108676E-5,15.240792281634215,0.3447125921824876
111.0,111.0,train,1.338255932107242E-4,37.440988118847365,0.47466458376774234
112.0,112.0,train,1.0023015481966874E-4,23.251460872521214,0.40359769970932063
113.0,113.0,train,1.5157977120200112E-4,45.32242033832255,0.5057862637916524
114.0,114.0,train,2.1951409894466697E-4,70.30440574750112,0.5971130655425605
115.0,115.0,train,1.3690285341000962E-4,38.85805884444358,0.4803365552589343
116.0,116.0,train,1.528923258020775E-4,45.77333156013983,0.5079413271984964
117.0,117.0,train,1.196370491744649E-4,30.965601576090936,0.44682599285272656
118.0,118.0,train,1.3598796307386644E-4,38.460356680121734,0.47866307472250313
119.0,119.0,train,1.163869605240356E-4,29.69976690762131,0.4400287359502774
120.0,120.0,train,1.0317525847670903E-4,24.35512708975599,0.41058758653870964
121.0,121.0,train,1.4020114133677085E-4,40.362822341397134,0.48628148765652923
122.0,122.0,train,1.4616110473170826E-4,42.944219063334046,0.4966859310134122
123.0,123.0,train,1.4735799190214972E-4,43.4945158951626,0.4987247539567465
124.0,124.0,train,9.489449454162621E-5,20.998987831024884,0.3905025538056678
127.0,127.0,train,7.530550873461192E-5,14.398545193595414,0.33706243139451264
128.0,128.0,train,3.3839456413312105E-5,4.9543899730508505,0.1859811089988825
129.0,129.0,train,1.9393913736273345E-4,62.394472506015006,0.5669894107585602
131.0,131.0,train,3.9611630663708287E-4,94.36187166437209,0.727850065989757
132.0,132.0,train,3.3583812667813075E-4,90.67953103774734,0.693952530126531
134.0,134.0,train,1.4005984664527507E-4,40.30592143231333,0.4860296039136698
135.0,135.0,train,1.307896822593191E-4,36.269032274480224,0.4689461746669915
137.0,137.0,train,3.534650201037619E-4,92.1942441265303,0.704707948307466
139.0,139.0,train,1.4043856341095046E-4,40.458434793035366,0.48670418061141235
140.0,140.0,train,3.7014790524980397E-4,93.41738895392963,0.7142134633598213
141.0,141.0,train,5.253515728477178E-4,96.78870311739026,0.7800747033375388
144.0,144.0,train,6.66842632782417E-5,12.144513386150022,0.31045415402563525
145.0,145.0,train,1.8586831121909653E-4,59.051231798969326,0.5565254480271989
146.0,146.0,train,2.9642900248866635E-4,86.63793990313766,0.6668210080671579
147.0,147.0,train,1.6284049046866832E-4,50.01108318354696,0.5236835623956636
148.0,148.0,train,2.568897866695884E-5,3.287593212754557,0.14780722321303832
149.0,149.0,train,4.2959121582170556E-4,95.2645921263588,0.7436197564206589
150.0,150.0,train,2.125315056043344E-4,68.06549149544304,0.5893125677625355
151.0,151.0,train,2.839797242477438E-4,84.5130781347859,0.65722156024554
152.0,152.0,train,1.287589832053174E-4,35.35432478302723,0.46505117597207063
154.0,154.0,train,1.2599874272131863E-4,33.941316093338436,0.45966433989501604
155.0,155.0,train,1.7484327260998625E-4,55.099327034844734,0.5413861059591047
162.0,162.0,train,2.0743716204708673E-4,66.59096625757383,0.58342819074394
163.0,163.0,train,2.657141894601159E-4,81.867242622884,0.6420919286313621
164.0,164.0,train,2.201426056300184E-4,70.6292157872872,0.5978006806149299
166.0,166.0,train,1.4833115380558085E-4,43.9414288268712,0.5003703397957185
169.0,169.0,train,9.795129170113694E-5,22.231873541582754,0.39807423665909336
170.0,170.0,train,1.1890415615518215E-4,30.68995224390434,0.4453076652554119
171.0,171.0,train,2.508507213633488E-4,78.58583694785979,0.6287579491569616
172.0,172.0,train,9.473475822787819E-4,99.32303256772894,0.8647949743987046
173.0,173.0,train,2.539863163854833E-4,79.40688034510008,0.631652927527733
174.0,174.0,train,1.7056040059762486E-4,53.33633393266195,0.5352224495921496
175.0,175.0,train,1.6452989413069384E-4,50.71281943158285,0.5262574074815176
176.0,176.0,train,1.95852187597014E-4,62.96179349645903,0.5693977196441626
177.0,177.0,train,1.4030097243727902E-4,40.403025411403625,0.4864593061431594
179.0,179.0,train,5.883866346609457E-5,10.251697624262283,0.284313084821401
180.0,180.0,train,9.702301717100363E-5,21.871969929467248,0.39579486707670014
181.0,181.0,train,1.9901681738951054E-4,63.985630704059176,0.5733233471550586
182.0,182.0,train,3.044176362636713E-4,87.72511137081244,0.6727027165285392
183.0,183.0,train,1.447070676732849E-4,42.26992940105804,0.4941866458676299
184.0,184.0,train,1.2302292521714303E-4,32.542675050960014,0.4537339243391038
185.0,185.0,train,2.6918918328042217E-4,82.29389490567765,0.6450723409181784
187.0,187.0,train,3.940248104442372E-4,94.29574111362395,0.7268001446859234
188.0,188.0,train,4.179075747351205E-4,94.92313721257999,0.7383276126872904
190.0,190.0,train,8.345905671724332E-5,17.049480251719253,0.36040430772903537
191.0,191.0,train,7.239307987735866E-5,13.5071821618028,0.32830634222561844
192.0,192.0,train,1.273809152384643E-4,34.61007903252285,0.46237525616150543
193.0,193.0,train,1.1301700222418226E-4,28.501698250636743,0.43280210545741055
195.0,195.0,train,1.9251882952348292E-4,61.951287739258284,0.5651839104019769
197.0,197.0,train,2.4651452259372397E-4,77.79628031865717,0.6246786971909422
199.0,199.0,train,2.1895803269155842E-4,70.00552694307248,0.5965027403686862
200.0,200.0,train,1.957852962718E-4,62.94113051675421,0.5693139632661165
202.0,202.0,train,2.1723389477526706E-4,69.51907729783076,0.5945985566207095
205.0,205.0,train,2.4277021992604686E-4,76.82578876741067,0.6210834503960199
206.0,206.0,train,1.5182698991622671E-4,45.43564662931563,0.5061936101443734
207.0,207.0,train,2.6218218706514193E-4,81.24856910276145,0.6390108870650787
208.0,208.0,train,7.622726425664359E-5,14.776373375258064,0.3397862858112319
210.0,210.0,train,5.2888223285015625E-5,8.971205940696414,0.2631257403187464
211.0,211.0,train,8.454916974354166E-5,17.444835342269833,0.36340108128166626
212.0,212.0,train,7.494769670461242E-5,14.282888863659425,0.33599900540447264
213.0,213.0,train,1.4901274399105755E-4,44.244424246769654,0.5015164683347265
214.0,214.0,train,2.3532573447824422E-4,75.25065291365932,0.6137267362781474
215.0,215.0,train,1.4976052345557473E-4,44.56002113632695,0.5027678636085687
217.0,217.0,train,3.62822522665326E-4,92.94065414947524,0.7101160745025787
218.0,218.0,train,1.510719565163935E-4,45.10004255509103,0.5049474175368109
219.0,219.0,train,2.700605884496962E-4,82.42308483379941,0.6458119544474541
222.0,222.0,train,2.147691437534134E-4,68.77638639585524,0.5918449972734386
223.0,223.0,train,2.813210784447577E-4,84.20982417296366,0.6550993964271359
224.0,224.0,train,2.2973029949579162E-4,73.35889378592569,0.6080064415651717
226.0,226.0,train,2.2778376287328075E-4,72.77173319680432,0.6059765419610161
228.0,228.0,train,2.967845952208585E-4,86.73215900856259,0.6670873084612553
229.0,229.0,train,2.2520691921135854E-4,72.26136501213728,0.6032567816496294
231.0,231.0,train,3.5593958293283443E-4,92.45113036243318,0.706157639889856
233.0,233.0,train,3.125749380703106E-4,88.47553938913718,0.6784981166318546
234.0,234.0,train,1.3401887220735093E-4,37.529866691460846,0.47502447508627627
235.0,235.0,train,1.888557621885783E-4,60.24500909761153,0.5604571597861858
236.0,236.0,train,4.229447763486506E-4,95.00812935635561,0.740635785157558
237.0,237.0,train,8.011673805742037E-5,15.902106637865115,0.3510376673795261
238.0,238.0,train,9.829890401857368E-5,22.384298035388344,0.39892337587630633
239.0,239.0,train,2.6773055167513335E-5,3.5004501283513605,0.15308980356918545
240.0,240.0,train,3.2007814890874694E-4,89.33416845969495,0.6836505073029898
241.0,241.0,train,2.863291318448245E-4,84.98691353266355,0.6590752683345149
242.0,242.0,train,2.8676154493642944E-4,85.07579034674022,0.659414264485739
243.0,243.0,train,3.3011314237289157E-4,90.1949329777588,0.6902887359677932
244.0,244.0,train,2.908301272970536E-4,85.76511617960782,0.6625711782122304
245.0,245.0,train,1.851844396903381E-4,58.76181352644975,0.5556155073210041
246.0,246.0,train,2.4797304927614606E-4,78.07037401831981,0.6260607657885211
247.0,247.0,train,2.59677321741608E-4,80.75701999649709,0.6367934919941536
248.0,248.0,train,2.8707928996534165E-4,85.13923883901481,0.6596629356566511
249.0,249.0,train,3.254026378717812E-4,89.74866908267128,0.6872077381145804
251.0,251.0,train,3.12163272921628E-4,88.42285531349116,0.678210568619137
252.0,252.0,train,3.6450471648638984E-4,93.03153235956673,0.7110673531629543
253.0,253.0,train,4.402503685802725E-4,95.3997373215685,0.7482645098165335
254.0,254.0,train,3.4095591993006105E-4,91.37860175592384,0.697155130301761
255.0,255.0,train,1.619033948387052E-4,49.59504018984931,0.5222437801864451
257.0,257.0,train,2.1585482695222176E-4,69.0573822945456,0.5930624915662085
258.0,258.0,train,2.546103891527342E-4,79.54188270510132,0.6322237316847957
260.0,260.0,train,1.0134333640444115E-4,23.6860598627518,0.4062591186735535
261.0,261.0,train,1.2029199632953902E-4,31.26932992730205,0.4481758248513405
262.0,262.0,train,2.6556580376269366E-4,81.84582752077327,0.6419635473365131
264.0,264.0,train,1.930820120045013E-4,62.17649435380815,0.5659016284555338
266.0,266.0,train,2.719183556573729E-4,82.71776733474839,0.6473785069074734
267.0,267.0,train,2.5771030976901E-4,80.37619416742277,0.6350330360910188
268.0,268.0,train,2.2189003837392627E-4,71.22013342504664,0.5997001756884803
269.0,269.0,train,2.307250809686489E-4,73.73122050890744,0.6090357715237765
270.0,270.0,train,1.7199744370086344E-4,54.01489025098366,0.5373089429867608
271.0,271.0,train,3.006731681572482E-4,87.24200259415373,0.6699718879265805
272.0,272.0,train,1.8937872653162374E-4,60.57875809861796,0.5611382615097312
274.0,274.0,train,2.724343527552455E-4,82.81733150528703,0.6478111627742165
276.0,276.0,train,2.773399202163173E-4,83.53240169254367,0.6518719924575189
277.0,277.0,train,2.3023953224891305E-4,73.55094775821954,0.6085340360402912
278.0,278.0,train,3.360632277370499E-4,90.70143455563539,0.6940948167713042
279.0,279.0,train,1.223975815864359E-4,32.19605792895261,0.45247110572282057
280.0,280.0,train,1.9886551617999455E-4,63.92139241861016,0.573137292532202
281.0,281.0,train,2.587729990733893E-4,80.59414208153275,0.6359862461767457
283.0,283.0,train,3.7595144143792427E-4,93.62622283912137,0.7173782974058923
284.0,284.0,train,2.2717875324079404E-4,72.61922519818373,0.6053413324620581
285.0,285.0,train,3.365215623532087E-4,90.74603292630474,0.6943841220645618
286.0,286.0,train,1.4163395026997832E-4,40.92092040750545,0.4888218563067915
287.0,287.0,train,3.008182604237047E-4,87.25740444079682,0.6700785516454069
288.0,288.0,train,4.011806775454602E-4,94.5225765701578,0.7303592369779593
289.0,289.0,train,2.034538526827773E-4,65.58725189997264,0.5787083456960889
291.0,291.0,train,2.941852625477189E-4,86.3264814576599,0.665130815120263
292.0,292.0,train,2.533132187757079E-4,79.27010963333893,0.6310352937096673
295.0,295.0,train,5.172252425045427E-4,96.71700745064737,0.7773885667246634
296.0,296.0,train,1.9195602331780395E-4,61.63533646735776,0.5644642970434232
297.0,297.0,train,2.56374303017867E-4,79.98109627710546,0.633827559354971
298.0,298.0,train,2.4138622056765703E-4,76.48023923386248,0.6197370493267017
299.0,299.0,train,6.435545080001086E-4,97.91338846243424,0.8129115468234992
300.0,300.0,train,2.165299962956282E-4,69.28517858615707,0.5938159759319028
301.0,301.0,train,1.1906325567670762E-4,30.764623005091433,0.4456379781131681
303.0,303.0,train,2.5477187542757363E-4,79.60261606338071,0.6323711460748602
304.0,304.0,train,2.233876634510796E-4,71.70711452163597,0.6013139045404816
305.0,305.0,train,2.478410491027219E-4,78.01893780893353,0.6259361043023994
306.0,306.0,train,4.814145384797781E-4,96.09371452036783,0.7647252762657337
307.0,307.0,train,1.5199209287332802E-4,45.50789158191201,0.5064652792417158
308.0,308.0,train,2.4285830994542126E-4,76.84228566433588,0.6211688246579551
309.0,309.0,train,1.9211743838085183E-4,61.70886353905159,0.5646709285127546
310.0,310.0,train,1.8400783520045494E-4,58.27861660793679,0.5540411796606488
311.0,311.0,train,6.880902643431792E-4,98.28164849949887,0.8228757986062644
312.0,312.0,train,3.402896110665167E-4,91.32828277980424,0.6967419695177579
314.0,314.0,train,1.8669109545164039E-4,59.36449441782625,0.5576152955418949
315.0,315.0,train,1.6341581927477953E-4,50.23008285413672,0.5245632235871504
317.0,317.0,train,2.5235488538808245E-4,79.0170409407665,0.630152345389927
318.0,318.0,train,2.093573564530108E-4,67.21651642050907,0.5856658644707154
320.0,320.0,train,2.5537372338953776E-4,79.79150776989475,0.632919509725401
322.0,322.0,train,2.976854735270361E-4,86.88069710054287,0.6677600670990945
324.0,324.0,train,3.534797332060528E-4,92.19596342632208,0.7047166100645718
325.0,325.0,train,3.3953719633067887E-4,91.27146117469567,0.6962740593747144
326.0,326.0,train,7.374265765601745E-4,98.60525981728495,0.832743984172116
327.0,327.0,train,7.409188261213215E-4,98.63388775851901,0.83340099178485
328.0,328.0,train,3.835405146556824E-4,94.00425422627202,0.7214125837304199
329.0,329.0,train,3.6143097604247455E-5,5.5035054392148375,0.19615836704119716
330.0,330.0,train,0.0016345527785321307,100.0,0.9169156080233762
332.0,332.0,train,1.1676286587700122E-4,29.837535960434792,0.44082343772385146
333.0,333.0,train,1.3499161140542563E-4,37.95235813630366,0.47682828471507593
334.0,334.0,train,1.4408994015195018E-4,42.026903101071206,0.49311837169749523
335.0,335.0,train,1.41588969123645E-4,40.900004915746464,0.48874248683863253
337.0,337.0,train,1.8265685930138816E-4,57.77308685037528,0.5522197253195649
338.0,338.0,train,1.7435011820826453E-4,54.90731407552102,0.5406847282187908
339.0,339.0,train,9.776265459110894E-5,22.1480340649157,0.39761243335360447
340.0,340.0,train,1.4112934744181624E-4,40.70388692455897,0.4879300671154238
341.0,341.0,train,7.241932259949452E-5,13.515500291928182,0.3283862723825099
344.0,344.0,train,8.584883207276378E-5,17.943579972448948,0.36693742150890096
345.0,345.0,train,1.1900934076895458E-4,30.74202356597235,0.4455260873011053
346.0,346.0,train,3.0924533102134677E-4,88.09094081819731,0.6761575486852989
347.0,347.0,train,7.550082617863472E-5,14.461678059050461,0.3376414836525106
348.0,348.0,train,8.508405208514066E-5,17.6271161256158,0.3648612523421963
350.0,350.0,train,8.191664364023912E-5,16.490015259121108,0.35611561339447273
351.0,351.0,train,1.473758086444106E-4,43.50594885513459,0.49875497890732334
354.0,354.0,train,2.570931793136485E-4,80.22275681349042,0.6344771881627085
355.0,355.0,train,1.266066246655652E-4,34.235077981001034,0.46085996610540103
356.0,356.0,train,2.2968630405412492E-4,73.34224233406181,0.6079607930048003
357.0,357.0,train,1.0724218426002075E-4,25.963479528904625,0.4199749417788254
358.0,358.0,train,1.3671753021253998E-4,38.77266987251591,0.4799984378189015
359.0,359.0,train,3.055576764179609E-4,87.8188086502636,0.6735251924543098
360.0,360.0,train,1.7411318731942743E-4,54.79523150103506,0.5403469951050047
362.0,362.0,train,3.1476811648506047E-4,88.76149480063934,0.6800214303331685
363.0,363.0,train,1.5413687237485674E-4,46.22196847305222,0.5099674415440562
364.0,364.0,train,3.804559233525373E-4,93.75817227289915,0.7197868153881208
366.0,366.0,train,1.0343054928573523E-4,24.491566684932266,0.4111857828308653
367.0,367.0,train,1.6131755521671333E-4,49.33138700084936,0.5213392483014458
368.0,368.0,train,1.646145751179695E-4,50.74371126115994,0.5263856890121382
369.0,369.0,train,7.293268188898916E-5,13.678219286893041,0.32994604659115656
370.0,370.0,train,1.1396692963664261E-4,28.825888796652308,0.4348579658152894
371.0,371.0,train,2.1304140065744054E-4,68.28560737428538,0.5898923981904978
373.0,373.0,train,3.310619725778462E-4,90.2828996790556,0.6909020072922504
374.0,374.0,train,1.8824116680558637E-4,60.013091822008725,0.5596540119035003
375.0,375.0,train,2.1709488233618028E-4,69.47288479798945,0.5944442443383782
376.0,376.0,train,3.043407678198539E-4,87.71351108919956,0.6726471110427794
377.0,377.0,train,2.611502868893614E-4,80.98755705897752,0.6381007003241825
378.0,378.0,train,7.613960263556122E-5,14.753093893901479,0.33952820287695934
379.0,379.0,train,1.8058729375373714E-4,57.029248287843046,0.5494003952576497
380.0,380.0,train,1.290136829098113E-4,35.475868496565546,0.46554283560514925
382.0,382.0,train,4.412932877654674E-4,95.4129602784079,0.7487099417845456
383.0,383.0,train,1.1346436098331261E-4,28.65428592265756,0.43377215239961897
384.0,384.0,train,1.1334640201962859E-4,28.614051807877907,0.43351669395696407
385.0,385.0,train,1.7892772190956612E-4,56.50220923766294,0.5471138125690618
387.0,387.0,train,1.0839698121419583E-4,26.41490093636381,0.4225862041674396
388.0,388.0,train,1.1123454637379006E-4,27.594893401978343,0.42890382017666595
390.0,390.0,train,1.6211890853001145E-4,49.69163651068336,0.5225756721465105
391.0,391.0,train,1.2707811970944893E-4,34.47276178214847,0.46178369926056556
392.0,392.0,train,2.516038825189695E-4,78.75936970656421,0.6294574594710356
394.0,394.0,train,1.7539892486995807E-4,55.30963296580504,0.542173807870248
395.0,395.0,train,1.5414028884914953E-4,46.222990993557936,0.5099729805788314
396.0,396.0,train,9.169365604368108E-5,19.867916766970644,0.3823671899413404
397.0,397.0,train,1.1946173902230432E-4,30.904196934873056,0.44646356128440634
398.0,398.0,train,2.84370108671188E-4,84.57674995957396,0.6575309730267462
399.0,399.0,train,1.4211188592596347E-4,41.19979928140285,0.4896636568024173
401.0,401.0,train,2.2625831722265666E-4,72.43138923405884,0.6043710139332772
402.0,402.0,train,1.4537219978153192E-4,42.58760845771409,0.4953329875750123
405.0,405.0,train,2.5501441975594194E-4,79.6938345375704,0.6325923332284406
406.0,406.0,train,8.10832108954194E-5,16.259830999315856,0.35377422370350564
408.0,408.0,train,2.245781758714702E-4,71.98721964090235,0.6025874591123309
409.0,409.0,train,2.623770152364962E-4,81.2858820978604,0.6391822215400422
410.0,410.0,train,2.569096085529321E-4,80.15402454228044,0.634311519546491
411.0,411.0,train,7.634888893139259E-4,98.81890730864376,0.8375257704026207
412.0,412.0,train,5.876704064950134E-4,97.38468959096271,0.7987018077532424
413.0,413.0,train,2.471770531126271E-4,77.90670095776166,0.6253077611045154
414.0,414.0,train,2.3145965224139972E-4,74.02552495560423,0.6097923912645439
415.0,415.0,train,2.3642565339905257E-4,75.43114714771302,0.6148316208751484
416.0,416.0,train,2.8464423210660013E-4,84.63020451782778,0.6577479054919982
417.0,417.0,train,2.4502160579691735E-4,77.40341306229773,0.6232534207434677
418.0,418.0,train,0.0011032043450940271,99.5014041328665,0.8816353398927463
419.0,419.0,train,9.569731972066817E-5,21.3443833649866,0.3925095350416111
422.0,422.0,train,1.4718496060887306E-4,43.38348213708446,0.49843102785164045
423.0,423.0,train,2.724430605214541E-4,82.81961174271119,0.6478184549967388
425.0,425.0,train,1.4802070823079252E-4,43.72895062343921,0.4998465609957156
426.0,426.0,train,2.627406301159424E-4,81.35246282739618,0.6395015546439649
427.0,427.0,train,1.3160955511203962E-4,36.59412068521464,0.4705027127784361
428.0,428.0,train,3.8302915630892333E-4,93.95773179004871,0.72114437233256
429.0,429.0,train,1.2195019408977917E-4,31.96888712566463,0.45156406296231494
430.0,430.0,train,2.107083867173019E-4,67.50803584105556,0.5872259168679889
431.0,431.0,train,7.610403316442448E-5,14.73569155136223,0.33942342590938607
432.0,432.0,train,5.329382226358012E-5,9.060483079984541,0.2646096897892929
433.0,433.0,train,1.692672765576729E-4,52.84494964250148,0.5333287663731585
434.0,434.0,train,2.2362348697581057E-5,2.615272569489088,0.13117752520509088
435.0,435.0,train,1.657930896013031E-5,1.579160250594727,0.10066925128489099
436.0,436.0,train,1.0169985924348176E-4,23.804506449304096,0.4071064865175049
437.0,437.0,train,1.0415579934082382E-4,24.70116525041865,0.41287858011827594
438.0,438.0,train,1.3990845230705198E-4,40.23472446753594,0.48575944143197175
439.0,439.0,train,9.053159685374521E-5,19.496081302728467,0.37935966264387433
440.0,440.0,train,2.6363620853167916E-4,81.5164503389351,0.640285662371704
442.0,442.0,train,2.864432342343243E-4,85.01222889876861,0.6591647859852828
443.0,443.0,train,2.1944572808113783E-4,70.26228802717952,0.5970381228692572
444.0,444.0,train,4.646501694512676E-4,95.75887479051661,0.7582884641361938
446.0,446.0,train,1.1151945701587194E-4,27.752097181353683,0.4295305225085468
448.0,448.0,train,1.2194921104501232E-4,31.968468029579544,0.45156206660784104
449.0,449.0,train,3.601943128103236E-5,5.470015805392372,0.19561848983118307
451.0,451.0,train,2.3596406028994214E-4,75.35596551250165,0.6143687144868846
452.0,452.0,train,8.826593679776956E-5,18.79192471573779,0.37341087355237634
454.0,454.0,train,1.9223502636236552E-4,61.762432227715195,0.5648213324396447
456.0,456.0,train,2.459840539939886E-4,77.6689441269792,0.6241734996033664
457.0,457.0,train,1.2833225868590575E-4,35.12880000456452,0.46422541773838594
458.0,458.0,train,1.0999560723405799E-4,27.061399882577216,0.426162504042155
459.0,459.0,train,1.3929409733920673E-5,1.1313841910553974,0.08596225776654869
