x,y,species_2 logistic values
149.0,149.0,0.3979804
150.0,150.0,0.10003269
151.0,151.0,0.12539802
152.0,152.0,0.41985536
153.0,153.0,0.084000714
154.0,154.0,0.10757739
155.0,155.0,0.51727897
156.0,156.0,0.59615743
157.0,157.0,0.45011383
158.0,158.0,0.23390113
159.0,159.0,0.55235785
160.0,160.0,0.41372475
161.0,161.0,0.5240424
162.0,162.0,0.041627042
163.0,163.0,0.011803286
164.0,164.0,0.1780588
165.0,165.0,0.48885146
166.0,166.0,0.52539015
167.0,167.0,0.043388527
168.0,168.0,0.2063068
169.0,169.0,0.41064897
170.0,170.0,0.00899965
171.0,171.0,0.39079213
172.0,172.0,0.062528335
173.0,173.0,0.40547627
174.0,174.0,0.14543085
175.0,175.0,0.06416348
176.0,176.0,0.029676879
177.0,177.0,0.57595146
178.0,178.0,0.49826834
179.0,179.0,0.4472048
180.0,180.0,0.2098591
181.0,181.0,0.23640253
182.0,182.0,0.5010219
183.0,183.0,0.6176174
184.0,184.0,0.6018933
185.0,185.0,0.37062854
186.0,186.0,0.13496186
187.0,187.0,0.5688112
188.0,188.0,0.6382655
189.0,189.0,0.19016598
190.0,190.0,0.07074178
191.0,191.0,0.18929498
192.0,192.0,0.51847667
193.0,193.0,0.3155387
194.0,194.0,0.52634805
195.0,195.0,0.51006454
196.0,196.0,0.5227651
197.0,197.0,0.45518634
198.0,198.0,0.332349
199.0,199.0,0.15671788
200.0,200.0,0.07877178
201.0,201.0,0.58713824
202.0,202.0,0.0501558
203.0,203.0,0.44694176
204.0,204.0,0.013320427
205.0,205.0,0.45455512
206.0,206.0,0.69672966
207.0,207.0,0.011850024
208.0,208.0,0.4433882
209.0,209.0,0.058966093
210.0,210.0,0.40963206
211.0,211.0,0.5977251
212.0,212.0,0.39968365
213.0,213.0,0.5648526
214.0,214.0,0.035278954
215.0,215.0,0.10283806
216.0,216.0,0.53949183
217.0,217.0,0.078398265
218.0,218.0,0.42778906
219.0,219.0,0.07406556
220.0,220.0,0.19271587
221.0,221.0,0.48798892
222.0,222.0,0.270579
223.0,223.0,0.012536879
224.0,224.0,0.72026896
225.0,225.0,0.026079508
226.0,226.0,0.36749387
227.0,227.0,0.44403464
228.0,228.0,0.34087008
229.0,229.0,0.28981388
230.0,230.0,0.45380604
231.0,231.0,0.39573106
232.0,232.0,0.29704028
233.0,233.0,0.040108915
234.0,234.0,0.062869556
235.0,235.0,0.19580907
236.0,236.0,0.41246065
237.0,237.0,0.0058603375
238.0,238.0,0.2223413
239.0,239.0,0.111090645
240.0,240.0,0.025144815
241.0,241.0,0.031436365
242.0,242.0,0.13013403
243.0,243.0,0.1669455
244.0,244.0,0.042765856
245.0,245.0,0.4860911
246.0,246.0,0.6326521
247.0,247.0,0.5277259
248.0,248.0,0.47887194
249.0,249.0,0.36964762
250.0,250.0,0.3731144
251.0,251.0,0.11452035
252.0,252.0,0.5232784
253.0,253.0,0.30233917
254.0,254.0,0.44294456
255.0,255.0,0.19196787
256.0,256.0,0.08221806
257.0,257.0,0.10306572
258.0,258.0,0.32984442
259.0,259.0,0.42684472
260.0,260.0,0.4355041
261.0,261.0,0.23634496
262.0,262.0,0.2605787
263.0,263.0,0.5042815
264.0,264.0,0.507242
265.0,265.0,0.012650162
266.0,266.0,0.5530814
267.0,267.0,0.5146777
268.0,268.0,0.357177
269.0,269.0,0.038528413
270.0,270.0,0.4833299
271.0,271.0,0.006072798
272.0,272.0,0.007258054
273.0,273.0,0.27029702
274.0,274.0,0.43113595
275.0,275.0,0.096243694
276.0,276.0,0.107814156
277.0,277.0,0.26393652
278.0,278.0,0.4672146
279.0,279.0,0.23183943
280.0,280.0,0.19107428
281.0,281.0,0.23852138
282.0,282.0,0.08565833
283.0,283.0,0.34070176
284.0,284.0,0.1948202
285.0,285.0,0.5454513
286.0,286.0,0.08967813
287.0,287.0,0.20907919
288.0,288.0,0.38408569
289.0,289.0,0.052293945
290.0,290.0,0.015829237
291.0,291.0,0.26429987
292.0,292.0,0.49346125
293.0,293.0,0.36160368
294.0,294.0,0.6157162
295.0,295.0,0.3036227
296.0,296.0,0.39371607
297.0,297.0,0.47289124
298.0,298.0,0.14941551
299.0,299.0,0.30622765
300.0,300.0,0.30552885
301.0,301.0,0.113416865
302.0,302.0,0.38779703
303.0,303.0,0.6043541
304.0,304.0,0.506159
305.0,305.0,0.40949717
306.0,306.0,0.48695728
307.0,307.0,0.08025596
308.0,308.0,0.4446447
309.0,309.0,0.57925487
310.0,310.0,0.4061267
311.0,311.0,0.4666611
312.0,312.0,0.051904544
313.0,313.0,0.022050677
314.0,314.0,0.44665596
315.0,315.0,0.28772554
316.0,316.0,0.5830556
317.0,317.0,0.54050845
318.0,318.0,0.39347315
319.0,319.0,0.3971327
320.0,320.0,0.025506563
321.0,321.0,0.23195742
322.0,322.0,0.2401544
323.0,323.0,0.3375682
324.0,324.0,0.24928808
325.0,325.0,0.076001525
326.0,326.0,0.22201772
327.0,327.0,0.233372
328.0,328.0,0.09115015
329.0,329.0,0.6541791
330.0,330.0,0.4052349
331.0,331.0,0.25732028
332.0,332.0,0.407227
333.0,333.0,0.50813097
334.0,334.0,0.46172526
335.0,335.0,0.0025652286
336.0,336.0,0.15218316
337.0,337.0,0.4316126
338.0,338.0,0.51395154
339.0,339.0,0.40012637
340.0,340.0,0.49705842
341.0,341.0,0.43835577
342.0,342.0,0.2802408
343.0,343.0,0.03566667
344.0,344.0,0.412514
345.0,345.0,0.011252409
346.0,346.0,0.4241185
347.0,347.0,0.27324623
348.0,348.0,0.21557723
349.0,349.0,0.22386792
350.0,350.0,0.01808016
351.0,351.0,0.25533155
352.0,352.0,0.0880217
353.0,353.0,0.2876246
354.0,354.0,0.19502847
355.0,355.0,0.025649464
356.0,356.0,0.003989693
357.0,357.0,0.58337295
358.0,358.0,0.41160122
359.0,359.0,0.52666134
360.0,360.0,0.12378896
361.0,361.0,0.009821806
362.0,362.0,0.13012289
363.0,363.0,0.10095237
364.0,364.0,0.6769906
365.0,365.0,0.54208255
366.0,366.0,0.18571849
367.0,367.0,0.06471735
368.0,368.0,0.4846729
369.0,369.0,0.096765794
370.0,370.0,0.027427016
371.0,371.0,0.5532738
372.0,372.0,0.50750947
373.0,373.0,0.5516402
374.0,374.0,0.03862325
375.0,375.0,0.47916284
376.0,376.0,0.3352167
377.0,377.0,0.13574028
378.0,378.0,0.40024793
379.0,379.0,0.6254557
380.0,380.0,0.2444199
381.0,381.0,0.6278288
382.0,382.0,0.038015943
383.0,383.0,0.52437836
384.0,384.0,0.17757584
385.0,385.0,0.60418665
386.0,386.0,0.46464252
387.0,387.0,0.54986316
388.0,388.0,0.5624688
389.0,389.0,0.09067366
390.0,390.0,0.21918896
391.0,391.0,0.06500573
392.0,392.0,0.52827805
393.0,393.0,0.0047596553
394.0,394.0,0.19024867
395.0,395.0,0.591504
396.0,396.0,0.61415845
397.0,397.0,0.38696635
398.0,398.0,0.62700295
399.0,399.0,0.46764675
400.0,400.0,0.46891803
401.0,401.0,0.03809828
402.0,402.0,0.6231308
403.0,403.0,0.008584809
404.0,404.0,0.16026583
405.0,405.0,0.020437622
406.0,406.0,0.57037306
407.0,407.0,0.37718138
408.0,408.0,0.33478025
409.0,409.0,0.24760807
410.0,410.0,0.0321998
411.0,411.0,0.31060678
412.0,412.0,0.2051209
413.0,413.0,0.029091073
414.0,414.0,0.15800247
415.0,415.0,0.087112546
416.0,416.0,0.49032944
417.0,417.0,0.1665312
418.0,418.0,0.40472868
419.0,419.0,0.005064877
420.0,420.0,0.59197193
421.0,421.0,0.10870136
422.0,422.0,0.002709448
423.0,423.0,0.5084308
424.0,424.0,0.5949477
425.0,425.0,0.047420017
426.0,426.0,0.024219204
427.0,427.0,0.3400328
428.0,428.0,0.4907876
429.0,429.0,0.2889143
430.0,430.0,0.2057211
431.0,431.0,0.46696737
432.0,432.0,0.118409894
433.0,433.0,0.63158226
434.0,434.0,0.084813245
435.0,435.0,0.2388486
436.0,436.0,0.57026005
437.0,437.0,0.38800845
438.0,438.0,0.05030736
439.0,439.0,0.6343075
440.0,440.0,0.18024762
441.0,441.0,0.08057291
442.0,442.0,0.5141952
443.0,443.0,0.6067545
444.0,444.0,0.4459258
445.0,445.0,0.64618665
446.0,446.0,0.071658336
447.0,447.0,0.13760199
448.0,448.0,0.05155733
449.0,449.0,0.28725076
450.0,450.0,0.50383246
451.0,451.0,0.12543026
452.0,452.0,0.033134192
453.0,453.0,0.5265789
454.0,454.0,0.29149303
455.0,455.0,0.50965905
456.0,456.0,0.19282761
457.0,457.0,0.4630772
458.0,458.0,0.636011
459.0,459.0,0.15564975
460.0,460.0,0.51497704
461.0,461.0,0.24856177
462.0,462.0,0.50559884
463.0,463.0,0.16873175
464.0,464.0,0.0824352
465.0,465.0,0.040361334
466.0,466.0,0.4814766
467.0,467.0,0.114495516
468.0,468.0,0.24420474
469.0,469.0,0.5257866
470.0,470.0,0.38656828
471.0,471.0,0.18159658
472.0,472.0,0.5185334
473.0,473.0,0.44519
474.0,474.0,0.3219723
475.0,475.0,0.4475992
476.0,476.0,0.052365035
477.0,477.0,0.44805253
478.0,478.0,0.13139588
479.0,479.0,0.21714671
480.0,480.0,0.11310829
481.0,481.0,0.27371475
482.0,482.0,0.45700222
483.0,483.0,0.09785662
484.0,484.0,0.04124683
485.0,485.0,0.31303635
486.0,486.0,0.5163108
487.0,487.0,0.16753055
488.0,488.0,0.022449661
489.0,489.0,0.11329689
490.0,490.0,0.016313957
491.0,491.0,0.6321229
492.0,492.0,0.54552704
493.0,493.0,0.39923283
494.0,494.0,0.10868516
495.0,495.0,0.45200413
496.0,496.0,0.24389018
497.0,497.0,0.30085877
498.0,498.0,0.40096518
499.0,499.0,0.5708235
500.0,500.0,0.05619265
501.0,501.0,0.52306944
502.0,502.0,0.48797777
503.0,503.0,0.39427146
504.0,504.0,0.38537237
505.0,505.0,0.5114535
506.0,506.0,0.114252836
507.0,507.0,0.106313355
508.0,508.0,0.379131
509.0,509.0,0.46650028
510.0,510.0,0.06449735
511.0,511.0,0.59406465
512.0,512.0,0.38569537
513.0,513.0,0.10752897
514.0,514.0,0.5174928
515.0,515.0,0.62279564
516.0,516.0,0.011933422
517.0,517.0,0.6423745
518.0,518.0,0.40074247
519.0,519.0,0.005794145
520.0,520.0,0.077008024
521.0,521.0,0.44133493
522.0,522.0,0.109010555
523.0,523.0,0.16562408
524.0,524.0,0.5012378
525.0,525.0,0.5596484
526.0,526.0,0.51433825
527.0,527.0,0.0829201
528.0,528.0,0.021729048
529.0,529.0,0.16264512
530.0,530.0,0.24946564
531.0,531.0,0.042829134
532.0,532.0,0.14048705
533.0,533.0,0.27226755
534.0,534.0,0.47530723
535.0,535.0,0.016068732
536.0,536.0,0.23818187
537.0,537.0,0.44441792
538.0,538.0,0.36413833
539.0,539.0,0.599443
540.0,540.0,0.5428364
541.0,541.0,0.31471094
542.0,542.0,0.51111907
543.0,543.0,0.4945643
544.0,544.0,0.4446425
545.0,545.0,0.4062775
546.0,546.0,0.35889798
547.0,547.0,0.16103265
548.0,548.0,0.21238871
549.0,549.0,0.49300817
550.0,550.0,0.4511726
551.0,551.0,0.09591134
552.0,552.0,0.3769654
553.0,553.0,0.56943154
554.0,554.0,0.27488104
555.0,555.0,0.014432117
556.0,556.0,0.07937841
557.0,557.0,0.34416503
558.0,558.0,0.24655057
559.0,559.0,0.6295644
560.0,560.0,0.002857807
561.0,561.0,0.3941016
562.0,562.0,0.43301022
563.0,563.0,0.48739675
564.0,564.0,0.44281575
565.0,565.0,0.5685065
566.0,566.0,0.3881979
567.0,567.0,0.1277073
568.0,568.0,0.0048517287
569.0,569.0,0.0012272397
570.0,570.0,0.24813522
571.0,571.0,0.004262001
572.0,572.0,0.6974443
573.0,573.0,0.53826666
574.0,574.0,0.56825227
575.0,575.0,0.10984719
576.0,576.0,0.55219805
577.0,577.0,0.004000489
578.0,578.0,0.04159045
579.0,579.0,0.06986899
580.0,580.0,0.24806061
581.0,581.0,0.40703604
582.0,582.0,0.012337998
583.0,583.0,0.0042227725
584.0,584.0,0.5552015
585.0,585.0,0.58866465
586.0,586.0,0.39766762
587.0,587.0,0.11153685
588.0,588.0,0.20571469
589.0,589.0,0.03913316
590.0,590.0,0.33574888
591.0,591.0,0.4207046
592.0,592.0,0.61271805
593.0,593.0,0.011897946
594.0,594.0,0.019362438
595.0,595.0,0.08595339
596.0,596.0,0.5524572
597.0,597.0,0.03187544
598.0,598.0,0.7724032
599.0,599.0,0.0022268337
600.0,600.0,0.21237594
601.0,601.0,0.30331644
602.0,602.0,0.33195853
603.0,603.0,0.47167417
604.0,604.0,0.53739184
605.0,605.0,0.07363194
606.0,606.0,0.119792394
607.0,607.0,0.05776961
608.0,608.0,0.6689843
609.0,609.0,0.42197615
610.0,610.0,0.03015042
611.0,611.0,0.008195464
612.0,612.0,0.00665631
613.0,613.0,0.5612228
614.0,614.0,0.42895547
615.0,615.0,0.01141803
616.0,616.0,0.00470209
617.0,617.0,0.22640967
618.0,618.0,0.23066211
619.0,619.0,0.43724293
620.0,620.0,0.06491705
621.0,621.0,0.0042401394
622.0,622.0,0.25910065
623.0,623.0,0.6248963
624.0,624.0,0.17319988
625.0,625.0,0.023599619
626.0,626.0,0.23548098
627.0,627.0,0.65046775
628.0,628.0,0.026991677
629.0,629.0,0.42828053
630.0,630.0,0.23852709
631.0,631.0,0.69457924
632.0,632.0,0.45298293
633.0,633.0,0.14376956
634.0,634.0,0.461439
635.0,635.0,0.72620374
636.0,636.0,0.12096472
637.0,637.0,0.03114468
638.0,638.0,0.15013671
639.0,639.0,0.46021152
640.0,640.0,0.29951397
641.0,641.0,0.12272243
642.0,642.0,0.42514744
643.0,643.0,0.0055704284
644.0,644.0,0.4802658
645.0,645.0,0.5247916
646.0,646.0,0.50161344
647.0,647.0,0.4897668
648.0,648.0,0.18803382
649.0,649.0,0.36990765
650.0,650.0,0.4991047
651.0,651.0,0.15344723
652.0,652.0,0.43771565
653.0,653.0,0.012400949
654.0,654.0,0.15259655
655.0,655.0,0.2159784
656.0,656.0,0.1524519
657.0,657.0,0.15931457
658.0,658.0,0.03884003
659.0,659.0,0.60510284
660.0,660.0,0.09378573
661.0,661.0,0.0074832807
662.0,662.0,0.05349605
663.0,663.0,0.58323556
664.0,664.0,0.033627696
665.0,665.0,0.1879718
666.0,666.0,0.59598595
667.0,667.0,0.36396435
668.0,668.0,0.40001008
669.0,669.0,0.351505
670.0,670.0,0.006165346
671.0,671.0,0.12854786
672.0,672.0,0.32583368
673.0,673.0,0.0050606723
674.0,674.0,0.29899305
675.0,675.0,0.11552897
676.0,676.0,0.122429155
677.0,677.0,0.0120870685
678.0,678.0,0.26842737
679.0,679.0,0.33149922
680.0,680.0,0.09800563
681.0,681.0,0.17575832
682.0,682.0,0.19803211
683.0,683.0,0.61670166
684.0,684.0,0.06842809
685.0,685.0,0.28444892
686.0,686.0,0.26429513
687.0,687.0,0.43235332
688.0,688.0,0.28843737
689.0,689.0,0.10165979
690.0,690.0,0.008883061
691.0,691.0,0.12810312
692.0,692.0,0.03071056
693.0,693.0,0.109875925
694.0,694.0,0.09617996
695.0,695.0,0.6861779
696.0,696.0,0.3330348
697.0,697.0,0.091405794
698.0,698.0,0.5658828
699.0,699.0,0.008531214
700.0,700.0,0.10938485
701.0,701.0,0.5725656
702.0,702.0,0.040990468
703.0,703.0,0.14555337
704.0,704.0,0.24167475
705.0,705.0,0.33075345
706.0,706.0,0.035162307
707.0,707.0,0.009935936
708.0,708.0,0.005771522
709.0,709.0,0.048918646
710.0,710.0,0.36219892
711.0,711.0,0.014339994
712.0,712.0,0.0620985
713.0,713.0,0.08012754
714.0,714.0,0.6905198
715.0,715.0,0.2026558
716.0,716.0,0.399358
717.0,717.0,0.010786294
718.0,718.0,0.09478555
719.0,719.0,0.009209883
720.0,720.0,0.09054247
721.0,721.0,0.22114632
722.0,722.0,0.4830896
723.0,723.0,0.447345
724.0,724.0,0.0061464007
725.0,725.0,0.29579052
726.0,726.0,0.6014558
727.0,727.0,0.5780903
728.0,728.0,0.5698398
729.0,729.0,0.23887639
730.0,730.0,0.41040832
731.0,731.0,0.016618904
732.0,732.0,0.6472237
733.0,733.0,0.09581812
734.0,734.0,0.43442503
735.0,735.0,0.623101
736.0,736.0,0.3845445
737.0,737.0,0.48888794
738.0,738.0,0.074450076
739.0,739.0,0.4726618
740.0,740.0,0.07531298
741.0,741.0,0.005993276
742.0,742.0,0.46663257
743.0,743.0,0.35132074
744.0,744.0,0.49588248
745.0,745.0,0.19515397
746.0,746.0,0.19375446
747.0,747.0,0.47608253
748.0,748.0,0.08409265
749.0,749.0,0.004914872
750.0,750.0,0.08046073
751.0,751.0,0.56467813
752.0,752.0,0.46859935
753.0,753.0,0.009295063
754.0,754.0,0.008825451
755.0,755.0,0.471053
756.0,756.0,0.00714686
757.0,757.0,0.3285224
758.0,758.0,0.5239687
759.0,759.0,0.015975883
760.0,760.0,0.057414327
761.0,761.0,0.16337492
762.0,762.0,0.61336064
763.0,763.0,0.102669746
764.0,764.0,0.23224215
765.0,765.0,0.24798398
766.0,766.0,0.48053268
767.0,767.0,0.09627722
768.0,768.0,0.3640237
769.0,769.0,0.6096761
770.0,770.0,0.099947564
771.0,771.0,0.33449504
772.0,772.0,0.40707338
773.0,773.0,0.28216705
774.0,774.0,0.4731004
775.0,775.0,0.15304069
776.0,776.0,0.120154664
777.0,777.0,0.5022405
778.0,778.0,0.53536797
779.0,779.0,0.01891649
780.0,780.0,0.2271952
781.0,781.0,0.01539381
782.0,782.0,0.61446816
783.0,783.0,0.56463534
784.0,784.0,0.58157
785.0,785.0,0.06396251
786.0,786.0,0.65468085
787.0,787.0,0.4330457
788.0,788.0,0.30770522
789.0,789.0,0.15094236
790.0,790.0,0.11741752
791.0,791.0,0.60277104
792.0,792.0,0.20839095
793.0,793.0,0.45013827
794.0,794.0,0.093603104
795.0,795.0,0.009314578
796.0,796.0,0.5646674
797.0,797.0,0.002382578
798.0,798.0,0.41636717
799.0,799.0,0.105412215
800.0,800.0,0.0059279087
801.0,801.0,0.46194354
802.0,802.0,0.041401304
803.0,803.0,0.34450132
804.0,804.0,0.031015394
805.0,805.0,0.45278838
806.0,806.0,0.41647664
807.0,807.0,0.010360824
808.0,808.0,0.08456797
809.0,809.0,0.19244173
810.0,810.0,0.5196532
811.0,811.0,0.013432633
812.0,812.0,0.24206401
813.0,813.0,0.624767
814.0,814.0,0.118090145
815.0,815.0,0.59525365
816.0,816.0,0.07184678
817.0,817.0,0.013537872
818.0,818.0,0.44040644
819.0,819.0,0.408794
820.0,820.0,0.39345345
821.0,821.0,0.17003939
822.0,822.0,0.08380117
823.0,823.0,0.42496845
824.0,824.0,0.35269153
825.0,825.0,0.008815335
826.0,826.0,0.12524728
827.0,827.0,0.51648283
828.0,828.0,0.38839996
829.0,829.0,0.6818779
830.0,830.0,0.18398683
831.0,831.0,0.112833664
832.0,832.0,0.032004565
833.0,833.0,0.019529017
834.0,834.0,0.5649475
835.0,835.0,0.5057254
836.0,836.0,0.4596206
837.0,837.0,0.14501615
838.0,838.0,0.07908112
839.0,839.0,0.44193417
840.0,840.0,0.1713069
841.0,841.0,0.0049330182
842.0,842.0,0.052979708
843.0,843.0,0.45910802
844.0,844.0,0.18793567
845.0,845.0,0.06741395
846.0,846.0,0.052274954
847.0,847.0,0.5259542
848.0,848.0,0.14310828
849.0,849.0,0.08406637
850.0,850.0,0.08169707
851.0,851.0,0.4460732
852.0,852.0,0.15022124
853.0,853.0,0.39756033
854.0,854.0,0.010630678
855.0,855.0,0.100667685
856.0,856.0,0.49194717
857.0,857.0,0.44516698
858.0,858.0,0.040734515
859.0,859.0,0.26899874
860.0,860.0,0.028103178
861.0,861.0,0.5026182
862.0,862.0,0.5548294
863.0,863.0,0.15169348
864.0,864.0,0.5526102
865.0,865.0,0.60546815
866.0,866.0,0.4471053
867.0,867.0,0.56146955
868.0,868.0,0.44106114
869.0,869.0,0.0049927197
870.0,870.0,0.34989107
871.0,871.0,0.029728957
872.0,872.0,0.018357338
873.0,873.0,0.51044816
874.0,874.0,0.43057257
875.0,875.0,0.18853214
876.0,876.0,0.42723635
877.0,877.0,0.25105086
878.0,878.0,0.47396237
879.0,879.0,0.2138101
880.0,880.0,0.652896
881.0,881.0,0.00462877
882.0,882.0,0.22148983
883.0,883.0,0.63460606
884.0,884.0,0.62620646
885.0,885.0,0.22384578
886.0,886.0,0.18237375
887.0,887.0,0.39400223
888.0,888.0,0.52473545
889.0,889.0,0.72513103
890.0,890.0,0.040828466
891.0,891.0,0.14147209
892.0,892.0,0.55948675
893.0,893.0,0.006434139
894.0,894.0,0.1927038
895.0,895.0,0.46572492
896.0,896.0,0.54415244
897.0,897.0,0.07366146
898.0,898.0,0.015333914
899.0,899.0,0.16385442
900.0,900.0,0.518629
901.0,901.0,0.009100468
902.0,902.0,0.15538064
903.0,903.0,0.3766869
904.0,904.0,0.008445231
905.0,905.0,0.5506845
906.0,906.0,0.025724359
907.0,907.0,0.44277492
908.0,908.0,0.04183298
909.0,909.0,0.0214448
910.0,910.0,0.6084837
911.0,911.0,0.35234457
912.0,912.0,0.6625691
913.0,913.0,0.40372142
914.0,914.0,0.01856308
915.0,915.0,0.4158131
916.0,916.0,0.6059564
917.0,917.0,0.0179427
918.0,918.0,0.57829136
919.0,919.0,0.014477143
920.0,920.0,0.5183384
921.0,921.0,0.10612466
922.0,922.0,0.065220356
923.0,923.0,0.49155053
924.0,924.0,0.2070212
925.0,925.0,0.13083987
926.0,926.0,0.6086559
927.0,927.0,0.18846731
928.0,928.0,0.08542511
929.0,929.0,0.010727233
930.0,930.0,0.4662318
931.0,931.0,0.20120746
932.0,932.0,0.062078856
933.0,933.0,0.41696805
934.0,934.0,0.5320163
935.0,935.0,0.0035843758
936.0,936.0,0.48399785
937.0,937.0,0.46741953
938.0,938.0,0.04050926
939.0,939.0,0.47913107
940.0,940.0,0.11237977
941.0,941.0,0.31729695
942.0,942.0,0.011099868
943.0,943.0,0.50408405
944.0,944.0,0.4022117
945.0,945.0,0.08216277
946.0,946.0,0.5540369
947.0,947.0,0.051383913
948.0,948.0,0.59468174
949.0,949.0,0.5208292
950.0,950.0,0.29491603
951.0,951.0,0.45249677
952.0,952.0,0.4321437
953.0,953.0,0.06677552
954.0,954.0,0.10533986
955.0,955.0,0.027257284
956.0,956.0,0.45748478
957.0,957.0,0.041493136
958.0,958.0,0.046151236
959.0,959.0,0.3494895
960.0,960.0,0.13964072
961.0,961.0,0.022112798
962.0,962.0,0.18319768
963.0,963.0,0.045112997
964.0,964.0,0.36581278
965.0,965.0,0.37032196
966.0,966.0,0.23503648
967.0,967.0,0.19876797
968.0,968.0,0.1671538
969.0,969.0,0.4984031
970.0,970.0,0.57972765
971.0,971.0,0.5295493
972.0,972.0,0.12583059
973.0,973.0,0.56211317
974.0,974.0,0.29691586
975.0,975.0,0.25677818
976.0,976.0,0.4531429
977.0,977.0,0.17280929
978.0,978.0,0.5469659
979.0,979.0,0.123213656
980.0,980.0,0.40335557
981.0,981.0,0.025424585
982.0,982.0,0.34977472
983.0,983.0,0.12966327
984.0,984.0,0.3751397
985.0,985.0,0.012266264
986.0,986.0,0.51454514
987.0,987.0,0.6342853
988.0,988.0,0.42852345
989.0,989.0,0.15188031
990.0,990.0,0.09491176
991.0,991.0,0.0795284
992.0,992.0,0.53712445
993.0,993.0,0.0886103
994.0,994.0,0.47403708
995.0,995.0,0.047716558
996.0,996.0,0.5349955
997.0,997.0,0.496455
998.0,998.0,0.058412943
