Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
2.38589E-5,3.002174107,0.139542918,0.70625,0.021436227,0.034188034
2.50185E-5,3.250894749,0.145339424,0.696875,0.024651661,0.038461538
2.60429E-5,3.500887288,0.15039549,0.687867647,0.026795284,0.038461538
2.69964E-5,3.752512175,0.155048342,0.679136029,0.027867095,0.042735043
2.81433E-5,4.000707642,0.160577358,0.670863971,0.030010718,0.042735043
2.94394E-5,4.250390296,0.166739578,0.662867647,0.030010718,0.042735043
3.06695E-5,4.502648516,0.172504981,0.655147059,0.031082529,0.042735043
3.18202E-5,4.752807689,0.177826123,0.647794118,0.031082529,0.047008547
3.29426E-5,5.00216637,0.182951207,0.640716912,0.031082529,0.055555556
3.40237E-5,5.250060615,0.187827256,0.633915441,0.035369775,0.055555556
3.52038E-5,5.502559788,0.193084079,0.627205882,0.037513398,0.064102564
3.65074E-5,5.75060958,0.198812664,0.620863971,0.037513398,0.064102564
3.77642E-5,6.002909986,0.204258733,0.614613971,0.038585209,0.068376068
3.88168E-5,6.252168022,0.20876382,0.608639706,0.040728832,0.072649573
4.00274E-5,6.500204018,0.21388182,0.602849265,0.041800643,0.072649573
4.10798E-5,6.751974231,0.218278054,0.597150735,0.042872454,0.076923077
4.22465E-5,7.002129475,0.223094125,0.591636029,0.043944266,0.076923077
4.34828E-5,7.250951938,0.228133358,0.586305147,0.045016077,0.076923077
4.46518E-5,7.502205848,0.232838397,0.581066176,0.046087889,0.085470085
4.5898E-5,7.750900376,0.237791575,0.576011029,0.049303323,0.085470085
4.7296E-5,8.002789869,0.24327229,0.571047794,0.049303323,0.085470085
4.84829E-5,8.25226185,0.247864369,0.566268382,0.051446945,0.08974359
4.97991E-5,8.503109918,0.252891661,0.561580882,0.053590568,0.094017094
5.10596E-5,8.750536019,0.257643494,0.557077206,0.054662379,0.098290598
5.2209E-5,9.003629193,0.261924242,0.552573529,0.055734191,0.098290598
5.32854E-5,9.251458081,0.265888378,0.548253676,0.057877814,0.098290598
5.43364E-5,9.504074764,0.269718424,0.543933824,0.058949625,0.098290598
5.51982E-5,9.750475159,0.272828996,0.539797794,0.064308682,0.098290598
5.60512E-5,10.000952318,0.275881923,0.535661765,0.066452304,0.098290598
5.71016E-5,10.255270633,0.279606532,0.531525735,0.068595927,0.102564103
5.81884E-5,10.502993233,0.283419806,0.527573529,0.07073955,0.106837607
5.92532E-5,10.755217212,0.287117007,0.523621324,0.073954984,0.106837607
6.02989E-5,11.00064377,0.290711199,0.519852941,0.079314041,0.111111111
6.14546E-5,11.250062088,0.294641176,0.516084559,0.079314041,0.11965812
6.23251E-5,11.503738028,0.297572833,0.512316176,0.080385852,0.123931624
6.32725E-5,11.754982638,0.300735817,0.508639706,0.085744909,0.128205128
6.45629E-5,12.004426301,0.304998595,0.505055147,0.08681672,0.132478632
6.54908E-5,12.251683449,0.308031599,0.5015625,0.087888532,0.136752137
6.65488E-5,12.502807828,0.311457934,0.498069853,0.088960343,0.141025641
6.74564E-5,12.750879526,0.31437031,0.494669118,0.090032154,0.141025641
6.84597E-5,13.002132671,0.317561285,0.491268382,0.091103966,0.14957265
6.93016E-5,13.256854407,0.320216245,0.487867647,0.093247588,0.14957265
6.98038E-5,13.500205017,0.321789915,0.484650735,0.096463023,0.14957265
7.07779E-5,13.753124173,0.324821885,0.481341912,0.096463023,0.153846154
7.17991E-5,14.00277326,0.327971347,0.478125,0.101822079,0.158119658
7.27338E-5,14.255510347,0.330828427,0.474908088,0.106109325,0.166666667
7.37776E-5,14.504659315,0.33399055,0.471783088,0.108252947,0.170940171
7.46438E-5,14.756955266,0.336591682,0.468658088,0.11039657,0.170940171
7.57379E-5,15.005091384,0.339848626,0.465625,0.112540193,0.170940171
7.66891E-5,15.256838757,0.342654594,0.462591912,0.114683816,0.170940171
7.75426E-5,15.503768446,0.345151841,0.459650735,0.11789925,0.170940171
7.84657E-5,15.753419936,0.347831263,0.456709559,0.120042872,0.170940171
7.93712E-5,16.005900751,0.350438778,0.453768382,0.123258307,0.175213675
8.01982E-5,16.253223374,0.352801766,0.450919118,0.125401929,0.175213675
8.14351E-5,16.503927642,0.356304403,0.448069853,0.126473741,0.183760684
8.2159E-5,16.757497177,0.35833668,0.445220588,0.128617363,0.183760684
8.30057E-5,17.005277214,0.360697541,0.442463235,0.129689175,0.188034188
8.38143E-5,17.255679897,0.36293621,0.439705882,0.130760986,0.196581197
8.44472E-5,17.508282544,0.364677369,0.436948529,0.131832797,0.196581197
8.53542E-5,17.754466454,0.367155872,0.434283088,0.13397642,0.200854701
8.62671E-5,18.003456693,0.369631355,0.431617647,0.135048232,0.205128205
8.72877E-5,18.255171895,0.37237607,0.428952206,0.138263666,0.205128205
8.80878E-5,18.500690042,0.374511006,0.426378676,0.140407288,0.209401709
8.88789E-5,18.757030184,0.376607601,0.423713235,0.143622722,0.209401709
8.95992E-5,19.007012738,0.378504662,0.421139706,0.148981779,0.217948718
9.04804E-5,19.2503138,0.380809453,0.418658088,0.150053591,0.217948718
9.129E-5,19.505060562,0.382912137,0.416084559,0.153269025,0.217948718
9.19381E-5,19.752699995,0.384585222,0.413602941,0.153269025,0.222222222
9.25056E-5,20.001720473,0.386042637,0.411121324,0.15755627,0.230769231
9.32547E-5,20.252672528,0.387956026,0.408639706,0.159699893,0.230769231
9.40138E-5,20.505345181,0.389882627,0.406158088,0.162915327,0.230769231
9.49173E-5,20.750963128,0.392160242,0.403768382,0.163987138,0.235042735
9.57064E-5,21.00821054,0.394135566,0.401286765,0.170418006,0.235042735
9.64845E-5,21.258138159,0.396070695,0.398897059,0.171489818,0.239316239
9.72921E-5,21.500366357,0.398066233,0.396599265,0.173633441,0.247863248
9.79997E-5,21.75439092,0.399803811,0.394209559,0.175777063,0.247863248
9.85922E-5,22.000121443,0.401251085,0.391911765,0.175777063,0.247863248
9.93764E-5,22.257549892,0.403155969,0.389522059,0.177920686,0.247863248
1.00081E-4,22.506787663,0.404857057,0.387224265,0.182207931,0.247863248
1.00891E-4,22.758058641,0.406800427,0.384926471,0.185423365,0.256410256
1.01692E-4,23.001135119,0.408711093,0.382720588,0.187566988,0.260683761
1.02379E-4,23.256160404,0.410339661,0.380422794,0.190782422,0.264957265
1.03045E-4,23.502665076,0.411908637,0.378216912,0.190782422,0.264957265
1.0386E-4,23.750800132,0.413818881,0.376011029,0.192926045,0.269230769
1.04707E-4,24.000952359,0.415789449,0.373805147,0.193997856,0.269230769
1.05347E-4,24.253157686,0.417270389,0.371599265,0.195069668,0.269230769
1.05946E-4,24.506804708,0.418650813,0.369393382,0.19721329,0.273504274
1.06447E-4,24.75114172,0.419798708,0.367279412,0.19721329,0.273504274
1.06995E-4,25.007301394,0.421050288,0.365073529,0.19721329,0.273504274
1.07402E-4,25.253886481,0.421976103,0.362959559,0.201500536,0.273504274
1.08195E-4,25.501804295,0.423770044,0.360845588,0.201500536,0.277777778
1.08921E-4,25.75173813,0.425404387,0.358731618,0.202572347,0.277777778
1.09585E-4,26.003119829,0.426890235,0.356617647,0.20471597,0.282051282
1.10443E-4,26.256093175,0.428801422,0.354503676,0.207931404,0.282051282
1.10985E-4,26.510894076,0.4299995,0.352389706,0.214362272,0.282051282
1.11376E-4,26.755462478,0.430862646,0.350367647,0.216505895,0.282051282
1.11903E-4,27.001118662,0.43201984,0.348345588,0.22079314,0.282051282
1.12459E-4,27.259147308,0.433236426,0.346231618,0.221864952,0.282051282
1.13045E-4,27.507190225,0.434512472,0.344209559,0.225080386,0.282051282
1.13579E-4,27.756468525,0.435671304,0.3421875,0.22829582,0.282051282
1.14101E-4,28.007039964,0.436798772,0.340165441,0.229367631,0.286324786
1.14896E-4,28.258904931,0.438508882,0.338143382,0.231511254,0.286324786
1.1554E-4,28.500851535,0.439884126,0.336213235,0.235798499,0.286324786
1.16118E-4,28.755791306,0.441113663,0.334191176,0.237942122,0.286324786
1.168E-4,29.000556713,0.442559393,0.332261029,0.239013934,0.286324786
1.17605E-4,29.258373404,0.44425331,0.330238971,0.242229368,0.286324786
1.1808E-4,29.505767022,0.445249617,0.328308824,0.243301179,0.286324786
1.1862E-4,29.754278661,0.446376574,0.326378676,0.24437299,0.290598291
1.19259E-4,30.004073976,0.447703626,0.324448529,0.246516613,0.294871795
1.19541E-4,30.254806235,0.448289095,0.322518382,0.249732047,0.294871795
1.20111E-4,30.506448995,0.449465368,0.320588235,0.25187567,0.307692308
1.20658E-4,30.759296679,0.450589735,0.318658088,0.255091104,0.316239316
1.21222E-4,31.001259131,0.451745662,0.316819853,0.259378349,0.324786325
1.21602E-4,31.256264542,0.452520309,0.314889706,0.261521972,0.329059829
1.22E-4,31.503798171,0.453329015,0.312959559,0.262593783,0.329059829
1.22619E-4,31.756861607,0.454583818,0.311121324,0.263665595,0.333333333
1.23084E-4,32.002594703,0.455523229,0.309283088,0.264737406,0.333333333
1.23533E-4,32.261533006,0.456426975,0.307352941,0.265809218,0.333333333
1.23901E-4,32.509017243,0.45716456,0.305514706,0.265809218,0.333333333
1.24469E-4,32.757318578,0.458299074,0.303676471,0.26795284,0.337606838
1.24785E-4,33.0065653,0.458929713,0.301838235,0.271168274,0.337606838
1.25101E-4,33.256443575,0.459557651,0.3,0.274383708,0.337606838
1.25527E-4,33.507145801,0.460401033,0.298161765,0.276527331,0.337606838
1.25968E-4,33.758563932,0.461272229,0.296323529,0.280814577,0.337606838
1.26583E-4,34.011184875,0.462484025,0.294485294,0.282958199,0.337606838
1.27205E-4,34.252354877,0.463701537,0.292738971,0.285101822,0.341880342
1.27823E-4,34.507501193,0.464907859,0.290900735,0.286173633,0.341880342
1.28498E-4,34.750939582,0.466218159,0.289154412,0.287245445,0.354700855
1.29048E-4,35.008437862,0.467282148,0.287316176,0.29153269,0.354700855
1.29785E-4,35.254107766,0.468699585,0.285569853,0.293676313,0.358974359
1.30265E-4,35.501285058,0.469617801,0.283823529,0.294748124,0.363247863
1.30969E-4,35.762476031,0.470962087,0.281985294,0.297963558,0.363247863
1.31475E-4,36.011820816,0.471922561,0.280238971,0.29903537,0.363247863
1.32049E-4,36.262194402,0.473007746,0.278492647,0.305466238,0.363247863
1.32312E-4,36.500166823,0.473503559,0.276838235,0.308681672,0.363247863
1.32999E-4,36.752300827,0.474795705,0.275091912,0.308681672,0.367521368
1.33805E-4,37.00580641,0.476301619,0.273345588,0.314040729,0.367521368
1.34225E-4,37.260448873,0.477083369,0.271599265,0.316184352,0.371794872
1.34536E-4,37.502331034,0.477660647,0.269944853,0.319399786,0.38034188
1.34855E-4,37.75824534,0.478251616,0.268198529,0.320471597,0.384615385
1.3528E-4,38.001376176,0.479036484,0.266544118,0.32261522,0.384615385
1.35896E-4,38.259093591,0.480170581,0.264797794,0.323687031,0.393162393
1.36541E-4,38.504397823,0.481353729,0.263143382,0.325830654,0.393162393
1.37074E-4,38.750738481,0.482325954,0.261488971,0.330117899,0.393162393
1.37526E-4,39.011633441,0.48314833,0.259742647,0.330117899,0.393162393
1.37913E-4,39.259620016,0.483850423,0.258088235,0.332261522,0.397435897
1.38327E-4,39.508233233,0.484597433,0.256433824,0.333333333,0.397435897
1.38814E-4,39.75767138,0.485475946,0.254779412,0.33869239,0.401709402
1.39707E-4,40.008338467,0.487078201,0.253125,0.344051447,0.401709402
1.40078E-4,40.260086626,0.48774029,0.251470588,0.347266881,0.401709402
1.40685E-4,40.512869226,0.488821379,0.249816176,0.349410504,0.401709402
1.41362E-4,40.752601099,0.490020047,0.248253676,0.349410504,0.405982906
1.41697E-4,41.007374016,0.49061244,0.246599265,0.351554126,0.405982906
1.42092E-4,41.262842869,0.491308353,0.244944853,0.352625938,0.405982906
1.42625E-4,41.504909054,0.492243863,0.243382353,0.354769561,0.41025641
1.4315E-4,41.762036881,0.493162433,0.241727941,0.356913183,0.414529915
1.43714E-4,42.005931884,0.494144414,0.240165441,0.361200429,0.414529915
1.44211E-4,42.250711405,0.495008082,0.238602941,0.361200429,0.418803419
1.44678E-4,42.510678026,0.495815464,0.236948529,0.365487674,0.423076923
1.45129E-4,42.757000384,0.496594468,0.235386029,0.367631297,0.423076923
1.45745E-4,43.004219578,0.497652824,0.233823529,0.36977492,0.427350427
1.46166E-4,43.252341723,0.498373905,0.232261029,0.371918542,0.427350427
1.46542E-4,43.501162071,0.499015529,0.230698529,0.374062165,0.427350427
1.47061E-4,43.750731163,0.499900973,0.229136029,0.376205788,0.431623932
1.4774E-4,44.001323892,0.501052538,0.227573529,0.380493033,0.44017094
1.48212E-4,44.253025559,0.501849252,0.226011029,0.381564845,0.444444444
1.48747E-4,44.505363485,0.502750344,0.224448529,0.382636656,0.444444444
1.49357E-4,44.75869608,0.503773245,0.222886029,0.382636656,0.448717949
1.49862E-4,45.013197372,0.504617391,0.221323529,0.383708467,0.452991453
1.50447E-4,45.253381855,0.505590486,0.219852941,0.383708467,0.461538462
1.50769E-4,45.509429343,0.50612499,0.218290441,0.38585209,0.461538462
1.51308E-4,45.751114301,0.507017001,0.216819853,0.389067524,0.465811966
1.51834E-4,46.008762218,0.507884646,0.215257353,0.391211147,0.465811966
1.52334E-4,46.252151197,0.508705496,0.213786765,0.398713826,0.474358974
1.53036E-4,46.511802638,0.509855471,0.212224265,0.404072883,0.478632479
1.53619E-4,46.757246746,0.510804724,0.210753676,0.40943194,0.478632479
1.54054E-4,47.003364964,0.511512838,0.209283088,0.410503751,0.478632479
1.54601E-4,47.250241391,0.512398435,0.2078125,0.412647374,0.482905983
1.5499E-4,47.513471331,0.513025305,0.20625,0.413719185,0.487179487
1.55722E-4,47.762132278,0.514203325,0.204779412,0.41693462,0.487179487
1.56302E-4,48.011782979,0.515131245,0.203308824,0.41693462,0.491452991
1.56748E-4,48.262238431,0.515843212,0.201838235,0.419078242,0.495726496
1.57408E-4,48.51347062,0.516892021,0.200367647,0.422293676,0.495726496
1.57994E-4,48.750038471,0.517819706,0.198988971,0.424437299,0.5
1.58837E-4,49.003564006,0.519148363,0.197518382,0.42550911,0.504273504
1.59407E-4,49.258314151,0.520042849,0.196047794,0.428724544,0.508547009
1.59959E-4,49.513913113,0.520905117,0.194577206,0.431939979,0.508547009
1.60351E-4,49.754168888,0.521515975,0.193198529,0.434083601,0.508547009
1.60912E-4,50.01122329,0.522387143,0.191727941,0.435155413,0.508547009
1.61311E-4,50.252941252,0.523005056,0.190349265,0.437299035,0.508547009
1.61705E-4,50.511322264,0.523614041,0.188878676,0.440514469,0.512820513
1.62137E-4,50.754262856,0.524279211,0.1875,0.441586281,0.512820513
1.62941E-4,51.014431342,0.525512494,0.186029412,0.444801715,0.521367521
1.63573E-4,51.259488658,0.526478114,0.184650735,0.450160772,0.521367521
1.64323E-4,51.505440963,0.527618025,0.183272059,0.453376206,0.521367521
1.6512E-4,51.752649197,0.528824554,0.181893382,0.45659164,0.521367521
1.65474E-4,52.000654783,0.529358708,0.180514706,0.460878885,0.521367521
1.66015E-4,52.265999387,0.530171049,0.179044118,0.461950697,0.521367521
1.66455E-4,52.51536796,0.530830246,0.177665441,0.466237942,0.525641026
1.67295E-4,52.765784311,0.532083434,0.176286765,0.468381565,0.52991453
1.6752E-4,53.000177187,0.532418614,0.175,0.471596999,0.52991453
1.68275E-4,53.252136162,0.533538367,0.173621324,0.473740622,0.538461538
1.68785E-4,53.505000074,0.534290887,0.172242647,0.476956056,0.538461538
1.69129E-4,53.758387351,0.534797783,0.170863971,0.483386924,0.538461538
1.69745E-4,54.012680287,0.53570111,0.169485294,0.486602358,0.547008547
1.70452E-4,54.25091269,0.536735898,0.168198529,0.489817792,0.555555556
1.71048E-4,54.507054677,0.537603163,0.166819853,0.494105038,0.55982906
1.71402E-4,54.763909513,0.538116722,0.165441176,0.495176849,0.55982906
1.71707E-4,55.004081762,0.538559107,0.164154412,0.49624866,0.55982906
1.72326E-4,55.262131316,0.53945332,0.162775735,0.499464094,0.55982906
1.7291E-4,55.503761886,0.540293102,0.161488971,0.505894962,0.564102564
1.73763E-4,55.763768596,0.541515024,0.160110294,0.508038585,0.576923077
1.74413E-4,56.007662726,0.542442052,0.158823529,0.509110397,0.576923077
1.74735E-4,56.252059124,0.542900278,0.157536765,0.510182208,0.576923077
1.75608E-4,56.514870532,0.544136253,0.156158088,0.513397642,0.581196581
1.76227E-4,56.76111571,0.545009522,0.154871324,0.513397642,0.581196581
1.76568E-4,57.008106716,0.545488997,0.153584559,0.514469453,0.581196581
1.77092E-4,57.25556589,0.546223244,0.152297794,0.514469453,0.581196581
1.77721E-4,57.504072389,0.547101525,0.151011029,0.517684887,0.581196581
1.78053E-4,57.753162995,0.547564621,0.149724265,0.518756699,0.581196581
1.78531E-4,58.002797605,0.548228472,0.1484375,0.523043944,0.581196581
1.79083E-4,58.253074103,0.548992823,0.147150735,0.525187567,0.585470085
1.79458E-4,58.504089884,0.54951145,0.145863971,0.526259378,0.585470085
1.79863E-4,58.75562383,0.550068416,0.144577206,0.528403001,0.585470085
1.80825E-4,59.008009339,0.551389039,0.143290441,0.531618435,0.585470085
1.815E-4,59.261704054,0.552310176,0.142003676,0.535905681,0.58974359
1.82113E-4,59.516312224,0.553143395,0.140716912,0.541264737,0.594017094
1.8249E-4,59.753290179,0.553654434,0.139522059,0.544480171,0.594017094
1.83131E-4,60.009301285,0.554520411,0.138235294,0.547695606,0.598290598
1.84067E-4,60.266458813,0.555780474,0.136948529,0.547695606,0.598290598
1.84513E-4,60.50596673,0.556377329,0.135753676,0.554126474,0.602564103
1.85263E-4,60.764781199,0.557378202,0.134466912,0.554126474,0.606837607
1.85659E-4,61.005886169,0.557905834,0.133272059,0.555198285,0.611111111
1.86422E-4,61.266373042,0.558916503,0.131985294,0.555198285,0.611111111
1.87229E-4,61.509233501,0.559980627,0.130790441,0.557341908,0.611111111
1.88313E-4,61.75342398,0.561403168,0.129595588,0.559485531,0.611111111
1.8879E-4,62.017384408,0.562025409,0.128308824,0.560557342,0.615384615
1.89339E-4,62.263254638,0.562741148,0.127113971,0.563772776,0.615384615
1.898E-4,62.509654601,0.563338437,0.125919118,0.563772776,0.615384615
1.90597E-4,62.756853923,0.56436977,0.124724265,0.56698821,0.61965812
1.91406E-4,63.001022216,0.56541002,0.123529412,0.569131833,0.623931624
1.92156E-4,63.254654676,0.566371366,0.122334559,0.571275456,0.628205128
1.929E-4,63.505094971,0.567319353,0.121139706,0.571275456,0.628205128
1.93724E-4,63.756405676,0.568366112,0.119944853,0.57449089,0.632478632
1.94697E-4,64.008815448,0.569595233,0.11875,0.57449089,0.636752137
1.95641E-4,64.262493267,0.570779513,0.117555147,0.575562701,0.636752137
1.96559E-4,64.517489289,0.571926179,0.116360294,0.577706324,0.636752137
1.97548E-4,64.754036247,0.573154521,0.115257353,0.579849946,0.636752137
1.98215E-4,65.01121103,0.573979312,0.1140625,0.580921758,0.645299145
1.99284E-4,65.269582792,0.575293436,0.112867647,0.581993569,0.64957265
1.99977E-4,65.509180522,0.576142498,0.111764706,0.585209003,0.64957265
2.01086E-4,65.769663177,0.577491753,0.110569853,0.587352626,0.64957265
2.01922E-4,66.011533329,0.578504024,0.109466912,0.591639871,0.653846154
2.02462E-4,66.254237258,0.579154948,0.108363971,0.594855305,0.653846154
2.03077E-4,66.517763045,0.579894221,0.107169118,0.59807074,0.653846154
2.04113E-4,66.76212595,0.581133434,0.106066176,0.602357985,0.658119658
2.0492E-4,67.007801946,0.58209285,0.104963235,0.604501608,0.666666667
2.05449E-4,67.253985519,0.582719822,0.103860294,0.60664523,0.666666667
2.06207E-4,67.501033212,0.583615549,0.102757353,0.612004287,0.666666667
2.07252E-4,67.769891773,0.584843582,0.1015625,0.615219721,0.666666667
2.08151E-4,68.019326962,0.585894457,0.100459559,0.619506967,0.666666667
2.08717E-4,68.269378427,0.58655299,0.099356618,0.622722401,0.666666667
2.09609E-4,68.520350224,0.587586674,0.098253676,0.623794212,0.670940171
2.10299E-4,68.751344142,0.588382908,0.097242647,0.628081458,0.670940171
2.10716E-4,69.003911584,0.588862024,0.096139706,0.629153269,0.670940171
2.11523E-4,69.257310578,0.589787965,0.095036765,0.632368703,0.670940171
2.11915E-4,69.511384343,0.590235275,0.093933824,0.636655949,0.670940171
2.12587E-4,69.766121391,0.591001035,0.092830882,0.638799571,0.670940171
2.13206E-4,70.000336397,0.591703766,0.091819853,0.639871383,0.670940171
2.14039E-4,70.256852192,0.592645351,0.090716912,0.640943194,0.675213675
2.1487E-4,70.514346225,0.59358089,0.089613971,0.645230439,0.675213675
2.16077E-4,70.751436076,0.594931111,0.088602941,0.648445874,0.675213675
2.16592E-4,71.011083735,0.59550474,0.0875,0.651661308,0.679487179
2.17697E-4,71.271767183,0.596730123,0.086397059,0.657020364,0.679487179
2.18597E-4,71.51171974,0.597722647,0.085386029,0.659163987,0.688034188
2.1929E-4,71.752467557,0.598482687,0.084375,0.66130761,0.692307692
2.20238E-4,72.016282318,0.599519641,0.083272059,0.662379421,0.692307692
2.21131E-4,72.259042641,0.600490151,0.082261029,0.664523044,0.696581197
2.21982E-4,72.502686441,0.601411582,0.08125,0.665594855,0.696581197
2.23031E-4,72.769739005,0.602541407,0.080147059,0.666666667,0.700854701
2.23949E-4,73.009341641,0.603524131,0.079136029,0.672025723,0.705128205
2.25783E-4,73.263395199,0.605474269,0.078125,0.674169346,0.713675214
2.27119E-4,73.512615593,0.606882518,0.077113971,0.675241158,0.717948718
2.2754E-4,73.762661049,0.607324399,0.076102941,0.676312969,0.717948718
2.28255E-4,74.013476665,0.608072756,0.075091912,0.679528403,0.722222222
2.29377E-4,74.265157292,0.609240767,0.074080882,0.681672026,0.726495726
2.30598E-4,74.518150575,0.610503244,0.073069853,0.685959271,0.730769231
2.31443E-4,74.772393529,0.611372505,0.072058824,0.687031083,0.730769231
2.32341E-4,75.004339921,0.612292079,0.071139706,0.692390139,0.730769231
2.33179E-4,75.260527974,0.613146924,0.070128676,0.695605573,0.730769231
2.33884E-4,75.517360715,0.613862402,0.069117647,0.698821008,0.735042735
2.34572E-4,75.751531549,0.614559055,0.068198529,0.702036442,0.739316239
2.35206E-4,76.009872764,0.615197709,0.0671875,0.706323687,0.739316239
2.35988E-4,76.269016863,0.615983379,0.066176471,0.709539121,0.743589744
2.37148E-4,76.505627916,0.617142828,0.065257353,0.712754555,0.747863248
2.38609E-4,76.767246478,0.618592475,0.064246324,0.715969989,0.752136752
2.39317E-4,77.006354022,0.619291626,0.063327206,0.720257235,0.752136752
2.40087E-4,77.269987763,0.620048863,0.062316176,0.722400857,0.752136752
2.41349E-4,77.510722658,0.621282589,0.061397059,0.726688103,0.752136752
2.42918E-4,77.752856678,0.622806016,0.060477941,0.726688103,0.756410256
2.44037E-4,78.020676229,0.623884957,0.059466912,0.729903537,0.756410256
2.45275E-4,78.265392731,0.625071996,0.058547794,0.73204716,0.760683761
2.46442E-4,78.511323378,0.626183587,0.057628676,0.737406217,0.760683761
2.4718E-4,78.758110788,0.626883636,0.056709559,0.739549839,0.760683761
2.48385E-4,79.006146782,0.628020193,0.055790441,0.742765273,0.764957265
2.49173E-4,79.2549159,0.628759645,0.054871324,0.747052519,0.769230769
2.49823E-4,79.504481691,0.629367852,0.053952206,0.751339764,0.773504274
2.50748E-4,79.754822675,0.630229092,0.053033088,0.756698821,0.782051282
2.5206E-4,80.006303648,0.63144464,0.052113971,0.758842444,0.790598291
2.53019E-4,80.258931088,0.63232786,0.051194853,0.759914255,0.794871795
2.54623E-4,80.512807985,0.633796545,0.050275735,0.766345123,0.794871795
2.56419E-4,80.768350104,0.635425996,0.049356618,0.768488746,0.799145299
2.58682E-4,81.000582231,0.637459055,0.048529412,0.770632369,0.799145299
2.59522E-4,81.259701921,0.638207537,0.047610294,0.772775991,0.799145299
2.61545E-4,81.520180824,0.639999146,0.046691176,0.775991426,0.799145299
2.63427E-4,81.756396065,0.641649343,0.045863971,0.780278671,0.803418803
2.65359E-4,82.020915252,0.64332811,0.044944853,0.783494105,0.807692308
2.66441E-4,82.260481252,0.644261019,0.044117647,0.785637728,0.807692308
2.68674E-4,82.501107278,0.646170902,0.043290441,0.78778135,0.820512821
2.71368E-4,82.771208181,0.648449346,0.042371324,0.789924973,0.829059829
2.72415E-4,83.015928413,0.649326061,0.041544118,0.790996785,0.833333333
2.73978E-4,83.26181817,0.650628261,0.040716912,0.794212219,0.833333333
2.75496E-4,83.509382075,0.651883115,0.039889706,0.796355841,0.833333333
2.76133E-4,83.757657521,0.652406799,0.0390625,0.798499464,0.837606838
2.77654E-4,84.006968085,0.653651104,0.038235294,0.801714898,0.841880342
2.80461E-4,84.25835521,0.655925271,0.037408088,0.808145766,0.854700855
2.82006E-4,84.511433719,0.65716372,0.036580882,0.8113612,0.854700855
2.83395E-4,84.765735432,0.658270308,0.035753676,0.813504823,0.854700855
2.85133E-4,85.02168642,0.659644006,0.034926471,0.819935691,0.858974359
2.86745E-4,85.25052372,0.660909005,0.034191176,0.821007503,0.863247863
2.88471E-4,85.509272004,0.662252351,0.033363971,0.826366559,0.871794872
2.89844E-4,85.769447833,0.663313251,0.032536765,0.828510182,0.871794872
2.91152E-4,86.001907686,0.664318646,0.031801471,0.829581994,0.876068376
2.94367E-4,86.26491165,0.666763,0.030974265,0.830653805,0.88034188
2.96741E-4,86.50153774,0.668544982,0.030238971,0.833869239,0.88034188
2.99371E-4,86.769926913,0.670498009,0.029411765,0.838156484,0.88034188
