Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
9.27644E-5,19.755936941,0.388103931,0.416873449,0.150963597,0.188841202
9.34598E-5,20.007387674,0.389878819,0.41439206,0.152034261,0.197424893
9.40943E-5,20.251381922,0.391489572,0.412002573,0.154175589,0.201716738
9.47863E-5,20.506402936,0.393236601,0.409521184,0.155246253,0.201716738
9.57257E-5,20.754221994,0.395591986,0.407131697,0.158458244,0.206008584
9.64464E-5,21.004274079,0.397386842,0.404742211,0.161670236,0.206008584
9.71209E-5,21.255914645,0.399056969,0.402352725,0.162740899,0.206008584
9.77698E-5,21.509386829,0.400654954,0.399963239,0.167023555,0.210300429
9.82711E-5,21.754471916,0.401883632,0.397665656,0.169164882,0.210300429
9.90297E-5,22.001216014,0.403733394,0.395368073,0.170235546,0.214592275
9.96295E-5,22.259426859,0.405187939,0.392978587,0.172376874,0.214592275
1.00374E-4,22.509418336,0.406982399,0.390681004,0.175588865,0.214592275
1.01143E-4,22.751207796,0.408826222,0.388475324,0.176659529,0.214592275
1.01685E-4,23.004719733,0.41011828,0.386177741,0.177730193,0.223175966
1.02409E-4,23.259995139,0.411836061,0.383880158,0.17987152,0.223175966
1.03029E-4,23.506752621,0.413300029,0.381674478,0.180942184,0.227467811
1.03712E-4,23.754845479,0.414901831,0.379468799,0.187366167,0.231759657
1.04386E-4,24.004697173,0.416474832,0.377263119,0.190578158,0.231759657
1.04851E-4,24.255704168,0.417557327,0.37505744,0.191648822,0.231759657
1.05448E-4,24.508011078,0.418937313,0.37285176,0.19379015,0.236051502
1.0602E-4,24.751290818,0.420256145,0.370737984,0.19379015,0.236051502
1.06589E-4,25.006513714,0.421559601,0.368532304,0.198072805,0.236051502
1.07072E-4,25.252232141,0.42266353,0.366418528,0.20235546,0.236051502
1.07791E-4,25.510148934,0.424296562,0.364212848,0.205567452,0.236051502
1.08486E-4,25.758965726,0.425867569,0.362099072,0.206638116,0.240343348
1.0902E-4,26.00917415,0.427067857,0.359985295,0.207708779,0.244635193
1.09543E-4,26.260520454,0.428240917,0.357871519,0.208779443,0.244635193
1.10227E-4,26.502288334,0.42976374,0.355849646,0.213062099,0.244635193
1.10595E-4,26.756190479,0.430582184,0.35373587,0.215203426,0.248927039
1.11222E-4,27.000256482,0.431969204,0.351713997,0.218415418,0.248927039
1.1192E-4,27.257062691,0.433503475,0.349600221,0.220556745,0.25751073
1.12469E-4,27.503890083,0.434705939,0.347578348,0.2248394,0.25751073
1.1303E-4,27.752000256,0.435929753,0.345556475,0.225910064,0.25751073
1.13663E-4,28.001430332,0.437303898,0.343534602,0.226980728,0.261802575
1.14141E-4,28.252043347,0.438336482,0.341512729,0.232334047,0.261802575
1.14862E-4,28.503880993,0.439887487,0.339490856,0.234475375,0.266094421
1.15458E-4,28.757164567,0.441163094,0.337468983,0.237687366,0.270386266
1.16003E-4,29.000319582,0.442323105,0.335539013,0.23875803,0.270386266
1.16546E-4,29.256070919,0.443475238,0.33351714,0.239828694,0.283261803
1.17144E-4,29.501478184,0.444739178,0.33158717,0.240899358,0.287553648
1.17794E-4,29.759919608,0.446105673,0.329565297,0.240899358,0.291845494
1.18167E-4,30.007592775,0.446886702,0.327635328,0.243040685,0.296137339
1.18445E-4,30.256086781,0.447469348,0.325705358,0.244111349,0.296137339
1.19231E-4,30.505759911,0.449104495,0.323775388,0.246252677,0.296137339
1.19774E-4,30.756769136,0.450228377,0.321845419,0.248394004,0.296137339
1.20329E-4,31.008854813,0.451374178,0.319915449,0.250535332,0.300429185
1.20883E-4,31.250126213,0.4525106,0.318077383,0.251605996,0.30472103
1.2141E-4,31.504564076,0.453589514,0.316147413,0.25267666,0.30472103
1.22057E-4,31.760239851,0.454907401,0.314217443,0.254817987,0.30472103
1.22877E-4,32.005110172,0.456568196,0.312379377,0.254817987,0.313304721
1.23299E-4,32.251244492,0.457417455,0.310541311,0.255888651,0.313304721
1.23747E-4,32.510689815,0.458318909,0.308611341,0.259100642,0.313304721
1.24444E-4,32.75884597,0.459712932,0.306773275,0.26124197,0.313304721
1.24953E-4,33.008443886,0.460727381,0.304935208,0.264453961,0.313304721
1.25428E-4,33.258749136,0.461670128,0.303097142,0.265524625,0.317596567
1.25835E-4,33.509943564,0.462475137,0.301259075,0.270877944,0.330472103
1.26284E-4,33.762144403,0.463360266,0.299421009,0.274089936,0.334763948
1.269E-4,34.00265991,0.464571544,0.297674846,0.277301927,0.334763948
1.27364E-4,34.256831809,0.465478415,0.29583678,0.280513919,0.339055794
1.27966E-4,34.512227538,0.466652952,0.293998713,0.281584582,0.347639485
1.28366E-4,34.755726978,0.467429667,0.29225255,0.285867238,0.35193133
1.29086E-4,35.000361585,0.46882174,0.290506387,0.285867238,0.356223176
1.29501E-4,35.258982304,0.46962202,0.288668321,0.289079229,0.360515021
1.29977E-4,35.50545902,0.470535883,0.286922158,0.290149893,0.364806867
1.30621E-4,35.753105689,0.471767261,0.285175995,0.292291221,0.373390558
1.31005E-4,36.001637684,0.47249772,0.283429832,0.294432548,0.373390558
1.31714E-4,36.25120948,0.473843673,0.281683669,0.296573876,0.381974249
1.32147E-4,36.501915935,0.474661468,0.279937506,0.301927195,0.381974249
1.32519E-4,36.753356382,0.475364123,0.278191343,0.304068522,0.381974249
1.3302E-4,37.00565015,0.476304813,0.27644518,0.30620985,0.386266094
1.33479E-4,37.258843115,0.477162927,0.274699017,0.309421842,0.386266094
1.3395E-4,37.512911859,0.47804169,0.272952854,0.309421842,0.386266094
1.34519E-4,37.754582889,0.47910102,0.271298594,0.311563169,0.386266094
1.34858E-4,38.010546007,0.479729357,0.269552431,0.313704497,0.386266094
1.35645E-4,38.253886272,0.481180276,0.267898171,0.314775161,0.39055794
1.35992E-4,38.511961359,0.481818799,0.266152008,0.316916488,0.39055794
1.36515E-4,38.757147607,0.482777192,0.264497748,0.319057816,0.394849785
1.37075E-4,39.003435687,0.483800165,0.262843489,0.323340471,0.403433476
1.37521E-4,39.250673024,0.484610101,0.261189229,0.325481799,0.407725322
1.3805E-4,39.512539791,0.485570504,0.259443066,0.327623126,0.407725322
1.38556E-4,39.761514057,0.486483941,0.257788806,0.330835118,0.412017167
1.3893E-4,40.011312697,0.48715784,0.256134546,0.331905782,0.412017167
1.39529E-4,40.261874754,0.488232802,0.254480287,0.334047109,0.412017167
1.4003E-4,40.51351429,0.489126924,0.252826027,0.336188437,0.416309013
1.40595E-4,40.752195481,0.490133806,0.251263671,0.337259101,0.424892704
1.41133E-4,41.005644518,0.491087726,0.249609411,0.338329764,0.43776824
1.41731E-4,41.260265086,0.492145076,0.247955151,0.340471092,0.43776824
1.42397E-4,41.501872802,0.49331699,0.246392795,0.341541756,0.43776824
1.42907E-4,41.758693956,0.494210066,0.244738535,0.34261242,0.43776824
1.4345E-4,42.002202767,0.495158885,0.243176179,0.345824411,0.43776824
1.44071E-4,42.260937698,0.49623833,0.241521919,0.349036403,0.446351931
1.44506E-4,42.506332433,0.49699129,0.239959563,0.350107066,0.450643777
1.44895E-4,42.752398964,0.497663845,0.238397206,0.352248394,0.450643777
1.4524E-4,43.013607064,0.498258047,0.236742946,0.356531049,0.450643777
1.45716E-4,43.260980848,0.499075852,0.23518059,0.357601713,0.450643777
1.4631E-4,43.509190139,0.500093087,0.233618234,0.358672377,0.454935622
1.46872E-4,43.758483065,0.501051766,0.232055877,0.361884368,0.454935622
1.47388E-4,44.008594527,0.501928133,0.230493521,0.362955032,0.459227468
1.47837E-4,44.259569066,0.502690101,0.228931164,0.36509636,0.459227468
1.48412E-4,44.511481254,0.503659037,0.227368808,0.371520343,0.459227468
1.4878E-4,44.764133952,0.504279239,0.225806452,0.374732334,0.459227468
1.49075E-4,45.002474635,0.504774667,0.224335999,0.377944325,0.459227468
1.49645E-4,45.256458808,0.5057274,0.222773642,0.380085653,0.463519313
1.50159E-4,45.511237228,0.50658544,0.221211286,0.380085653,0.463519313
1.50895E-4,45.752177204,0.507807886,0.219740833,0.384368308,0.467811159
1.51529E-4,46.009371012,0.508855834,0.218178476,0.386509636,0.47639485
1.51985E-4,46.252202954,0.509605588,0.216708023,0.388650964,0.480686695
1.52734E-4,46.51123842,0.510835028,0.215145667,0.390792291,0.480686695
1.53579E-4,46.756392834,0.51221293,0.213675214,0.394004283,0.480686695
1.54142E-4,47.002658481,0.513127718,0.212204761,0.394004283,0.480686695
1.55033E-4,47.265411093,0.514567648,0.210642404,0.395074946,0.484978541
1.55561E-4,47.514033546,0.515416196,0.209171951,0.39614561,0.484978541
1.56064E-4,47.763436029,0.516223321,0.207701498,0.401498929,0.484978541
1.56483E-4,48.013433552,0.516892084,0.206231045,0.402569593,0.484978541
1.57212E-4,48.264421543,0.518053429,0.204760592,0.406852248,0.484978541
1.57709E-4,48.500690268,0.518840955,0.203382042,0.411134904,0.484978541
1.58305E-4,48.75353452,0.519783063,0.201911589,0.414346895,0.484978541
1.58967E-4,49.007442212,0.520824645,0.200441136,0.417558887,0.484978541
1.5962E-4,49.262332285,0.521846514,0.198970683,0.419700214,0.484978541
1.60097E-4,49.502088645,0.522591054,0.197592133,0.419700214,0.484978541
1.6057E-4,49.758688773,0.523327723,0.19612168,0.422912206,0.489270386
1.61095E-4,50.001306294,0.52414154,0.194651227,0.426124197,0.493562232
1.61629E-4,50.258053125,0.524966992,0.193272677,0.429336188,0.502145923
1.62029E-4,50.500814484,0.525583085,0.191894127,0.433618844,0.502145923
1.62611E-4,50.760561324,0.526477543,0.190423674,0.437901499,0.506437768
1.63549E-4,51.005367667,0.527911007,0.189045125,0.440042827,0.510729614
1.64018E-4,51.251111013,0.528624328,0.187666575,0.443254818,0.515021459
1.6483E-4,51.51405334,0.529855568,0.186196122,0.448608137,0.515021459
1.65467E-4,51.761775814,0.530816397,0.184817572,0.450749465,0.515021459
1.66122E-4,52.010554232,0.531799075,0.183439022,0.451820128,0.519313305
1.66656E-4,52.260289644,0.532598336,0.182060472,0.453961456,0.519313305
1.67398E-4,52.510711506,0.533704534,0.180681923,0.460385439,0.519313305
1.68017E-4,52.76230688,0.53462302,0.179303373,0.461456103,0.52360515
1.68497E-4,53.014794076,0.535331865,0.177924823,0.465738758,0.52360515
1.69123E-4,53.251049285,0.536254259,0.176638177,0.468950749,0.532188841
1.69662E-4,53.505092148,0.537045543,0.175259627,0.475374732,0.532188841
1.70062E-4,53.759868385,0.537630832,0.173881077,0.476445396,0.532188841
1.70416E-4,54.015215376,0.538147709,0.172502527,0.476445396,0.536480687
1.70867E-4,54.254089283,0.538805178,0.171215881,0.47751606,0.536480687
1.71545E-4,54.510861144,0.53978872,0.169837331,0.479657388,0.536480687
1.72404E-4,54.751752905,0.541028857,0.168550685,0.480728051,0.536480687
1.72814E-4,55.010687024,0.541618833,0.167172135,0.485010707,0.540772532
1.73226E-4,55.252845448,0.542210534,0.165885488,0.488222698,0.545064378
1.73696E-4,55.513169572,0.542882722,0.164506939,0.492505353,0.553648069
1.74156E-4,55.756721525,0.54353983,0.163220292,0.494646681,0.557939914
1.74842E-4,56.000939911,0.54451466,0.161933646,0.494646681,0.56223176
1.75579E-4,56.263747281,0.545557388,0.160555096,0.495717345,0.56223176
1.76105E-4,56.509898117,0.54629941,0.15926845,0.496788009,0.566523605
1.76924E-4,56.757151538,0.547449,0.157981803,0.498929336,0.575107296
1.77329E-4,57.005159463,0.548015309,0.156695157,0.502141328,0.575107296
1.77769E-4,57.253756075,0.548629356,0.15540851,0.502141328,0.575107296
1.78327E-4,57.502999011,0.549404532,0.154121864,0.503211991,0.583690987
1.79073E-4,57.753235567,0.550438312,0.152835217,0.505353319,0.583690987
1.79898E-4,58.004477728,0.551574927,0.151548571,0.509635974,0.587982833
1.80375E-4,58.256644496,0.552230065,0.150261924,0.512847966,0.587982833
1.8112E-4,58.509671693,0.553248712,0.148975278,0.516059957,0.587982833
1.81918E-4,58.763709089,0.554335991,0.147688632,0.518201285,0.592274678
1.82519E-4,59.000787995,0.555149663,0.146493888,0.520342612,0.592274678
1.83163E-4,59.251082465,0.556019164,0.145207242,0.523554604,0.592274678
1.83738E-4,59.513560149,0.556793166,0.143920596,0.524625268,0.596566524
1.84207E-4,59.752675959,0.557422856,0.142725852,0.528907923,0.596566524
1.84799E-4,60.010934022,0.558213859,0.141439206,0.531049251,0.596566524
1.85297E-4,60.251467234,0.558877198,0.140244463,0.534261242,0.596566524
1.85786E-4,60.511236985,0.559527482,0.138957816,0.53640257,0.596566524
1.86475E-4,60.753137242,0.56043952,0.137763073,0.539614561,0.600858369
1.87475E-4,61.014909237,0.56175628,0.136476427,0.539614561,0.600858369
1.88277E-4,61.259137506,0.562806638,0.135281684,0.541755889,0.600858369
1.88506E-4,61.504067839,0.563105704,0.134086941,0.543897216,0.600858369
1.89247E-4,61.768676352,0.564071089,0.132800294,0.546038544,0.600858369
1.89795E-4,62.015139733,0.564781895,0.131605551,0.549250535,0.600858369
1.90435E-4,62.262401468,0.56560908,0.130410808,0.551391863,0.600858369
1.90857E-4,62.510259037,0.566153308,0.129216065,0.551391863,0.600858369
1.91271E-4,62.753155661,0.566684483,0.128021322,0.551391863,0.600858369
1.92254E-4,63.00792565,0.567942802,0.126826578,0.553533191,0.605150215
1.92799E-4,63.258221257,0.568637596,0.125631835,0.557815846,0.605150215
1.93517E-4,63.509441053,0.569549743,0.124437092,0.559957173,0.60944206
1.94206E-4,63.761461151,0.570420783,0.123242349,0.562098501,0.613733906
1.94895E-4,64.01456731,0.571288343,0.122047606,0.569593148,0.618025751
1.95553E-4,64.268518196,0.572113734,0.120852863,0.571734475,0.618025751
1.96241E-4,64.503625843,0.572973037,0.119750023,0.574946467,0.622317597
1.96828E-4,64.75905736,0.57370406,0.11855528,0.577087794,0.622317597
1.97332E-4,65.015386026,0.574328866,0.117360537,0.580299786,0.626609442
1.98072E-4,65.252599375,0.575243356,0.116257697,0.58137045,0.626609442
1.9881E-4,65.510614093,0.576151804,0.115062954,0.584582441,0.626609442
1.99878E-4,65.769855791,0.577459639,0.113868211,0.58993576,0.626609442
2.00369E-4,66.009982566,0.578058619,0.112765371,0.593147752,0.630901288
2.00961E-4,66.250821993,0.578778049,0.111662531,0.595289079,0.630901288
2.01758E-4,66.512548859,0.579742984,0.110467788,0.599571734,0.630901288
2.02596E-4,66.75517066,0.580752251,0.109364948,0.600642398,0.630901288
2.03707E-4,67.019346784,0.582083282,0.108170205,0.602783726,0.635193133
2.04386E-4,67.264209062,0.58289174,0.107067365,0.605995717,0.639484979
2.05284E-4,67.509875307,0.583958054,0.105964525,0.605995717,0.639484979
2.06162E-4,67.756705861,0.584994277,0.104861686,0.610278373,0.64806867
2.06735E-4,68.004450643,0.585667793,0.103758846,0.613490364,0.64806867
2.0718E-4,68.252786364,0.586189028,0.102656006,0.617773019,0.64806867
2.07571E-4,68.50167658,0.586647348,0.101553166,0.619914347,0.652360515
2.0821E-4,68.751060177,0.587391628,0.100450326,0.622055675,0.652360515
2.08775E-4,69.00124464,0.588049156,0.099347486,0.624197002,0.652360515
2.09526E-4,69.252145371,0.588917878,0.098244647,0.625267666,0.656652361
2.10299E-4,69.504088299,0.589809695,0.097141807,0.627408994,0.656652361
2.11365E-4,69.7572612,0.591032583,0.096038967,0.629550321,0.656652361
2.12009E-4,70.011370583,0.591767539,0.094936127,0.629550321,0.660944206
2.12409E-4,70.266081696,0.592222853,0.093833287,0.631691649,0.660944206
2.13444E-4,70.500406437,0.593395909,0.092822351,0.631691649,0.660944206
2.13996E-4,70.756724055,0.594018696,0.091719511,0.633832976,0.660944206
2.14694E-4,71.014070189,0.594804155,0.090616671,0.63490364,0.660944206
2.15451E-4,71.250654187,0.595651853,0.089605735,0.638115632,0.660944206
2.16172E-4,71.509668496,0.596456025,0.088502895,0.639186296,0.665236052
2.16973E-4,71.764250331,0.59734607,0.087400055,0.643468951,0.665236052
2.18335E-4,72.009361259,0.598850217,0.086389119,0.644539615,0.673819742
2.1929E-4,72.250131329,0.599898857,0.085378182,0.646680942,0.673819742
2.19847E-4,72.513659201,0.600506858,0.084275342,0.649892934,0.673819742
2.20544E-4,72.75597392,0.601266574,0.083264406,0.652034261,0.673819742
2.21686E-4,73.021449484,0.602503743,0.082161566,0.658458244,0.673819742
2.23159E-4,73.266295506,0.604088385,0.08115063,0.660599572,0.686695279
2.23985E-4,73.512222989,0.604972541,0.080139693,0.661670236,0.686695279
2.24784E-4,73.759246015,0.605823217,0.079128757,0.663811563,0.690987124
2.25191E-4,74.006757711,0.606254663,0.07811782,0.667023555,0.690987124
2.26362E-4,74.255184269,0.607492115,0.077106884,0.672376874,0.699570815
2.27094E-4,74.504755783,0.608261481,0.076095947,0.674518201,0.703862661
2.28235E-4,74.755158156,0.609455026,0.075085011,0.67987152,0.703862661
2.29063E-4,75.006742179,0.610317112,0.074074074,0.683083512,0.708154506
2.29522E-4,75.259003784,0.610792406,0.073063138,0.686295503,0.721030043
2.30182E-4,75.511843961,0.611474878,0.072052201,0.69379015,0.721030043
2.31384E-4,75.765676832,0.612711739,0.071041265,0.695931478,0.721030043
2.31945E-4,76.020557248,0.613286845,0.070030328,0.695931478,0.721030043
2.32721E-4,76.252895481,0.614077878,0.069111295,0.699143469,0.725321888
2.33754E-4,76.509522482,0.615127243,0.068100358,0.701284797,0.729613734
2.35035E-4,76.767427222,0.616420639,0.067089422,0.705567452,0.729613734
2.35527E-4,77.002736781,0.61691446,0.066170389,0.705567452,0.729613734
2.37435E-4,77.263022459,0.618819468,0.065159452,0.710920771,0.733905579
2.37983E-4,77.50064967,0.619363057,0.064240419,0.713062099,0.738197425
2.39068E-4,77.763069547,0.62043546,0.063229483,0.71627409,0.746781116
2.40198E-4,78.002705269,0.621544533,0.062310449,0.717344754,0.746781116
2.40843E-4,78.267335259,0.622175708,0.061299513,0.721627409,0.746781116
2.42963E-4,78.509140001,0.624233498,0.06038048,0.722698073,0.746781116
2.43904E-4,78.752567297,0.625140112,0.059461447,0.722698073,0.751072961
2.44939E-4,79.021451739,0.626131427,0.05845051,0.725910064,0.755364807
2.45555E-4,79.266692666,0.626719324,0.057531477,0.730192719,0.755364807
2.46627E-4,79.512743297,0.62773797,0.056612444,0.734475375,0.759656652
2.47559E-4,79.759817516,0.628618976,0.055693411,0.73875803,0.763948498
2.48489E-4,80.007847234,0.629493825,0.054774377,0.740899358,0.772532189
2.49585E-4,80.256832479,0.630519331,0.053855344,0.743040685,0.776824034
2.50267E-4,80.506822028,0.631155018,0.052936311,0.745182013,0.78111588
2.51947E-4,80.758125005,0.632711656,0.052017278,0.751605996,0.78111588
2.53462E-4,81.010960508,0.63410312,0.051098245,0.754817987,0.78111588
2.54923E-4,81.264519496,0.635435886,0.050179211,0.755888651,0.789699571
2.55884E-4,81.520742393,0.636307144,0.049260178,0.763383298,0.793991416
2.5648E-4,81.751377056,0.636844911,0.048433048,0.764453961,0.798283262
2.58719E-4,82.008957887,0.638853058,0.047514015,0.769807281,0.811158798
2.59554E-4,82.268226563,0.63959639,0.046594982,0.771948608,0.815450644
2.60757E-4,82.502423947,0.64066188,0.045767852,0.777301927,0.815450644
2.61343E-4,82.763498164,0.641178153,0.044848819,0.781584582,0.815450644
2.62362E-4,83.025359888,0.642072703,0.043929786,0.784796574,0.815450644
2.63637E-4,83.262269207,0.643186625,0.043102656,0.786937901,0.819742489
2.65279E-4,83.500292851,0.644609605,0.042275526,0.789079229,0.819742489
2.67644E-4,83.767166382,0.646640687,0.041356493,0.794432548,0.819742489
2.69125E-4,84.008767719,0.64790016,0.040529363,0.795503212,0.819742489
2.70508E-4,84.251374795,0.649069023,0.039702233,0.798715203,0.819742489
2.71935E-4,84.522542379,0.650266592,0.0387832,0.804068522,0.819742489
2.72886E-4,84.767660257,0.651059608,0.03795607,0.809421842,0.824034335
2.74233E-4,85.013924515,0.652177422,0.03712894,0.811563169,0.824034335
2.76241E-4,85.26183408,0.653830755,0.03630181,0.813704497,0.832618026
2.77922E-4,85.511385031,0.655202938,0.035474681,0.816916488,0.836909871
2.8024E-4,85.762650062,0.65707678,0.034647551,0.82012848,0.841201717
2.82026E-4,86.015598233,0.65850659,0.033820421,0.823340471,0.841201717
2.83772E-4,86.270143409,0.659893364,0.032993291,0.825481799,0.841201717
2.85809E-4,86.526452886,0.661496492,0.032166161,0.82869379,0.841201717
