X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
95.0,95.0,train,7.15031391295126E-5,13.930420771648153,0.3270615375650096
96.0,96.0,train,1.1450982645723194E-4,28.136560796904966,0.43767920604287036
97.0,97.0,train,1.475396465598437E-4,43.92738115955036,0.5007125072533807
98.0,98.0,train,1.282334301424543E-4,34.655522604372024,0.46570527656875255
99.0,99.0,train,1.266519021977702E-4,34.03790053926695,0.46261875529868135
100.0,100.0,train,1.205495964440787E-4,30.70918774289019,0.45036757796862703
101.0,101.0,train,6.974505732234529E-5,13.471740129623845,0.32160615331734066
102.0,102.0,train,7.590291990163228E-5,15.048766033630617,0.3403372358340706
103.0,103.0,train,1.5056542055502293E-4,45.34754733835772,0.5057874362310293
104.0,104.0,train,9.946853088211135E-5,22.29013929832656,0.40337898241063824
107.0,107.0,train,9.766979472449531E-5,21.635956715023354,0.39899495617961844
108.0,108.0,train,4.850987609560528E-5,8.257403091046017,0.24796794027970342
110.0,110.0,train,5.290003018622582E-5,9.162731053485672,0.2644739907142427
112.0,112.0,train,9.663276064115188E-5,21.30260684144248,0.39643800730426265
113.0,113.0,train,1.5936490384660506E-4,49.239500113839824,0.5199767768890821
115.0,115.0,train,1.44407211137117E-4,42.3599369859826,0.49534770048513976
116.0,116.0,train,1.5660386115151645E-4,48.1812959187854,0.5156130575289312
117.0,117.0,train,1.096190350652222E-4,26.013154752462224,0.42696717564341247
118.0,118.0,train,1.2500477084274753E-4,33.18034998063623,0.4593660624269927
119.0,119.0,train,8.662508215916141E-5,18.091747454812374,0.370596775894801
120.0,120.0,train,1.1083548401730889E-4,26.44060476400075,0.42966944750937197
123.0,123.0,train,9.638956930151269E-5,21.227646186961778,0.39583523346222727
125.0,125.0,train,9.550372268126353E-5,20.942137525532814,0.3936293573993307
126.0,126.0,train,1.0488615767006392E-4,24.07155316956723,0.4162051498729505
127.0,127.0,train,8.400400777637909E-5,17.331395944511204,0.36345898675464283
129.0,129.0,train,1.8301572868835276E-4,59.96326269532,0.5543655227580144
130.0,130.0,train,1.2646194431589468E-5,0.9960106231158148,0.07915450484457609
131.0,131.0,train,3.210429482810951E-4,88.99140143633052,0.6857508034033339
132.0,132.0,train,3.251371149225724E-4,89.40539574604585,0.6884751440454374
133.0,133.0,train,2.7088481017491597E-4,82.72276348609444,0.6480427111843101
135.0,135.0,train,1.3577623559813366E-4,38.208987467529205,0.4799510818200634
136.0,136.0,train,3.474365837478774E-4,91.2800296628581,0.702521751686509
137.0,137.0,train,4.042684093531289E-4,94.02520994057092,0.7331829684024292
138.0,138.0,train,2.807940656197295E-4,84.31291297727527,0.6561930314864467
140.0,140.0,train,3.903559637942986E-4,93.61066707802605,0.7262764658149512
141.0,141.0,train,4.8333122301605184E-4,96.26240781170922,0.7666436276222729
142.0,142.0,train,5.835055187105267E-5,10.541402878115703,0.28398532824244815
143.0,143.0,train,4.2159423649911724E-4,94.7608528007719,0.7413115283769277
145.0,145.0,train,1.6344801631567018E-4,51.21102636966827,0.5262877627789146
146.0,146.0,train,3.234367629307658E-4,89.25850624174527,0.6873494516114999
147.0,147.0,train,1.6370513145094103E-4,51.302819371229255,0.5266796187472944
148.0,148.0,train,2.529999657380798E-5,3.319590613121493,0.14673491110479062
151.0,151.0,train,2.736141274238658E-4,83.2045740629465,0.6503258719773254
153.0,153.0,train,2.436926125143263E-5,3.1116406283075606,0.14210392081826023
154.0,154.0,train,1.2484041138525632E-4,33.05038207646585,0.4590393296461134
155.0,155.0,train,1.7239066761752007E-4,55.2888876058663,0.5395463079977344
156.0,156.0,train,1.09469913596803E-5,0.7941407686290278,0.06925549981344291
157.0,157.0,train,4.08683605572052E-5,6.701390656742068,0.21739864218979932
158.0,158.0,train,2.4048735603793208E-4,77.34635834045974,0.6204410359173008
159.0,159.0,train,1.3216257961200944E-4,36.36496556263167,0.4732221281082583
160.0,160.0,train,2.8046106151768534E-4,84.25836528689585,0.6559252712712192
161.0,161.0,train,2.7608947110398615E-4,83.74069181288111,0.6523711101109424
162.0,162.0,train,1.5558248761071524E-4,47.71473981510685,0.5139786460817696
163.0,163.0,train,2.7652824925971807E-4,83.82244372472182,0.6527311542100532
164.0,164.0,train,2.1883478734377427E-4,71.59432693180936,0.5979835291908742
165.0,165.0,train,2.2376322845850069E-4,72.96085433050216,0.6033256845457974
167.0,167.0,train,7.57423465929373E-5,15.006268232287178,0.33986194536059433
168.0,168.0,train,9.29880759237032E-5,20.16335219712407,0.38727631864147793
170.0,170.0,train,1.091831893671308E-4,25.850999588688364,0.42599272763511514
171.0,171.0,train,2.3819023038719556E-4,76.69225817963505,0.6181781964613695
172.0,172.0,train,0.001096821535019321,99.62870331902916,0.8817309513714354
173.0,173.0,train,3.0518660226780257E-4,87.42286306035886,0.674734279002221
174.0,174.0,train,1.778440108422059E-4,57.59636409149891,0.547273360376264
176.0,176.0,train,1.7458713247982895E-4,56.13982841185405,0.5426900714730549
177.0,177.0,train,2.1182478726054158E-4,69.45291319410929,0.5901323567100153
178.0,178.0,train,1.6144091457725665E-4,50.33813785084549,0.5232063957874427
179.0,179.0,train,5.602197868001826E-5,9.992371692898876,0.27577779472288955
180.0,180.0,train,1.2286845139269608E-4,31.888686258674664,0.4550882207326602
181.0,181.0,train,2.081548049372852E-4,68.02100793398303,0.5858984284039735
183.0,183.0,train,1.4278113204751076E-4,41.58137742371714,0.4925170621701055
184.0,184.0,train,1.3772411480885896E-4,39.138583861944994,0.4835073896505617
185.0,185.0,train,2.795291068373489E-4,84.17489744620734,0.6551736882148014
186.0,186.0,train,9.946796565156919E-5,22.289939359637337,0.403377614830681
187.0,187.0,train,2.644972201220142E-4,81.90292492451668,0.6425809371909005
189.0,189.0,train,1.8544331486095166E-4,60.87456607056643,0.5576184879868675
191.0,191.0,train,8.951278869644812E-5,18.97702340250595,0.37827759525532484
193.0,193.0,train,1.2008414330065884E-4,30.494592338953158,0.44941015129017986
194.0,194.0,train,1.8406872623078166E-4,60.26738582183134,0.5557823957451284
196.0,196.0,train,2.4642263828769336E-4,78.50724313940995,0.6261654245325632
198.0,198.0,train,1.682414489923128E-4,53.240939503050214,0.5334881022799615
199.0,199.0,train,2.1420197332539266E-4,70.30735117975786,0.5928289331404948
201.0,201.0,train,1.5460149495077145E-4,47.25057631609479,0.512398434596584
202.0,202.0,train,2.1203443808584827E-4,69.55666009509488,0.5903716107460277
203.0,203.0,train,5.8076128654234473E-5,10.477402370211506,0.2830277503014484
204.0,204.0,train,2.471559875575109E-4,78.75008102039884,0.626860753422982
205.0,205.0,train,2.3481272156982783E-4,75.84962035471929,0.6148016663279259
206.0,206.0,train,1.4532705948474333E-4,42.83648756936088,0.49693500991915157
207.0,207.0,train,1.8033979803708564E-4,58.880714178523974,0.550723891434566
208.0,208.0,train,9.012351608295925E-5,19.15177744499917,0.37987807438135746
209.0,209.0,train,9.519110459830803E-5,20.840223708798938,0.39284704648677116
210.0,210.0,train,3.402230038905374E-5,5.249739686779838,0.18782110404439645
213.0,213.0,train,1.2657442961468802E-4,34.007664454155474,0.462466642773732
214.0,214.0,train,1.9293931144967051E-4,63.517084519703,0.5673700007537038
216.0,216.0,train,1.8244327239689734E-4,59.723917733840004,0.553591448481457
220.0,220.0,train,1.6213676123511925E-4,50.754128583589164,0.5242792114634094
221.0,221.0,train,1.6013425992413618E-4,49.62132946223413,0.5211787425883182
222.0,222.0,train,2.0185588000025197E-4,65.99240359886927,0.5784239961748641
223.0,223.0,train,2.485429922369108E-4,79.05602443355728,0.6281688014708952
224.0,224.0,train,2.1223008551108407E-4,69.63082474919216,0.5905946322452805
225.0,225.0,train,3.200307474525544E-4,88.75308372158968,0.6850699022866714
227.0,227.0,train,2.500294874679778E-4,79.56036523253213,0.6295605334636926
228.0,228.0,train,2.8356037186734863E-4,84.79008934042076,0.6584013418097029
229.0,229.0,train,1.6895033475196038E-4,53.62678415130439,0.5345344007251172
230.0,230.0,train,4.1389296692835624E-4,94.41767277146742,0.7377603973859135
231.0,231.0,train,4.0736677581149387E-4,94.17553327366497,0.7346738918041735
232.0,232.0,train,3.374938233762303E-4,90.40318425694566,0.6964184250668466
234.0,234.0,train,7.8855233522899E-5,15.862033675736457,0.34895558513523306
236.0,236.0,train,4.555743710355141E-4,95.65762640259808,0.7558964873526993
238.0,238.0,train,7.995837356545903E-5,16.18150087961619,0.352118343149486
239.0,239.0,train,2.9600828724059443E-5,4.2834946961204015,0.16750074323737077
240.0,240.0,train,2.8235955203425206E-4,84.57616293998267,0.6574462353837395
242.0,242.0,train,2.8181378790049046E-4,84.4799484429122,0.6570103786811455
243.0,243.0,train,2.869804921461687E-4,85.2858268420838,0.6610926752335439
246.0,246.0,train,2.3037698646019323E-4,74.47235619250765,0.6102754344539547
247.0,247.0,train,2.3800928738791792E-4,76.65985705213677,0.6179988072823125
248.0,248.0,train,2.4299214386362675E-4,77.77060214383192,0.6228780666279377
249.0,249.0,train,3.3144648278355727E-4,89.98914453937243,0.6925822555977437
250.0,250.0,train,1.7812252081896284E-4,57.789470113260805,0.5476610371826561
252.0,252.0,train,3.955922307427614E-4,93.82262579013285,0.728917442131951
253.0,253.0,train,3.8576428030459944E-4,93.3867277611013,0.7239178816672688
254.0,254.0,train,3.3621642899276007E-4,90.25655574487354,0.6956160986251688
255.0,255.0,train,1.2018803351316232E-4,30.542057304677286,0.44962414017994473
256.0,256.0,train,1.4496422534224438E-4,42.667005523164065,0.49631008980009106
257.0,257.0,train,1.5267047654564356E-4,46.37660507155706,0.5092576798104245
258.0,258.0,train,2.3357736526460603E-4,75.40565314113185,0.6135517036466214
259.0,259.0,train,2.590587403019723E-4,81.11679750511615,0.6377953161052059
260.0,260.0,train,7.380888362785949E-5,14.513771220612492,0.334084729233084
261.0,261.0,train,9.975602503744759E-5,22.391834447988117,0.40407376525697647
262.0,262.0,train,3.183954358791663E-4,88.56516888151431,0.6839635821357961
263.0,263.0,train,2.1023691471118414E-4,68.73055961429893,0.5883111577815849
265.0,265.0,train,3.5456459245430174E-4,91.79694799114577,0.7067483686114319
267.0,267.0,train,2.4839353062241565E-4,79.00883987262733,0.6280282891452579
268.0,268.0,train,2.0043546055277205E-4,65.61686404048406,0.5767010620001161
269.0,269.0,train,2.0484260409553266E-4,66.98424021623998,0.5820014560495224
271.0,271.0,train,2.769259121342486E-4,83.88762554952856,0.6530568170782842
272.0,272.0,train,1.704897955754997E-4,54.26715603531594,0.536790523246659
273.0,273.0,train,3.240600100062926E-4,89.31357462326147,0.6877630061726084
274.0,274.0,train,2.4943588938858844E-4,79.35585158955166,0.6290060282882264
275.0,275.0,train,1.304052895155136E-4,35.55333385779929,0.46988656772014376
276.0,276.0,train,2.8342973238182324E-4,84.770850384499,0.6582976922304687
277.0,277.0,train,2.7183287217775646E-4,82.87986494049466,0.6488391671852551
278.0,278.0,train,3.782445218106617E-4,93.01282340409482,0.7199662028887259
279.0,279.0,train,1.2350802658092977E-4,32.24713083505534,0.45637601186333093
280.0,280.0,train,2.0546670817305762E-4,67.25975697454238,0.5827413443455062
282.0,282.0,train,1.6971896426598782E-4,54.001932392125205,0.5356635891048052
283.0,283.0,train,3.6564834901476435E-4,92.48144707097941,0.7130871593489428
284.0,284.0,train,2.31577386290293E-4,74.80710445903087,0.6115107891851441
286.0,286.0,train,1.5717007225643585E-4,48.42290227478871,0.5165143866022813
287.0,287.0,train,2.3013667983200998E-4,74.42256424919009,0.6100271858140242
288.0,288.0,train,3.200634915317343E-4,88.76076369098465,0.6850919752017092
289.0,289.0,train,2.1755874844364657E-4,71.23915189575875,0.5965768417834232
290.0,290.0,train,2.17215379419951E-4,71.15814680885073,0.5961966341015856
291.0,291.0,train,2.3369176194992574E-4,75.44732805496444,0.6136677936345981
293.0,293.0,train,5.969160387129831E-4,97.54598432957003,0.8022679092176229
294.0,294.0,train,2.538401345498505E-4,80.38889810267302,0.6330811202287564
295.0,295.0,train,4.506543456524742E-4,95.51664528951609,0.7538873747435354
296.0,296.0,train,1.7805320995026118E-4,57.75327264113298,0.5475646207825636
297.0,297.0,train,2.508632864846364E-4,79.77692050833087,0.630336626996743
298.0,298.0,train,1.993317592984111E-4,65.28609508563014,0.5753525455331963
299.0,299.0,train,4.939113235377831E-4,96.4977447050494,0.7704951318143298
301.0,301.0,train,1.145731668760196E-4,28.156627756009016,0.43781531073629476
302.0,302.0,train,2.11523436626785E-4,69.25759357649787,0.5897879646296478
303.0,303.0,train,2.2036154095937763E-4,72.04986668888716,0.5996537641416814
304.0,304.0,train,1.8990017885611314E-4,62.54072630151431,0.5634686886686359
306.0,306.0,train,5.131024462233338E-4,96.72751720817035,0.7771663041709329
307.0,307.0,train,1.8193277473319176E-4,59.441456065158555,0.5528988826943875
308.0,308.0,train,3.5129583302234176E-4,91.60050243170528,0.7048251361451708
309.0,309.0,train,2.1799703677862983E-4,71.35176117436252,0.5970611133081297
310.0,310.0,train,1.6979132397686552E-4,54.02828972451795,0.5357696101653528
311.0,311.0,train,5.82522023121357E-4,97.43169247218972,0.79836714737499
312.0,312.0,train,2.6000930507217006E-4,81.3224467013387,0.6386409914643771
313.0,313.0,train,1.9303706708406998E-4,63.54689888547806,0.5674943317022079
314.0,314.0,train,1.7984434817625754E-4,58.74403971438016,0.5500431017548871
315.0,315.0,train,1.6536689869065815E-4,51.92562166722403,0.5291966808365172
316.0,316.0,train,2.3908126047362806E-4,76.92673947514334,0.6190591229816412
317.0,317.0,train,2.4954778508319537E-4,79.3988136472964,0.6291106817428493
318.0,318.0,train,1.7209309177093163E-4,55.165036219660706,0.5391170649405993
319.0,319.0,train,2.2391049715104214E-4,72.99929220297842,0.6034831318370477
321.0,321.0,train,1.6998762445968082E-4,54.094435602496944,0.5360569849041406
322.0,322.0,train,2.6736191471886394E-4,82.35971817501171,0.6450512429695884
323.0,323.0,train,9.062176058369372E-4,99.30823936233455,0.8603298824851754
325.0,325.0,train,2.43910814882952E-4,77.99047529835596,0.6237640612782644
326.0,326.0,train,5.598330245727633E-4,97.25147760617729,0.791895926597578
327.0,327.0,train,5.329917131045717E-4,96.97315347584623,0.783682881334671
328.0,328.0,train,3.364125029728686E-4,90.27906252612404,0.6957395273361402
331.0,331.0,train,2.0296666482934653E-4,66.4704847316988,0.5797616094211658
332.0,332.0,train,1.1975205423242374E-4,30.347982146503142,0.4487250100908168
334.0,334.0,train,1.511914630651895E-4,45.69885971065654,0.506824601639795
335.0,335.0,train,1.8159313045507116E-4,59.30038557885634,0.5524369131640068
336.0,336.0,train,1.3335144569293154E-4,36.863153123355396,0.47545504310199616
337.0,337.0,train,1.7148264509454417E-4,54.8274134924344,0.5382340067529963
338.0,338.0,train,1.737626321995386E-4,55.763656485111476,0.541515023598623
339.0,339.0,train,9.19423968764932E-5,19.75458547559602,0.38459621090958473
340.0,340.0,train,1.1949883304516017E-4,30.21731468946049,0.4482014362855847
341.0,341.0,train,7.130202119634464E-5,13.881254194685063,0.3264419107286546
342.0,342.0,train,9.432826784329607E-4,99.37767941272418,0.8650775636143171
343.0,343.0,train,1.5348473934017319E-4,46.700722753048574,0.5105869786854924
346.0,346.0,train,4.0872672958913774E-4,94.24151410177436,0.7353230480994521
347.0,347.0,train,9.337542197944366E-5,20.29285582772526,0.3882631829376416
348.0,348.0,train,7.238463520877061E-5,14.161098351473864,0.32976395559878113
349.0,349.0,train,2.617909944485698E-4,81.5510562958138,0.640215490327897
350.0,350.0,train,9.258268363422886E-5,20.027543856282072,0.38624006110542425
351.0,351.0,train,1.3054625952500765E-4,35.605635127605495,0.47015570435303
352.0,352.0,train,1.577700456433996E-4,48.659628230619376,0.5174658074194104
353.0,353.0,train,2.3008258210408523E-4,74.41135510767451,0.6099712565652985
354.0,354.0,train,2.8960964552821766E-4,85.72503896994405,0.6631329302354861
355.0,355.0,train,1.4359681970783816E-4,41.95525867884334,0.4939409492463373
356.0,356.0,train,2.6043064983182596E-4,81.37669851586166,0.6390145813901311
357.0,357.0,train,1.1545192378571629E-4,28.467761875156647,0.4396967919643481
358.0,358.0,train,1.2462467251809725E-4,32.880106124965906,0.45860985904287566
359.0,359.0,train,3.3773741378905284E-4,90.43114531599633,0.6965709433057905
360.0,360.0,train,1.3445244239873239E-4,37.43734359617819,0.47750610595465737
361.0,361.0,train,1.3929741186074576E-4,39.89336616494332,0.48634449720518913
364.0,364.0,train,2.1506726215346134E-4,70.55309424038698,0.5938016918559498
365.0,365.0,train,6.723283929748277E-5,12.689774322078094,0.3136553595612394
366.0,366.0,train,7.450751912421635E-5,14.717261069326081,0.33618389348312183
369.0,369.0,train,6.965190758683972E-5,13.426602644644515,0.321314638239583
370.0,370.0,train,1.136213551184052E-4,27.776799909995795,0.43576310653347733
371.0,371.0,train,2.1277379341891426E-4,69.8367996167379,0.5912131399634463
372.0,372.0,train,4.466325204635572E-5,7.50449124461617,0.2328843065060219
377.0,377.0,train,2.7544755394788085E-4,83.50148122266505,0.651843031045435
379.0,379.0,train,1.75587136874157E-4,56.50858981323931,0.5441071838835873
380.0,380.0,train,1.1278662094504086E-4,27.397823169566944,0.4339509623742163
381.0,381.0,train,3.8064621815728987E-4,93.13259541683449,0.7212405483082245
382.0,382.0,train,8.156212301173937E-4,98.870465094365,0.8471865691020619
385.0,385.0,train,1.808912180809133E-4,59.03289700887429,0.5514791705977303
386.0,386.0,train,1.0046859969603295E-4,22.62702538484531,0.4057888779803944
387.0,387.0,train,1.3891016639075999E-4,39.78466549986462,0.48564907776353217
388.0,388.0,train,1.3613000901426697E-4,38.348091112745486,0.48060061275440735
389.0,389.0,train,1.071560539768784E-4,25.10487758294412,0.4214166318140142
390.0,390.0,train,1.3185320702295978E-4,36.17679128392478,0.4726379473536888
391.0,391.0,train,1.1933662907503186E-4,30.073095654534818,0.44786553171025045
393.0,393.0,train,1.4452280863175526E-4,42.42428707180096,0.49554772801621294
394.0,394.0,train,1.6356193713985799E-4,51.255199045953034,0.5264614636768661
395.0,395.0,train,1.5947087723506857E-4,49.28789196799086,0.5201426974441712
396.0,396.0,train,1.2067565610399085E-4,30.766871349592893,0.4506263071101107
397.0,397.0,train,1.2394696019304348E-4,32.5291087523126,0.45725629272942975
398.0,398.0,train,2.3594702839867439E-4,76.25543943498195,0.6159422849405818
400.0,400.0,train,1.3498390112534156E-4,37.83198613615444,0.4784904389680113
402.0,402.0,train,1.6344727019523486E-4,51.21073706227698,0.5262866247109464
403.0,403.0,train,9.766541445809783E-5,21.634384223138895,0.39898420159742976
404.0,404.0,train,1.3420991321385094E-4,37.25130188161012,0.4770556734777157
405.0,405.0,train,2.3473865690249634E-4,75.81944061316253,0.6147269538540692
406.0,406.0,train,1.0306523501420123E-4,23.50882583229691,0.4119561128746333
407.0,407.0,train,1.5908388293018152E-4,49.113903413476784,0.5195362316100837
408.0,408.0,train,2.232975351756856E-4,72.83930603188561,0.6028269805969054
409.0,409.0,train,2.4934689843685763E-4,79.32168374761237,0.6289227549371406
410.0,410.0,train,2.476901935678067E-4,78.86312852138036,0.627365637431383
411.0,411.0,train,7.819186251715494E-4,98.77168121986406,0.8416429760547044
413.0,413.0,train,2.346094180091639E-4,75.76677857415818,0.6145965151400723
414.0,414.0,train,2.545881883767236E-4,80.50729809291961,0.6337643904460918
415.0,415.0,train,2.7062469694015426E-4,82.69668448847328,0.6478235610579984
416.0,416.0,train,3.235243386185031E-4,89.2679096675762,0.6874076284532048
417.0,417.0,train,2.1649678772244312E-4,70.96308054087243,0.5953986237969114
418.0,418.0,train,0.0012654248939504443,99.84345118417478,0.89584771497567
419.0,419.0,train,8.900674437556928E-5,18.80139900743377,0.3769451776907618
420.0,420.0,train,1.336523060284184E-4,36.957780635451144,0.4760171174496286
421.0,421.0,train,1.2229899632508462E-4,31.62603571118948,0.4539364717348816
422.0,422.0,train,1.6965631666716636E-4,53.97607063589524,0.5355717590582634
424.0,424.0,train,2.755312005011104E-4,83.52310172980786,0.651911934546585
425.0,425.0,train,8.789315633877505E-5,18.440961819241288,0.3739928871148898
426.0,426.0,train,3.420900006389963E-4,90.85128513654404,0.6992706060030321
427.0,427.0,train,1.2918222765044332E-4,35.05318100175381,0.46753999922107575
428.0,428.0,train,3.9166318828647343E-4,93.67349100761129,0.7269405887497924
429.0,429.0,train,1.212047426419671E-4,30.993855526984607,0.4517095709579355
430.0,430.0,train,2.0640121646972522E-4,67.55100140393571,0.5838443388200514
431.0,431.0,train,6.450420769248549E-5,11.993080653002215,0.30480578659763596
432.0,432.0,train,5.9847119735161596E-5,10.894610610038617,0.2891627971565702
433.0,433.0,train,1.567851955575029E-4,48.27639709968564,0.5159020821696984
435.0,435.0,train,1.1886889518827448E-5,0.8925028247649694,0.07475718848805815
437.0,437.0,train,1.1872117442311579E-4,29.79382936036174,0.446587272073014
439.0,439.0,train,7.34873759666579E-5,14.435384532095245,0.3331142399174688
440.0,440.0,train,3.018837951684512E-4,87.08334052064228,0.672341669995617
441.0,441.0,train,2.2097320786788552E-4,72.2161471550437,0.6003190269168277
442.0,442.0,train,3.194219886137459E-4,88.68313080148519,0.6846589712517034
443.0,443.0,train,2.0620696817296954E-4,67.50102283892025,0.5836155490806761
444.0,444.0,train,5.144391019003473E-4,96.74315416714089,0.7776165315732493
445.0,445.0,train,1.1091231704021874E-4,26.476724917993337,0.4298392722155016
446.0,446.0,train,1.0214413776535621E-4,23.168975821284178,0.4097831322405456
447.0,447.0,train,1.519824379195985E-4,46.081018525391926,0.5081288025157042
449.0,449.0,train,3.349621607421075E-5,5.129109519326,0.18545545176543635
450.0,450.0,train,1.788812829578526E-4,58.161615706450064,0.5487138488042497
452.0,452.0,train,8.139017420912944E-5,16.494821742158038,0.35617784894901955
453.0,453.0,train,1.5361386308011018E-4,46.7550840929636,0.5107971142885056
454.0,454.0,train,2.1034928146443263E-4,68.78179848457016,0.5884405679797703
455.0,455.0,train,7.181506424507015E-5,14.0070898929252,0.3280202996780589
456.0,456.0,train,2.117804585252077E-4,69.42418164134405,0.5900817328493543
457.0,457.0,train,1.319753496883483E-4,36.23006880506924,0.4728687411089259
