x,y,species_0 logistic values
2773.0,2773.0,0.27141938
2774.0,2774.0,0.49931008
2775.0,2775.0,0.13593288
2776.0,2776.0,0.16605523
2777.0,2777.0,0.22668482
2778.0,2778.0,0.58413553
2779.0,2779.0,0.42240924
2780.0,2780.0,0.599738
2781.0,2781.0,0.17818785
2782.0,2782.0,0.29605684
2783.0,2783.0,0.0145404935
2784.0,2784.0,0.08932296
2785.0,2785.0,0.23760955
2786.0,2786.0,0.5786737
2787.0,2787.0,0.4923483
2788.0,2788.0,0.4148656
2789.0,2789.0,0.069553964
2790.0,2790.0,0.5780153
2791.0,2791.0,0.018039048
2792.0,2792.0,0.016895467
2793.0,2793.0,0.27254683
2794.0,2794.0,0.05506447
2795.0,2795.0,0.6635896
2796.0,2796.0,0.22945482
2797.0,2797.0,0.013570633
2798.0,2798.0,0.1804525
2799.0,2799.0,0.49774432
2800.0,2800.0,0.0090987105
2801.0,2801.0,0.46442753
2802.0,2802.0,0.35683084
2803.0,2803.0,0.015542145
2804.0,2804.0,0.1508208
2805.0,2805.0,0.64184624
2806.0,2806.0,0.38177788
2807.0,2807.0,0.029664911
2808.0,2808.0,0.22924
2809.0,2809.0,0.010022495
2810.0,2810.0,0.23199163
2811.0,2811.0,0.024309045
2812.0,2812.0,0.008829501
2813.0,2813.0,0.49731445
2814.0,2814.0,0.67511404
2815.0,2815.0,0.0054846383
2816.0,2816.0,0.3495513
2817.0,2817.0,0.01437956
2818.0,2818.0,0.0013562548
2819.0,2819.0,0.1290256
2820.0,2820.0,0.48303372
2821.0,2821.0,0.30985188
2822.0,2822.0,0.10856959
2823.0,2823.0,0.013443658
2824.0,2824.0,0.35817653
2825.0,2825.0,0.12480408
2826.0,2826.0,0.12053321
2827.0,2827.0,0.3625614
2828.0,2828.0,0.015174331
2829.0,2829.0,0.54730177
2830.0,2830.0,0.32839522
2831.0,2831.0,0.45038432
2832.0,2832.0,0.5143922
2833.0,2833.0,0.2187749
2834.0,2834.0,0.13466175
2835.0,2835.0,0.08188612
2836.0,2836.0,0.009786433
2837.0,2837.0,0.045901995
2838.0,2838.0,0.09969913
2839.0,2839.0,0.106148
2840.0,2840.0,0.06034933
2841.0,2841.0,0.017454507
2842.0,2842.0,0.029553207
2843.0,2843.0,0.057190556
2844.0,2844.0,0.112572715
2845.0,2845.0,0.083586216
2846.0,2846.0,0.11178785
2847.0,2847.0,0.4558203
2848.0,2848.0,0.20637421
2849.0,2849.0,0.60696584
2850.0,2850.0,0.01150087
2851.0,2851.0,0.5845914
2852.0,2852.0,0.33584896
2853.0,2853.0,0.53272337
2854.0,2854.0,0.0065354016
2855.0,2855.0,0.08900217
2856.0,2856.0,0.6150038
2857.0,2857.0,0.023844585
2858.0,2858.0,0.48232594
2859.0,2859.0,0.18601863
2860.0,2860.0,0.047789235
2861.0,2861.0,0.0057091094
2862.0,2862.0,0.048759364
2863.0,2863.0,0.02548976
2864.0,2864.0,0.35223195
2865.0,2865.0,0.3607223
2866.0,2866.0,0.49901554
2867.0,2867.0,0.27242622
2868.0,2868.0,0.013559522
2869.0,2869.0,0.34526104
2870.0,2870.0,0.017560713
2871.0,2871.0,0.2733223
2872.0,2872.0,0.17749746
2873.0,2873.0,0.081520684
2874.0,2874.0,0.36255166
2875.0,2875.0,0.122729585
2876.0,2876.0,0.47917575
2877.0,2877.0,0.035420842
2878.0,2878.0,0.5453135
2879.0,2879.0,0.4827218
2880.0,2880.0,0.10638257
2881.0,2881.0,0.14298454
2882.0,2882.0,0.2175
2883.0,2883.0,0.14634912
2884.0,2884.0,0.16142185
2885.0,2885.0,0.02621018
2886.0,2886.0,0.4454475
2887.0,2887.0,0.40076804
2888.0,2888.0,0.047256753
2889.0,2889.0,0.16102728
2890.0,2890.0,0.28270704
2891.0,2891.0,0.16345687
2892.0,2892.0,0.074643545
2893.0,2893.0,0.38420853
2894.0,2894.0,0.34945574
2895.0,2895.0,0.46667206
2896.0,2896.0,0.15747903
2897.0,2897.0,0.0048379214
2898.0,2898.0,0.5576893
2899.0,2899.0,0.010229933
2900.0,2900.0,0.15180592
2901.0,2901.0,0.0030875134
2902.0,2902.0,0.69277894
2903.0,2903.0,0.009780453
2904.0,2904.0,0.38931626
2905.0,2905.0,0.022530552
2906.0,2906.0,0.22309412
2907.0,2907.0,0.011316244
2908.0,2908.0,0.17336094
2909.0,2909.0,0.0699835
2910.0,2910.0,0.39060587
2911.0,2911.0,0.017649803
2912.0,2912.0,0.20019552
2913.0,2913.0,0.0028686968
2914.0,2914.0,0.49603453
2915.0,2915.0,0.24033539
2916.0,2916.0,0.33015522
2917.0,2917.0,0.0067407372
2918.0,2918.0,0.28853875
2919.0,2919.0,0.27528048
2920.0,2920.0,0.044115454
2921.0,2921.0,0.3802723
2922.0,2922.0,0.13779408
2923.0,2923.0,0.13830417
2924.0,2924.0,0.63116103
2925.0,2925.0,0.2709633
2926.0,2926.0,0.22233805
2927.0,2927.0,0.18268003
2928.0,2928.0,0.5544996
2929.0,2929.0,0.5974995
2930.0,2930.0,0.16005816
2931.0,2931.0,0.39107755
2932.0,2932.0,0.42565995
2933.0,2933.0,0.45787758
2934.0,2934.0,0.15557985
2935.0,2935.0,0.12391563
2936.0,2936.0,0.5631533
2937.0,2937.0,0.22735046
2938.0,2938.0,0.48023987
2939.0,2939.0,0.6402096
2940.0,2940.0,0.56470376
2941.0,2941.0,0.5622757
2942.0,2942.0,0.2064798
2943.0,2943.0,0.29097435
2944.0,2944.0,0.5076315
2945.0,2945.0,0.00686128
2946.0,2946.0,0.5077864
2947.0,2947.0,0.5472784
2948.0,2948.0,0.4480267
2949.0,2949.0,0.50564784
2950.0,2950.0,0.52862006
2951.0,2951.0,0.3494598
2952.0,2952.0,0.3706992
2953.0,2953.0,0.058968402
2954.0,2954.0,0.025527919
2955.0,2955.0,0.13183297
2956.0,2956.0,0.080193065
2957.0,2957.0,0.13566217
2958.0,2958.0,0.5859785
2959.0,2959.0,0.45402515
2960.0,2960.0,0.13484484
2961.0,2961.0,0.28163496
2962.0,2962.0,0.015450317
2963.0,2963.0,0.59903467
2964.0,2964.0,0.5817194
2965.0,2965.0,0.59545934
2966.0,2966.0,0.15869749
2967.0,2967.0,0.3513621
2968.0,2968.0,0.1774092
2969.0,2969.0,0.31134644
2970.0,2970.0,0.6693367
2971.0,2971.0,0.47578824
2972.0,2972.0,0.039132386
2973.0,2973.0,0.17286298
2974.0,2974.0,0.13088886
2975.0,2975.0,0.27015084
2976.0,2976.0,0.1426966
2977.0,2977.0,0.49914598
2978.0,2978.0,0.60782796
2979.0,2979.0,0.07661288
2980.0,2980.0,0.45054716
2981.0,2981.0,0.34725448
2982.0,2982.0,0.26830137
2983.0,2983.0,0.089234754
2984.0,2984.0,0.056312826
2985.0,2985.0,0.051173788
2986.0,2986.0,0.39620057
2987.0,2987.0,0.31158778
2988.0,2988.0,0.5301161
2989.0,2989.0,0.014759514
2990.0,2990.0,0.12305887
2991.0,2991.0,0.08495494
2992.0,2992.0,0.47398236
2993.0,2993.0,0.007832802
2994.0,2994.0,0.20680171
2995.0,2995.0,0.36561075
2996.0,2996.0,0.062685065
2997.0,2997.0,0.290452
2998.0,2998.0,0.5578199
2999.0,2999.0,0.45413923
3000.0,3000.0,0.40911803
3001.0,3001.0,0.53192633
3002.0,3002.0,0.08288614
3003.0,3003.0,0.5658823
3004.0,3004.0,0.31513116
3005.0,3005.0,0.27796587
3006.0,3006.0,0.6194814
3007.0,3007.0,0.25852796
3008.0,3008.0,0.20023529
3009.0,3009.0,0.16319808
3010.0,3010.0,0.34486583
3011.0,3011.0,0.4675995
3012.0,3012.0,0.31493893
3013.0,3013.0,0.59559023
3014.0,3014.0,0.14577925
3015.0,3015.0,0.22103155
3016.0,3016.0,0.4354387
3017.0,3017.0,0.55958414
3018.0,3018.0,0.05100689
3019.0,3019.0,0.14044909
3020.0,3020.0,0.035607036
3021.0,3021.0,0.4475547
3022.0,3022.0,0.4546295
3023.0,3023.0,0.18106785
3024.0,3024.0,0.08231283
3025.0,3025.0,0.5805678
3026.0,3026.0,0.008504027
3027.0,3027.0,0.13321696
3028.0,3028.0,0.3043506
3029.0,3029.0,0.074834555
3030.0,3030.0,0.2171675
3031.0,3031.0,0.48283643
3032.0,3032.0,0.20355786
3033.0,3033.0,0.4598885
3034.0,3034.0,0.1636033
3035.0,3035.0,0.5993331
3036.0,3036.0,0.54782754
3037.0,3037.0,0.27782866
3038.0,3038.0,0.12508172
3039.0,3039.0,0.24506962
3040.0,3040.0,0.003589221
3041.0,3041.0,0.5000183
3042.0,3042.0,0.17439617
3043.0,3043.0,0.25348368
3044.0,3044.0,0.14085127
3045.0,3045.0,0.49878207
3046.0,3046.0,0.0076240962
3047.0,3047.0,0.457772
3048.0,3048.0,0.01680602
3049.0,3049.0,0.052803624
3050.0,3050.0,0.59461397
3051.0,3051.0,0.58402073
3052.0,3052.0,0.22132713
3053.0,3053.0,0.47263828
3054.0,3054.0,0.59522057
3055.0,3055.0,0.3505076
3056.0,3056.0,0.48485076
3057.0,3057.0,0.4420447
3058.0,3058.0,0.22715834
3059.0,3059.0,0.4850334
3060.0,3060.0,0.047907628
3061.0,3061.0,0.0479581
3062.0,3062.0,0.014853646
3063.0,3063.0,0.053535707
3064.0,3064.0,0.32409528
3065.0,3065.0,0.45388117
3066.0,3066.0,0.34783128
3067.0,3067.0,0.27030402
3068.0,3068.0,0.3860925
3069.0,3069.0,0.2428411
3070.0,3070.0,0.616438
3071.0,3071.0,0.52596295
3072.0,3072.0,0.32786775
3073.0,3073.0,0.47711512
3074.0,3074.0,0.4734338
3075.0,3075.0,0.32596228
3076.0,3076.0,0.1645665
3077.0,3077.0,0.68375367
3078.0,3078.0,0.44093224
3079.0,3079.0,0.6134303
3080.0,3080.0,0.52393097
3081.0,3081.0,0.006498611
3082.0,3082.0,0.03055753
3083.0,3083.0,0.15335786
3084.0,3084.0,0.098841704
3085.0,3085.0,0.008624314
3086.0,3086.0,0.49671558
3087.0,3087.0,0.38780475
3088.0,3088.0,0.26503548
3089.0,3089.0,0.05274439
3090.0,3090.0,0.11720284
3091.0,3091.0,0.023342073
3092.0,3092.0,0.7192418
3093.0,3093.0,0.1488103
3094.0,3094.0,0.09862001
3095.0,3095.0,0.098623686
3096.0,3096.0,0.54754114
3097.0,3097.0,0.060104646
3098.0,3098.0,0.09449535
3099.0,3099.0,0.069131516
3100.0,3100.0,0.59655917
3101.0,3101.0,0.34159493
3102.0,3102.0,0.0076572695
3103.0,3103.0,0.1445859
3104.0,3104.0,0.48711634
3105.0,3105.0,0.5264281
3106.0,3106.0,0.15386641
3107.0,3107.0,0.14252056
3108.0,3108.0,0.18208437
3109.0,3109.0,0.5013095
3110.0,3110.0,0.40876526
3111.0,3111.0,0.012026968
3112.0,3112.0,0.3316835
3113.0,3113.0,0.4525203
3114.0,3114.0,0.12490376
3115.0,3115.0,0.5732072
3116.0,3116.0,0.3777443
3117.0,3117.0,0.42985848
3118.0,3118.0,0.2896519
3119.0,3119.0,0.47586972
3120.0,3120.0,0.08550885
3121.0,3121.0,0.49002004
3122.0,3122.0,0.3538381
3123.0,3123.0,0.1076958
3124.0,3124.0,0.1097632
3125.0,3125.0,0.48575288
3126.0,3126.0,0.18193057
3127.0,3127.0,0.35973975
3128.0,3128.0,0.099157296
3129.0,3129.0,0.43898326
3130.0,3130.0,0.14070363
3131.0,3131.0,0.15868317
3132.0,3132.0,0.26652288
3133.0,3133.0,0.48345208
3134.0,3134.0,0.12773539
3135.0,3135.0,0.007036608
3136.0,3136.0,0.0031698328
3137.0,3137.0,0.3447876
3138.0,3138.0,0.13797641
3139.0,3139.0,0.35990116
3140.0,3140.0,0.5019018
3141.0,3141.0,0.29698983
3142.0,3142.0,0.26264134
3143.0,3143.0,0.6522068
3144.0,3144.0,0.15264305
3145.0,3145.0,0.1718698
3146.0,3146.0,0.5115761
3147.0,3147.0,0.5466467
3148.0,3148.0,0.2613254
3149.0,3149.0,0.5191011
3150.0,3150.0,0.49696073
3151.0,3151.0,0.076076835
3152.0,3152.0,0.5422318
3153.0,3153.0,0.68829465
3154.0,3154.0,0.43560913
3155.0,3155.0,0.058670938
3156.0,3156.0,0.46869957
3157.0,3157.0,0.44057775
3158.0,3158.0,0.575785
3159.0,3159.0,0.061529532
3160.0,3160.0,0.57640004
3161.0,3161.0,0.57812756
3162.0,3162.0,0.26887265
3163.0,3163.0,0.39217648
3164.0,3164.0,0.3102979
3165.0,3165.0,0.09023285
3166.0,3166.0,0.21592292
3167.0,3167.0,0.055374198
3168.0,3168.0,0.10628
3169.0,3169.0,0.18339981
3170.0,3170.0,0.36607566
3171.0,3171.0,0.4211762
3172.0,3172.0,0.022391835
3173.0,3173.0,0.05680235
3174.0,3174.0,0.16573185
3175.0,3175.0,0.2325274
3176.0,3176.0,0.6022854
3177.0,3177.0,0.52736956
3178.0,3178.0,0.64752823
3179.0,3179.0,0.469962
3180.0,3180.0,0.19406468
3181.0,3181.0,0.51976734
3182.0,3182.0,0.69238806
3183.0,3183.0,0.31376815
3184.0,3184.0,0.16530158
3185.0,3185.0,0.040961523
3186.0,3186.0,0.023225902
3187.0,3187.0,0.31635815
3188.0,3188.0,0.54311883
3189.0,3189.0,0.21245101
3190.0,3190.0,0.55659425
3191.0,3191.0,0.41290367
3192.0,3192.0,0.47806844
3193.0,3193.0,0.45421013
3194.0,3194.0,0.058433797
3195.0,3195.0,0.14986783
3196.0,3196.0,0.600931
3197.0,3197.0,0.004331873
3198.0,3198.0,0.026172746
3199.0,3199.0,0.12420012
3200.0,3200.0,0.08109878
3201.0,3201.0,0.1296554
3202.0,3202.0,0.2503688
3203.0,3203.0,0.25055483
3204.0,3204.0,0.39600492
3205.0,3205.0,0.2352851
3206.0,3206.0,0.03561457
3207.0,3207.0,0.35131246
3208.0,3208.0,0.040038753
3209.0,3209.0,0.36408094
3210.0,3210.0,0.16799697
3211.0,3211.0,0.0046255453
3212.0,3212.0,0.41629902
3213.0,3213.0,0.5365068
3214.0,3214.0,0.49224386
3215.0,3215.0,0.4433902
3216.0,3216.0,0.61980486
3217.0,3217.0,0.15784816
3218.0,3218.0,0.33486688
3219.0,3219.0,0.4128727
3220.0,3220.0,0.28028208
3221.0,3221.0,0.25108522
3222.0,3222.0,0.021197064
3223.0,3223.0,0.115518786
3224.0,3224.0,0.11412781
3225.0,3225.0,0.61295414
3226.0,3226.0,0.06586161
3227.0,3227.0,0.48102322
3228.0,3228.0,0.1118779
3229.0,3229.0,0.56994426
3230.0,3230.0,0.16879521
3231.0,3231.0,0.1931338
3232.0,3232.0,0.18862528
3233.0,3233.0,0.18326639
3234.0,3234.0,0.53012985
3235.0,3235.0,0.33079937
3236.0,3236.0,0.49217507
3237.0,3237.0,0.059184738
3238.0,3238.0,0.58904827
3239.0,3239.0,0.3233278
3240.0,3240.0,0.4593459
3241.0,3241.0,0.63474524
3242.0,3242.0,0.30976596
3243.0,3243.0,0.62631345
3244.0,3244.0,0.56437194
3245.0,3245.0,0.0028105353
3246.0,3246.0,0.08197332
3247.0,3247.0,0.17866288
3248.0,3248.0,0.04523984
3249.0,3249.0,0.6297876
3250.0,3250.0,0.156929
3251.0,3251.0,0.1712812
3252.0,3252.0,0.45955765
3253.0,3253.0,0.3639071
3254.0,3254.0,0.11508342
3255.0,3255.0,0.09417418
3256.0,3256.0,0.013733309
3257.0,3257.0,0.8402477
3258.0,3258.0,0.3870363
3259.0,3259.0,0.12054151
3260.0,3260.0,0.124641076
3261.0,3261.0,0.7741069
3262.0,3262.0,0.45214117
3263.0,3263.0,0.32138118
3264.0,3264.0,0.0043789814
3265.0,3265.0,0.5758212
3266.0,3266.0,0.17232457
3267.0,3267.0,0.59080607
3268.0,3268.0,0.49230027
3269.0,3269.0,0.1218614
3270.0,3270.0,0.40953055
3271.0,3271.0,0.19973283
3272.0,3272.0,0.01548668
3273.0,3273.0,0.42213058
3274.0,3274.0,0.18649685
3275.0,3275.0,0.42184326
3276.0,3276.0,0.08367463
3277.0,3277.0,0.57447577
3278.0,3278.0,0.11448719
3279.0,3279.0,0.36834782
3280.0,3280.0,0.48808804
3281.0,3281.0,0.45931226
3282.0,3282.0,0.15689771
3283.0,3283.0,0.011630555
3284.0,3284.0,0.56685746
3285.0,3285.0,0.49436343
3286.0,3286.0,0.1548606
3287.0,3287.0,0.5914946
3288.0,3288.0,0.10560693
3289.0,3289.0,0.07989349
3290.0,3290.0,0.46013954
3291.0,3291.0,0.18963115
3292.0,3292.0,0.4176567
3293.0,3293.0,0.009552075
3294.0,3294.0,0.10597223
3295.0,3295.0,0.41417342
3296.0,3296.0,0.12596332
3297.0,3297.0,0.08300596
3298.0,3298.0,0.43380404
3299.0,3299.0,0.12947516
3300.0,3300.0,0.055085417
3301.0,3301.0,0.5333987
3302.0,3302.0,0.6216927
3303.0,3303.0,0.45376897
3304.0,3304.0,0.27628678
3305.0,3305.0,0.15523915
3306.0,3306.0,0.61580795
3307.0,3307.0,0.13456637
3308.0,3308.0,0.054606352
3309.0,3309.0,0.11351961
3310.0,3310.0,0.4393692
3311.0,3311.0,0.035753723
3312.0,3312.0,0.07615482
3313.0,3313.0,0.3153161
3314.0,3314.0,0.5149158
3315.0,3315.0,0.14796339
3316.0,3316.0,0.43015054
3317.0,3317.0,0.62420714
3318.0,3318.0,0.005557366
3319.0,3319.0,0.4680185
3320.0,3320.0,0.5251268
3321.0,3321.0,0.450107
3322.0,3322.0,0.027642643
3323.0,3323.0,0.4718724
3324.0,3324.0,0.52454317
3325.0,3325.0,0.06490226
3326.0,3326.0,0.040148422
3327.0,3327.0,0.582483
3328.0,3328.0,0.22114329
3329.0,3329.0,0.39036125
3330.0,3330.0,0.4781104
3331.0,3331.0,0.3301487
3332.0,3332.0,0.15911156
3333.0,3333.0,0.53267187
3334.0,3334.0,0.08202234
3335.0,3335.0,0.080237895
3336.0,3336.0,0.29327357
3337.0,3337.0,0.1567569
3338.0,3338.0,0.0062697013
3339.0,3339.0,0.5154246
3340.0,3340.0,0.57460266
3341.0,3341.0,0.3204571
3342.0,3342.0,0.20044543
3343.0,3343.0,0.15201174
3344.0,3344.0,0.51120377
3345.0,3345.0,0.32240877
3346.0,3346.0,0.2389608
3347.0,3347.0,0.2628395
3348.0,3348.0,0.26004267
3349.0,3349.0,0.0013868298
3350.0,3350.0,0.106329024
3351.0,3351.0,0.45901942
3352.0,3352.0,0.23485394
3353.0,3353.0,0.34671706
3354.0,3354.0,0.4482891
3355.0,3355.0,0.40155816
3356.0,3356.0,0.48208192
3357.0,3357.0,0.036461018
3358.0,3358.0,0.4298077
3359.0,3359.0,0.31198242
3360.0,3360.0,0.10964541
3361.0,3361.0,0.078419685
3362.0,3362.0,0.012328062
3363.0,3363.0,0.40650982
3364.0,3364.0,0.108295165
3365.0,3365.0,0.5799332
3366.0,3366.0,0.030513695
3367.0,3367.0,0.009526831
3368.0,3368.0,0.53002286
3369.0,3369.0,0.17939593
3370.0,3370.0,0.36613825
3371.0,3371.0,0.120366104
3372.0,3372.0,0.40383816
3373.0,3373.0,0.089170806
3374.0,3374.0,0.21830438
3375.0,3375.0,0.038877636
3376.0,3376.0,0.17253278
3377.0,3377.0,0.11288351
3378.0,3378.0,0.030872893
3379.0,3379.0,0.16842063
3380.0,3380.0,0.46828696
3381.0,3381.0,0.3689929
3382.0,3382.0,0.012006891
3383.0,3383.0,0.15023813
3384.0,3384.0,0.07908885
3385.0,3385.0,0.08669055
3386.0,3386.0,0.056587536
3387.0,3387.0,0.045335554
3388.0,3388.0,0.027551848
3389.0,3389.0,0.59162396
3390.0,3390.0,0.3474581
3391.0,3391.0,0.6559802
3392.0,3392.0,0.2161585
3393.0,3393.0,0.10332824
3394.0,3394.0,0.5534158
3395.0,3395.0,0.24865457
3396.0,3396.0,0.20329951
3397.0,3397.0,0.022489522
3398.0,3398.0,0.50443935
3399.0,3399.0,0.3798272
3400.0,3400.0,0.061211627
3401.0,3401.0,0.08850266
3402.0,3402.0,0.43007585
3403.0,3403.0,0.542442
3404.0,3404.0,0.046325684
3405.0,3405.0,0.5569053
3406.0,3406.0,0.5461897
3407.0,3407.0,0.110655785
3408.0,3408.0,0.31266668
3409.0,3409.0,0.5353169
3410.0,3410.0,0.34330568
3411.0,3411.0,0.045406178
3412.0,3412.0,0.08579684
3413.0,3413.0,0.34961492
3414.0,3414.0,0.54516983
3415.0,3415.0,0.28379065
3416.0,3416.0,0.03327944
3417.0,3417.0,0.23368791
3418.0,3418.0,0.5729135
3419.0,3419.0,0.5695952
3420.0,3420.0,0.15317473
3421.0,3421.0,0.0059266104
3422.0,3422.0,0.006730097
3423.0,3423.0,0.41124865
3424.0,3424.0,0.44111365
3425.0,3425.0,0.28053328
3426.0,3426.0,0.5344753
3427.0,3427.0,0.12126029
3428.0,3428.0,0.10117119
3429.0,3429.0,0.083456255
3430.0,3430.0,0.08049083
3431.0,3431.0,0.45006436
3432.0,3432.0,0.41762015
3433.0,3433.0,0.3777153
3434.0,3434.0,0.1626409
3435.0,3435.0,0.4744451
3436.0,3436.0,0.17138502
3437.0,3437.0,0.17302158
3438.0,3438.0,0.15524435
3439.0,3439.0,0.5573004
3440.0,3440.0,0.32815552
3441.0,3441.0,0.01995614
3442.0,3442.0,0.31143364
3443.0,3443.0,0.4647476
3444.0,3444.0,0.40661007
3445.0,3445.0,0.5901566
3446.0,3446.0,0.12229499
3447.0,3447.0,0.37603816
3448.0,3448.0,0.26770476
3449.0,3449.0,0.24235545
3450.0,3450.0,0.09794308
3451.0,3451.0,0.048491497
3452.0,3452.0,0.032609142
3453.0,3453.0,0.20076013
3454.0,3454.0,0.41877007
3455.0,3455.0,0.07273161
3456.0,3456.0,0.1534783
3457.0,3457.0,0.40359792
3458.0,3458.0,0.1190005
3459.0,3459.0,0.01486527
3460.0,3460.0,0.5778498
3461.0,3461.0,0.48721072
3462.0,3462.0,0.038114864
3463.0,3463.0,0.013008246
3464.0,3464.0,0.46768185
3465.0,3465.0,0.3955279
3466.0,3466.0,0.20084976
3467.0,3467.0,0.04711131
3468.0,3468.0,0.31856915
3469.0,3469.0,0.59848267
3470.0,3470.0,0.33468923
3471.0,3471.0,0.14962944
3472.0,3472.0,0.051594503
3473.0,3473.0,0.050604254
3474.0,3474.0,0.3065516
3475.0,3475.0,0.065261915
3476.0,3476.0,0.017082231
3477.0,3477.0,0.30347502
3478.0,3478.0,0.028230626
3479.0,3479.0,0.54724866
3480.0,3480.0,0.19763376
3481.0,3481.0,0.3688554
3482.0,3482.0,0.009284937
3483.0,3483.0,0.12211305
3484.0,3484.0,0.4407539
3485.0,3485.0,0.25039372
3486.0,3486.0,0.17013782
3487.0,3487.0,0.008891202
3488.0,3488.0,0.17250498
3489.0,3489.0,0.42950785
3490.0,3490.0,0.12800965
3491.0,3491.0,0.032030802
3492.0,3492.0,0.017531635
3493.0,3493.0,0.39970872
3494.0,3494.0,0.21685492
3495.0,3495.0,0.3836694
3496.0,3496.0,0.048873045
3497.0,3497.0,0.51977944
3498.0,3498.0,0.14501074
3499.0,3499.0,0.41133392
3500.0,3500.0,0.38473564
3501.0,3501.0,0.39480418
3502.0,3502.0,0.5251546
3503.0,3503.0,0.08422071
3504.0,3504.0,0.21653512
3505.0,3505.0,0.14266287
3506.0,3506.0,0.09354024
3507.0,3507.0,0.31530288
3508.0,3508.0,0.44627404
3509.0,3509.0,0.4322775
3510.0,3510.0,0.35280177
3511.0,3511.0,0.23522681
3512.0,3512.0,0.5070302
3513.0,3513.0,0.1674877
3514.0,3514.0,0.43730113
3515.0,3515.0,0.31710976
3516.0,3516.0,0.14305377
3517.0,3517.0,0.112120844
3518.0,3518.0,0.13471296
3519.0,3519.0,0.17054562
3520.0,3520.0,0.42689022
3521.0,3521.0,0.13962379
3522.0,3522.0,0.6310231
3523.0,3523.0,0.33444473
3524.0,3524.0,0.10955678
3525.0,3525.0,0.32298496
3526.0,3526.0,0.20909579
3527.0,3527.0,0.0070079025
3528.0,3528.0,0.623885
3529.0,3529.0,0.0069485814
3530.0,3530.0,0.033710845
3531.0,3531.0,0.0046602436
3532.0,3532.0,0.56511265
3533.0,3533.0,0.37843734
3534.0,3534.0,0.357911
3535.0,3535.0,0.5482285
3536.0,3536.0,0.03202791
3537.0,3537.0,0.032794446
3538.0,3538.0,0.06733598
3539.0,3539.0,0.436232
3540.0,3540.0,0.26267603
3541.0,3541.0,0.40916243
3542.0,3542.0,0.3065585
3543.0,3543.0,0.20373766
3544.0,3544.0,0.08887824
3545.0,3545.0,0.13890313
3546.0,3546.0,0.4281778
3547.0,3547.0,0.12451096
3548.0,3548.0,0.70213336
3549.0,3549.0,0.46147385
3550.0,3550.0,0.45915514
3551.0,3551.0,0.4117429
3552.0,3552.0,0.52628934
3553.0,3553.0,0.5916095
3554.0,3554.0,0.61256087
3555.0,3555.0,0.46932024
3556.0,3556.0,0.33399054
3557.0,3557.0,0.6858026
3558.0,3558.0,0.1951715
3559.0,3559.0,0.061284393
3560.0,3560.0,0.09132412
3561.0,3561.0,0.73560226
3562.0,3562.0,0.23562427
3563.0,3563.0,0.038648088
3564.0,3564.0,0.45272794
3565.0,3565.0,0.107198894
3566.0,3566.0,0.4910817
3567.0,3567.0,0.29125464
3568.0,3568.0,0.25779125
3569.0,3569.0,0.46923593
3570.0,3570.0,0.004466142
3571.0,3571.0,0.09282205
3572.0,3572.0,0.40020493
3573.0,3573.0,0.051001832
3574.0,3574.0,0.36069754
3575.0,3575.0,0.19850916
3576.0,3576.0,0.17552334
3577.0,3577.0,0.042708714
3578.0,3578.0,0.06977466
3579.0,3579.0,0.029795552
3580.0,3580.0,0.6015043
3581.0,3581.0,0.57615215
3582.0,3582.0,0.20539254
3583.0,3583.0,0.32840508
3584.0,3584.0,0.5266142
3585.0,3585.0,0.06778406
3586.0,3586.0,0.1530969
3587.0,3587.0,0.5453818
3588.0,3588.0,0.45540315
3589.0,3589.0,0.28327993
3590.0,3590.0,0.013910218
3591.0,3591.0,0.58684754
3592.0,3592.0,0.23509343
3593.0,3593.0,0.17636485
3594.0,3594.0,0.03137959
3595.0,3595.0,0.61471415
3596.0,3596.0,0.6276067
3597.0,3597.0,0.31057116
3598.0,3598.0,0.18229988
3599.0,3599.0,0.5970863
3600.0,3600.0,0.09247023
3601.0,3601.0,0.11246371
3602.0,3602.0,0.55774134
3603.0,3603.0,0.32154027
3604.0,3604.0,0.43233517
3605.0,3605.0,0.47830364
3606.0,3606.0,0.54460394
3607.0,3607.0,0.13590997
3608.0,3608.0,0.12653485
3609.0,3609.0,0.4757655
3610.0,3610.0,0.45190778
3611.0,3611.0,0.003803667
3612.0,3612.0,0.5883829
3613.0,3613.0,0.23260804
3614.0,3614.0,0.28718024
3615.0,3615.0,0.5422704
3616.0,3616.0,0.1883983
3617.0,3617.0,0.068698436
3618.0,3618.0,0.5084936
3619.0,3619.0,0.35851067
3620.0,3620.0,0.15106769
3621.0,3621.0,0.019991018
3622.0,3622.0,0.2746694
3623.0,3623.0,0.44572052
3624.0,3624.0,0.15589716
3625.0,3625.0,0.26531786
3626.0,3626.0,0.36800817
3627.0,3627.0,0.1834577
3628.0,3628.0,0.17004599
3629.0,3629.0,0.24037138
3630.0,3630.0,0.48750412
3631.0,3631.0,0.5210814
3632.0,3632.0,0.13516003
3633.0,3633.0,0.18860188
3634.0,3634.0,0.69314986
3635.0,3635.0,0.5978347
3636.0,3636.0,0.04443516
3637.0,3637.0,0.21658672
3638.0,3638.0,0.16049649
3639.0,3639.0,0.006937865
3640.0,3640.0,0.6894227
3641.0,3641.0,0.0048935707
3642.0,3642.0,0.091947146
3643.0,3643.0,0.021223687
3644.0,3644.0,0.013151289
3645.0,3645.0,0.2723517
