X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
124.0,124.0,train,1.0495550080373663E-4,24.417534128876497,0.4184526408719613
125.0,125.0,train,1.0676580662350472E-4,25.176287973786792,0.4226199415389864
126.0,126.0,train,9.385239423601263E-5,19.834069623652887,0.39151656181521
127.0,127.0,train,6.371715095488192E-5,11.140693396095784,0.3040233975555435
128.0,128.0,train,2.3730063426629175E-5,3.005153579218985,0.13992387147828386
129.0,129.0,train,2.111976926108641E-4,70.20765991742311,0.5914902640365135
130.0,130.0,train,1.2333814127441864E-5,1.036376423966891,0.07796518918196868
133.0,133.0,train,2.314079304134487E-4,76.07625331641992,0.6133739735399608
134.0,134.0,train,1.3496362989337126E-4,38.061421335750495,0.4805947976629585
135.0,135.0,train,1.3321291459493173E-4,37.21864825893581,0.4773364301101014
136.0,136.0,train,3.3452467384606954E-4,91.58383769148858,0.6963645482773243
138.0,138.0,train,2.5718687051043865E-4,82.32108344178138,0.6381024737871952
139.0,139.0,train,1.4891740621891328E-4,44.948662508823645,0.5051814847494308
140.0,140.0,train,3.132482439414005E-4,89.56146785576786,0.6822932660345831
142.0,142.0,train,6.559435524345958E-5,11.60341966574967,0.31020191365196875
143.0,143.0,train,3.278413265962038E-4,90.89822830607652,0.6920806464456661
144.0,144.0,train,7.199883847909093E-5,13.23828291102461,0.33047994041069634
145.0,145.0,train,1.6831253827989033E-4,53.85961678029889,0.5357283644278821
147.0,147.0,train,1.8984684191489202E-4,62.836396101266686,0.5655093739150774
149.0,149.0,train,3.843065007743076E-4,94.18897929236734,0.724875314375383
150.0,150.0,train,1.8209207732661643E-4,59.77734192953894,0.5552354773912496
151.0,151.0,train,2.713960545270351E-4,84.88900781295142,0.6504264085151495
152.0,152.0,train,1.0659009875766422E-4,25.10207343260247,0.4222180832329722
153.0,153.0,train,2.0891018835180418E-5,2.481957629105745,0.1252807449724848
154.0,154.0,train,1.120786571940166E-4,27.618534438971786,0.4345123153631538
156.0,156.0,train,1.0294507869014088E-5,0.7644542037856067,0.06592403865987032
157.0,157.0,train,3.197008716491597E-5,4.656494493513951,0.1797762036568112
158.0,158.0,train,2.5850764371828424E-4,82.52608556650503,0.6392845205681515
159.0,159.0,train,1.4850800321858774E-4,44.77726715671215,0.504493304014907
160.0,160.0,train,2.3992124278804426E-4,78.04322936740886,0.6219058706435943
161.0,161.0,train,2.607715619814361E-4,82.90155979441751,0.6412927884859779
162.0,162.0,train,1.5592149122442136E-4,48.18767200233365,0.5166656912737875
163.0,163.0,train,2.3072012369002007E-4,75.86793759528513,0.6126678233192259
164.0,164.0,train,2.081557188816279E-4,69.28108397602809,0.5879800619257797
165.0,165.0,train,2.184440892348306E-4,72.39882726334334,0.599615899877274
166.0,166.0,train,1.8525211190324335E-4,61.218105042392125,0.5594801429930503
167.0,167.0,train,8.970724611183312E-5,18.565323454005593,0.3808095298330386
168.0,168.0,train,7.719350859219949E-5,14.75237937602449,0.3460721414547155
169.0,169.0,train,1.07582406590823E-4,25.50925902007392,0.42448026037023484
170.0,170.0,train,1.1813075223339635E-4,30.055754609431983,0.44747622166490847
172.0,172.0,train,8.087307670591618E-4,98.87549399597567,0.8471992228071421
173.0,173.0,train,2.543871841205664E-4,81.57430253156359,0.635571055673319
175.0,175.0,train,1.404496467981712E-4,41.08068261184501,0.4905470985294785
176.0,176.0,train,2.1106484403318558E-4,70.17713845429174,0.591338216507549
178.0,178.0,train,1.7881097024574914E-4,58.43158815642991,0.5507407475651218
179.0,179.0,train,4.546172271159542E-5,7.2270128237640785,0.2376160004863639
180.0,180.0,train,1.055050305967265E-4,24.638789507264036,0.4197239962430829
181.0,181.0,train,1.4247808622355396E-4,42.002298199619965,0.4941310336610805
182.0,182.0,train,2.998253353636185E-4,88.12209176885024,0.6727248034143687
186.0,186.0,train,7.6150837849093E-5,14.459788509189,0.3430010146688782
187.0,187.0,train,2.6777733795822165E-4,84.0469945375181,0.6473681745267091
188.0,188.0,train,3.769084867230724E-4,93.75140548019598,0.7209818774519784
189.0,189.0,train,1.8010254810402315E-4,59.01679416027318,0.5525208559258356
190.0,190.0,train,9.539010046852809E-5,20.459110914098982,0.395394938036718
191.0,191.0,train,8.739190670360612E-5,17.826518538210824,0.3746632990220217
192.0,192.0,train,1.4751818446330498E-4,44.35879504357092,0.5028215455682994
193.0,193.0,train,1.3056917724434765E-4,36.01256549585997,0.4723377821045044
194.0,194.0,train,1.9723452750556236E-4,65.68221316946314,0.5748649755439738
195.0,195.0,train,1.9250500687529215E-4,64.13807426676662,0.5689226667380668
196.0,196.0,train,2.5017249812228604E-4,80.68316837235855,0.6316927288838571
197.0,197.0,train,2.4658013979131767E-4,79.930265637052,0.6283213028738697
198.0,198.0,train,1.7346896451238841E-4,56.27217414579758,0.5432252192097866
199.0,199.0,train,2.2146323548766022E-4,73.37842590013554,0.60290676048713
200.0,200.0,train,1.935476953985806E-4,64.5063716984024,0.5702469617904597
201.0,201.0,train,1.5921818453383613E-4,49.79138052597839,0.5218885863587758
202.0,202.0,train,2.362762456659856E-4,77.18697914681265,0.6182994537789195
203.0,203.0,train,8.146064817418282E-5,15.893566973188769,0.3583471786531229
204.0,204.0,train,2.845503580730386E-4,86.76176895153785,0.6611100948261872
205.0,205.0,train,2.799653409633564E-4,86.19859653097772,0.657461165697981
206.0,206.0,train,1.484749185959046E-4,44.76341637752943,0.5044376072365953
207.0,207.0,train,2.3434885668075409E-4,76.85831245698745,0.6163645162688711
209.0,209.0,train,1.1694445748332008E-4,29.476184911108703,0.4449821637080583
211.0,211.0,train,6.344612472073186E-5,11.074742924969328,0.3031222028779482
212.0,212.0,train,5.5358005154616135E-5,9.347865219158003,0.2751110026116063
213.0,213.0,train,1.3577361604741542E-4,38.6015302024231,0.48208860770394957
214.0,214.0,train,2.0309535900534082E-4,67.7045843836948,0.582005218682097
215.0,215.0,train,1.396645100647311E-4,40.5702176769594,0.48914621518450097
216.0,216.0,train,2.0090193034046197E-4,66.96469064159227,0.5793612293789552
217.0,217.0,train,3.664777675312322E-4,93.25688654060758,0.7153013575985404
218.0,218.0,train,1.5806686236193552E-4,49.25717560069413,0.5200774415985727
219.0,219.0,train,2.8382978863828026E-4,86.68343635278028,0.6605417959494898
220.0,220.0,train,1.9123017819082372E-4,63.61709650855499,0.5672924041840262
221.0,221.0,train,1.851225930021166E-4,61.16881144191039,0.5593077617285609
223.0,223.0,train,2.7710287836269024E-4,85.8710577062142,0.6551429987797159
225.0,225.0,train,3.1560628849373147E-4,89.7672677355908,0.6839167050916222
226.0,226.0,train,2.2943724520213844E-4,75.50192533108279,0.6113438150352658
227.0,227.0,train,2.6112166987400025E-4,82.9603830176084,0.6416013660702019
228.0,228.0,train,2.98140763317556E-4,87.89993341690148,0.6714831041823587
230.0,230.0,train,4.3780736565949337E-4,95.62028440135202,0.7500940325696799
231.0,231.0,train,3.691463561343408E-4,93.38828951593088,0.7167765621144516
232.0,232.0,train,3.112906210697672E-4,89.23258822828349,0.680932781350795
233.0,233.0,train,3.3393162348035517E-4,91.52343665575587,0.6959892392319901
235.0,235.0,train,1.5536284243658136E-4,47.97930640068011,0.5157693057804825
236.0,236.0,train,5.224823474185523E-4,96.8732401628622,0.7817555016985066
237.0,237.0,train,7.416088161390202E-5,13.919198880633022,0.3370589254021347
239.0,239.0,train,4.502415295847022E-5,7.124594980887933,0.2358683875379693
240.0,240.0,train,3.273732705050616E-4,90.81849908625641,0.6917760974142457
241.0,241.0,train,2.6154763617533354E-4,83.03248387432481,0.6419760884586728
242.0,242.0,train,2.7311376778550505E-4,85.13928971205515,0.6518595852403324
244.0,244.0,train,3.197708513103686E-4,90.13394508921446,0.6867437114100802
245.0,245.0,train,1.826764386387644E-4,60.14905452711525,0.5560265650296359
246.0,246.0,train,2.4144777220042927E-4,78.49296531214367,0.6233960754916497
248.0,248.0,train,2.55694541915784E-4,81.97497618503104,0.636757534407443
249.0,249.0,train,2.8741768991940144E-4,87.1015907044369,0.6633527765680391
250.0,250.0,train,1.8369071243342885E-4,60.53780020694909,0.5573929922209173
251.0,251.0,train,2.986666896534828E-4,87.96569276756269,0.6718717752721605
253.0,253.0,train,4.0406395715192204E-4,95.03218580203256,0.7347598413291258
254.0,254.0,train,2.9939915428018015E-4,88.06235127387616,0.672411552852378
255.0,255.0,train,1.536779396549436E-4,47.25755241594656,0.5130455288332579
256.0,256.0,train,1.7920386312611573E-4,58.611959670277614,0.5512837465403028
257.0,257.0,train,1.9070232769133336E-4,63.22676597141444,0.5666137686665615
258.0,258.0,train,2.63843852915647E-4,83.38105483194519,0.6439826482123511
259.0,259.0,train,2.2545545644145812E-4,74.49228703377858,0.6071761028517547
260.0,260.0,train,9.137183387683157E-5,19.00845830702835,0.38515416404559943
263.0,263.0,train,2.3446498586376994E-4,76.88004910205612,0.616481655482006
264.0,264.0,train,1.935937850919295E-4,64.52148295490124,0.5703053115108918
265.0,265.0,train,3.44444792410989E-4,92.27743936733333,0.7025078364826145
266.0,266.0,train,2.493931796985506E-4,80.50683947266627,0.6309665443483544
267.0,267.0,train,2.253021326292317E-4,74.38671784452855,0.6070138318961853
269.0,269.0,train,2.3643255069189992E-4,77.21169273058531,0.6184555156910707
270.0,270.0,train,1.5812942969525002E-4,49.28316386950596,0.5201762187728576
271.0,271.0,train,3.0360578818239644E-4,88.5293729519004,0.6754774962504361
272.0,272.0,train,1.9105291540676616E-4,63.51008244372248,0.5670647419145398
273.0,273.0,train,2.6955226536089444E-4,84.55864212455899,0.6488748511706053
274.0,274.0,train,3.006373040546282E-4,88.23591055008995,0.6733199596611329
275.0,275.0,train,1.529359416515322E-4,46.981659581085104,0.5118362885491996
276.0,276.0,train,2.6645359045753453E-4,83.7727479504381,0.6462360446292544
279.0,279.0,train,1.0883785210719527E-4,26.168801203765153,0.42731705803836434
281.0,281.0,train,2.4495189294794717E-4,79.51555727202705,0.626772781360648
282.0,282.0,train,1.6840174007973834E-4,53.90785249044392,0.5358601447762216
283.0,283.0,train,4.041976544447611E-4,95.03763156782422,0.7348243104309041
285.0,285.0,train,2.963302280555526E-4,87.72535472421426,0.6701380090722984
286.0,286.0,train,1.3506295119219402E-4,38.111857923581795,0.4807784334955624
289.0,289.0,train,2.258382988194755E-4,74.60422321422527,0.6075807013646913
290.0,290.0,train,2.6564297659832826E-4,83.63620374007732,0.6455391744663259
292.0,292.0,train,2.7401083592112007E-4,85.34077517584095,0.652603394299721
293.0,293.0,train,5.809881106426745E-4,97.51993206781638,0.7993224663883252
294.0,294.0,train,2.1719598652952476E-4,72.1135785779456,0.5982394816256887
295.0,295.0,train,4.464744039907096E-4,95.75932907207435,0.7537506411356052
297.0,297.0,train,2.43687905488945E-4,79.14194797812986,0.6255617586432379
298.0,298.0,train,2.1446455711842118E-4,71.25083998023113,0.5951939702223182
299.0,299.0,train,5.411705543387422E-4,97.05373120043842,0.7876920394898852
300.0,300.0,train,2.1506593340691506E-4,71.4705275133895,0.5958684548322501
302.0,302.0,train,2.2663100683395032E-4,74.83239082659962,0.6084158134554375
303.0,303.0,train,3.020390163453571E-4,88.37757299193566,0.6743423078752137
304.0,304.0,train,2.2643213689637254E-4,74.76581277224567,0.6082066396129268
305.0,305.0,train,2.6116331469299185E-4,82.9673799535082,0.6416380355925465
306.0,306.0,train,4.741472282983779E-4,96.26057136582129,0.7647414590611707
307.0,307.0,train,2.1828300278703235E-4,72.35846354941937,0.5994387826741661
310.0,310.0,train,1.8047852472415153E-4,59.149978348513486,0.5530363952750481
311.0,311.0,train,6.420857388555679E-4,98.19260224628083,0.8148830311875337
312.0,312.0,train,2.8909036804663477E-4,87.23916170382942,0.6646474048974805
313.0,313.0,train,1.6910247903389672E-4,54.22506099007029,0.5368927699405868
314.0,314.0,train,2.2976610173962043E-4,75.58935764623631,0.6116840769036932
315.0,315.0,train,2.0051055854624947E-4,66.77622751744701,0.5788859438621516
316.0,316.0,train,2.8170585405552746E-4,86.43676214775545,0.6588555466590089
318.0,318.0,train,2.173934893460868E-4,72.15552641458049,0.5984579193453207
319.0,319.0,train,2.675762508907815E-4,83.99730765232127,0.6471966625901332
320.0,320.0,train,2.5515240284998837E-4,81.77846890265668,0.6362664606952603
321.0,321.0,train,2.149029945985635E-4,71.4110114129168,0.5956859299142279
322.0,322.0,train,3.1805630866521317E-4,89.9794397683186,0.685585984824348
323.0,323.0,train,9.387469061763865E-4,99.25974991233603,0.8655160149892173
324.0,324.0,train,3.351284338502061E-4,91.64532240481778,0.696745684150786
326.0,326.0,train,5.96142873253237E-4,97.63701654180622,0.8034211158622104
327.0,327.0,train,6.772300249969266E-4,98.35035887384615,0.8227871278173833
328.0,328.0,train,3.040266953182175E-4,88.57504513808813,0.6757811127978344
329.0,329.0,train,3.98254568897442E-5,6.124763377898435,0.21447504719946378
330.0,330.0,train,0.0014865511778022332,100.0,0.9106460561644621
331.0,331.0,train,2.1152584882853324E-4,70.31559454696612,0.5918653601163103
333.0,333.0,train,1.3910022749523618E-4,40.25818620184984,0.4881346240276896
335.0,335.0,train,1.6860360550386926E-4,54.013997880974316,0.5361580902601573
336.0,336.0,train,1.2426595511843189E-4,33.15692171034238,0.46002522949983937
338.0,338.0,train,1.9657945124069946E-4,65.39798907794658,0.5740517113586312
339.0,339.0,train,1.0370147833886028E-4,23.912683519336404,0.4155304517947035
340.0,340.0,train,1.2018035049939748E-4,31.085851430169463,0.45173287170476395
341.0,341.0,train,8.206665122157995E-5,16.057831993093533,0.3600531621814716
342.0,342.0,train,7.962015150516393E-4,98.80892009437657,0.845167005048625
343.0,343.0,train,1.6105076534109E-4,50.71855601692438,0.5247433912354652
344.0,344.0,train,8.30721036078984E-5,16.4232520560602,0.362863727976995
345.0,345.0,train,1.0875065301597909E-4,26.13310680137667,0.42712092751664066
348.0,348.0,train,9.799805916887144E-5,21.411047987478625,0.40186086400017984
349.0,349.0,train,1.5739943494695022E-4,48.89563585486953,0.5190212148864383
350.0,350.0,train,8.0578666719672E-5,15.661558696165269,0.35584796165036064
352.0,352.0,train,1.563597034595246E-4,48.36841730370475,0.5173665098380176
353.0,353.0,train,2.026822488598839E-4,67.58198285586042,0.5815097935436416
354.0,354.0,train,2.499529709881867E-4,80.63349807478905,0.6314884584013408
356.0,356.0,train,1.9791502091653416E-4,66.01871429290404,0.5757065125056021
359.0,359.0,train,3.0954481467390253E-4,89.06126797322685,0.6797096357432194
360.0,360.0,train,1.2717894004661602E-4,34.368361386746365,0.465786031723373
361.0,361.0,train,1.561492539200449E-4,48.27824475961929,0.5170301985605188
362.0,362.0,train,3.3794297795262604E-4,91.88812251440346,0.698509869326881
363.0,363.0,train,1.6148235609490086E-4,50.88899289277902,0.5254107727797319
364.0,364.0,train,3.0520005799023343E-4,88.70236547519173,0.67662451298784
365.0,365.0,train,8.347115474743145E-5,16.577647426913238,0.36397237395320436
367.0,367.0,train,1.309491749761031E-4,36.161393358483664,0.4730621387138913
368.0,368.0,train,1.6010186073644276E-4,50.25363609035856,0.5232694515211472
369.0,369.0,train,6.654729769250252E-5,11.817667211358758,0.3132965803988773
371.0,371.0,train,1.8932453211613633E-4,62.56630263480882,0.5648323231484381
372.0,372.0,train,4.230389365319829E-5,6.575986821158493,0.22482159605293844
373.0,373.0,train,3.6167802581211464E-4,92.95504797336196,0.7126090018438427
374.0,374.0,train,2.1912435402050742E-4,72.57554410879897,0.6003621380473461
375.0,375.0,train,3.3149572058422956E-4,91.24065432847493,0.6944379084070889
376.0,376.0,train,3.410168873870139E-4,92.09624899195795,0.7004133246216908
377.0,377.0,train,2.8822557731680436E-4,87.16803616985419,0.663979315269595
378.0,378.0,train,2.7069959896860946E-5,3.654148517604506,0.15653476917734255
379.0,379.0,train,1.6434045100300866E-4,52.20610417339305,0.5297834603018974
380.0,380.0,train,1.5483794573528867E-4,47.821471328171704,0.5149240426464622
381.0,381.0,train,2.8355703167722365E-4,86.65378912531426,0.6603261803157898
382.0,382.0,train,6.122535124819446E-4,97.76148604147481,0.8075985913027312
383.0,383.0,train,1.2421815099178396E-4,33.13626631424541,0.4599296543014055
384.0,384.0,train,1.008758168049794E-4,22.65199131472482,0.40883707556578214
385.0,385.0,train,1.5603972951019852E-4,48.23408992600017,0.5168549863293745
386.0,386.0,train,7.471017462918566E-5,14.076822503423394,0.33870984939347676
387.0,387.0,train,1.0775916887679323E-4,25.613171361158578,0.4248813701853596
388.0,388.0,train,1.1577510388849317E-4,28.946536291911208,0.44250158821052765
389.0,389.0,train,1.1932392051007274E-4,30.65679844402406,0.44996222215442044
390.0,390.0,train,1.5661362832826095E-4,48.47721797619436,0.5177716743770695
391.0,391.0,train,1.0673539922472685E-4,25.16344466060833,0.4225504373265635
392.0,392.0,train,2.518805548627536E-4,81.02823840360197,0.6332743769741861
393.0,393.0,train,1.2849055585581362E-4,35.106026086637506,0.46833997887520534
394.0,394.0,train,1.881935436202012E-4,62.25665514698802,0.5633590090629732
395.0,395.0,train,1.4413657477887085E-4,42.80325135438622,0.4970240690055886
396.0,396.0,train,1.0844857685696186E-4,26.00945381576015,0.4264404497444989
397.0,397.0,train,1.1602582106860526E-4,29.077349039505076,0.44303530567640537
398.0,398.0,train,2.859294226276369E-4,86.95227034215985,0.6621924470256879
399.0,399.0,train,1.5299419359297942E-4,47.01282723645632,0.5119314394161146
400.0,400.0,train,1.0320714653396368E-4,23.68991092773012,0.4143704479034057
401.0,401.0,train,2.7248233771060937E-4,85.00904636891305,0.6513341185664311
403.0,403.0,train,8.555159207511404E-5,17.23279116521722,0.36969032731714885
404.0,404.0,train,1.3894993712955657E-4,40.19579093940103,0.4878645220418918
406.0,406.0,train,1.0016448319438503E-4,22.31861491345227,0.40712785707202487
407.0,407.0,train,1.674713800588123E-4,53.407097198383184,0.5344820077746429
408.0,408.0,train,2.421851831531332E-4,78.74360848987753,0.6241117395509054
410.0,410.0,train,2.3045262961769066E-4,75.77872805256017,0.6123924981386231
411.0,411.0,train,7.82540127401925E-4,98.74411582602147,0.8428886473058016
412.0,412.0,train,4.969070132953289E-4,96.59988931070875,0.7730717124166756
413.0,413.0,train,2.1803354388035592E-4,72.29595619338478,0.5991641890509795
415.0,415.0,train,1.638067569817655E-4,52.00031505267894,0.5289730741844356
416.0,416.0,train,2.841767656403505E-4,86.72115090300112,0.6608156875898095
417.0,417.0,train,1.404824696944221E-4,41.09883773287383,0.4906054956206847
418.0,418.0,train,9.705633921169893E-4,99.33208923622175,0.8693486091876595
420.0,420.0,train,1.4562532990950166E-4,43.419716966484124,0.49959298488709464
421.0,421.0,train,5.527529123329488E-5,9.327767295677395,0.2748129065732271
423.0,423.0,train,2.504976169005615E-4,80.7567298777671,0.6319948369207329
424.0,424.0,train,2.416031816768396E-4,78.54866699382487,0.6235471283587511
426.0,426.0,train,2.5512744537345433E-4,81.76942265198403,0.636243822050854
428.0,428.0,train,3.5125027985715796E-4,92.48723740848006,0.7065805113736803
429.0,429.0,train,1.1964726296427171E-4,30.818677734897292,0.45063206754687285
430.0,430.0,train,1.6975702010235748E-4,54.68120837219341,0.5378531750369677
431.0,431.0,train,6.46632334145602E-5,11.378601976488326,0.30715104804036336
432.0,432.0,train,5.916220910625676E-5,10.26097307842229,0.2885612063561669
433.0,433.0,train,1.7379817320115098E-4,56.35987445406972,0.5436956373361
434.0,434.0,train,2.0319451966645282E-5,2.38592434267637,0.12227223406692307
435.0,435.0,train,1.2029397588499778E-5,0.9909827299171621,0.0761875016957385
436.0,436.0,train,8.273684402678228E-5,16.299553798252486,0.36192931612254686
437.0,437.0,train,1.2242397821431294E-4,32.21739076137372,0.45631792134460114
438.0,438.0,train,1.6930910187333784E-4,54.383192975648946,0.5371963775527715
440.0,440.0,train,2.394417268095869E-4,77.90129377958274,0.6214353278567306
441.0,441.0,train,1.7763313388845575E-4,57.97835031504232,0.5491050108003457
442.0,442.0,train,2.6585710436063E-4,83.67227258578943,0.6457235229460457
445.0,445.0,train,1.1239460043553904E-4,27.74992803515606,0.43520411410089677
446.0,446.0,train,1.0502826995841994E-4,24.44767154203093,0.418621314638642
