variable,x,y
X2013_1_EVI_drystd,-174.56326904296924,0.09743969142436981
X2013_1_EVI_drystd,-169.69629843750047,0.09743969142436981
X2013_1_EVI_drystd,-164.8293278320317,0.09743969142436981
X2013_1_EVI_drystd,-159.96235722656294,0.09743969142436981
X2013_1_EVI_drystd,-155.09538662109418,0.09743969142436981
X2013_1_EVI_drystd,-150.22841601562544,0.09743969142436981
X2013_1_EVI_drystd,-145.36144541015668,0.09743969142436981
X2013_1_EVI_drystd,-140.4944748046879,0.09743969142436981
X2013_1_EVI_drystd,-135.62750419921915,0.09743969142436981
X2013_1_EVI_drystd,-130.76053359375038,0.09743969142436981
X2013_1_EVI_drystd,-125.89356298828162,0.09743969142436981
X2013_1_EVI_drystd,-121.02659238281285,0.09743969142436981
X2013_1_EVI_drystd,-116.1596217773441,0.09743969142436981
X2013_1_EVI_drystd,-111.29265117187533,0.09743969142436981
X2013_1_EVI_drystd,-106.42568056640657,0.09743969142436981
X2013_1_EVI_drystd,-101.5587099609378,0.09743969142436981
X2013_1_EVI_drystd,-96.69173935546904,0.09743969142436981
X2013_1_EVI_drystd,-91.82476875000029,0.09743969142436981
X2013_1_EVI_drystd,-86.95779814453152,0.09743969142436981
X2013_1_EVI_drystd,-82.09082753906276,0.09743969142436981
X2013_1_EVI_drystd,-77.22385693359399,0.09743969142436981
X2013_1_EVI_drystd,-72.35688632812524,0.09743969142436981
X2013_1_EVI_drystd,-67.48991572265646,0.09743969142436981
X2013_1_EVI_drystd,-62.62294511718771,0.09743969142436981
X2013_1_EVI_drystd,-57.75597451171896,0.09743969142436981
X2013_1_EVI_drystd,-52.88900390625018,0.09743969142436981
X2013_1_EVI_drystd,-48.02203330078143,0.09743969142436981
X2013_1_EVI_drystd,-43.155062695312665,0.09743969142436981
X2013_1_EVI_drystd,-38.2880920898439,0.09743969142436981
X2013_1_EVI_drystd,-33.421121484375135,0.09743969142436981
X2013_1_EVI_drystd,-28.55415087890637,0.09743969142436981
X2013_1_EVI_drystd,-23.687180273437605,0.09743969142436981
X2013_1_EVI_drystd,-18.82020966796884,0.09743969142436981
X2013_1_EVI_drystd,-13.953239062500103,0.09743969142436981
X2013_1_EVI_drystd,-9.086268457031338,0.09743969142436981
X2013_1_EVI_drystd,-4.219297851562544,0.09743969142436981
X2013_1_EVI_drystd,0.6476727539061926,0.09743969142436981
X2013_1_EVI_drystd,5.514643359374958,0.09743969142436981
X2013_1_EVI_drystd,10.381613964843723,0.09743969142436981
X2013_1_EVI_drystd,15.248584570312488,0.09743969142436981
X2013_1_EVI_drystd,20.115555175781253,0.09743969142436981
X2013_1_EVI_drystd,24.98252578125002,0.09743969142436981
X2013_1_EVI_drystd,29.849496386718755,0.09847238659858704
X2013_1_EVI_drystd,34.71646699218752,0.10162916034460068
X2013_1_EVI_drystd,39.583437597656314,0.1048753634095192
