variable,x,y
X2013_1_EVI_drystd,-174.56326904296924,0.3757816255092621
X2013_1_EVI_drystd,-169.69629843750047,0.3757816255092621
X2013_1_EVI_drystd,-164.8293278320317,0.3757816255092621
X2013_1_EVI_drystd,-159.96235722656294,0.3757816255092621
X2013_1_EVI_drystd,-155.09538662109418,0.3757816255092621
X2013_1_EVI_drystd,-150.22841601562544,0.3757816255092621
X2013_1_EVI_drystd,-145.36144541015668,0.3757816255092621
X2013_1_EVI_drystd,-140.4944748046879,0.3757816255092621
X2013_1_EVI_drystd,-135.62750419921915,0.3757816255092621
X2013_1_EVI_drystd,-130.76053359375038,0.3757816255092621
X2013_1_EVI_drystd,-125.89356298828162,0.3757816255092621
X2013_1_EVI_drystd,-121.02659238281285,0.3757816255092621
X2013_1_EVI_drystd,-116.1596217773441,0.3757816255092621
X2013_1_EVI_drystd,-111.29265117187533,0.3757816255092621
X2013_1_EVI_drystd,-106.42568056640657,0.3757816255092621
X2013_1_EVI_drystd,-101.5587099609378,0.3757816255092621
X2013_1_EVI_drystd,-96.69173935546904,0.3757816255092621
X2013_1_EVI_drystd,-91.82476875000029,0.3757816255092621
X2013_1_EVI_drystd,-86.95779814453152,0.3757816255092621
X2013_1_EVI_drystd,-82.09082753906276,0.3757816255092621
X2013_1_EVI_drystd,-77.22385693359399,0.3757816255092621
X2013_1_EVI_drystd,-72.35688632812524,0.3757816255092621
X2013_1_EVI_drystd,-67.48991572265646,0.3757816255092621
X2013_1_EVI_drystd,-62.62294511718771,0.3757816255092621
X2013_1_EVI_drystd,-57.75597451171896,0.3757816255092621
X2013_1_EVI_drystd,-52.88900390625018,0.3757816255092621
X2013_1_EVI_drystd,-48.02203330078143,0.3757816255092621
X2013_1_EVI_drystd,-43.155062695312665,0.3757816255092621
X2013_1_EVI_drystd,-38.2880920898439,0.3757816255092621
X2013_1_EVI_drystd,-33.421121484375135,0.3757816255092621
X2013_1_EVI_drystd,-28.55415087890637,0.3757816255092621
X2013_1_EVI_drystd,-23.687180273437605,0.3757816255092621
X2013_1_EVI_drystd,-18.82020966796884,0.3757816255092621
X2013_1_EVI_drystd,-13.953239062500103,0.3757816255092621
X2013_1_EVI_drystd,-9.086268457031338,0.3757816255092621
X2013_1_EVI_drystd,-4.219297851562544,0.3757816255092621
X2013_1_EVI_drystd,0.6476727539061926,0.3757816255092621
X2013_1_EVI_drystd,5.514643359374958,0.3757816255092621
X2013_1_EVI_drystd,10.381613964843723,0.3757816255092621
X2013_1_EVI_drystd,15.248584570312488,0.3757816255092621
X2013_1_EVI_drystd,20.115555175781253,0.3757816255092621
X2013_1_EVI_drystd,24.98252578125002,0.3757816255092621
X2013_1_EVI_drystd,29.849496386718755,0.3763652443885803
X2013_1_EVI_drystd,34.71646699218752,0.3781183362007141
X2013_1_EVI_drystd,39.583437597656314,0.379874587059021
X2013_1_EVI_drystd,44.45040820312505,0.38163402676582336
X2013_1_EVI_drystd,49.317378808593816,0.38339653611183167
X2013_1_EVI_drystd,54.18434941406258,0.3851621448993683
X2013_1_EVI_drystd,59.05132001953132,0.38693076372146606
X2013_1_EVI_drystd,63.91829062500011,0.388702392578125
X2013_1_EVI_drystd,68.78526123046888,0.39047694206237793
X2013_1_EVI_drystd,73.65223183593764,0.39225441217422485
X2013_1_EVI_drystd,78.51920244140638,0.42875000834465027
X2013_1_EVI_drystd,83.38617304687517,0.4305786192417145
X2013_1_EVI_drystd,88.25314365234391,0.5566246509552002
X2013_1_EVI_drystd,93.1201142578127,0.5584654808044434
X2013_1_EVI_drystd,97.98708486328144,0.5802790522575378
X2013_1_EVI_drystd,102.85405546875023,0.5820953845977783
X2013_1_EVI_drystd,107.72102607421897,0.5839095115661621
X2013_1_EVI_drystd,112.5879966796877,0.5857213735580444
X2013_1_EVI_drystd,117.4549672851565,0.5875309109687805
X2013_1_EVI_drystd,122.32193789062524,0.5893380641937256
X2013_1_EVI_drystd,127.18890849609403,0.5897158980369568
X2013_1_EVI_drystd,132.05587910156277,0.5900850892066956
X2013_1_EVI_drystd,136.92284970703156,0.5904541611671448
X2013_1_EVI_drystd,141.78982031250035,0.5908231735229492
X2013_1_EVI_drystd,146.65679091796903,0.5911920666694641
X2013_1_EVI_drystd,151.52376152343783,0.5915608406066895
X2013_1_EVI_drystd,156.39073212890656,0.5919294953346252
X2013_1_EVI_drystd,161.25770273437536,0.5922980904579163
X2013_1_EVI_drystd,166.12467333984415,0.5926665663719177
X2013_1_EVI_drystd,170.9916439453129,0.5930349230766296
X2013_1_EVI_drystd,175.85861455078162,0.5934032201766968
