variable,x,y
tree_cover_maximums,-8.65,0.020767103880643845
tree_cover_maximums,-8.442400000000001,0.020767103880643845
tree_cover_maximums,-8.2348,0.020767103880643845
tree_cover_maximums,-8.0272,0.020767103880643845
tree_cover_maximums,-7.8196,0.020767103880643845
tree_cover_maximums,-7.612,0.020767103880643845
tree_cover_maximums,-7.404400000000001,0.020767103880643845
tree_cover_maximums,-7.1968,0.020767103880643845
tree_cover_maximums,-6.9892,0.020767103880643845
tree_cover_maximums,-6.7816,0.020767103880643845
tree_cover_maximums,-6.574,0.020767103880643845
tree_cover_maximums,-6.3664000000000005,0.020767103880643845
tree_cover_maximums,-6.1588,0.020767103880643845
tree_cover_maximums,-5.9512,0.020767103880643845
tree_cover_maximums,-5.7436,0.020767103880643845
tree_cover_maximums,-5.536,0.020767103880643845
tree_cover_maximums,-5.3284,0.020767103880643845
tree_cover_maximums,-5.1208,0.020767103880643845
tree_cover_maximums,-4.9132,0.020767103880643845
tree_cover_maximums,-4.7056000000000004,0.020767103880643845
tree_cover_maximums,-4.498,0.020767103880643845
tree_cover_maximums,-4.2904,0.020767103880643845
tree_cover_maximums,-4.0828,0.020767103880643845
tree_cover_maximums,-3.8752000000000004,0.020767103880643845
tree_cover_maximums,-3.6676,0.020767103880643845
tree_cover_maximums,-3.459999999999999,0.020767103880643845
tree_cover_maximums,-3.2523999999999997,0.020767103880643845
tree_cover_maximums,-3.0447999999999995,0.020767103880643845
tree_cover_maximums,-2.8371999999999993,0.020767103880643845
tree_cover_maximums,-2.6296,0.020767103880643845
tree_cover_maximums,-2.4219999999999997,0.020767103880643845
tree_cover_maximums,-2.2144000000000004,0.020767103880643845
tree_cover_maximums,-2.0067999999999993,0.020767103880643845
tree_cover_maximums,-1.799199999999999,0.020767103880643845
tree_cover_maximums,-1.5915999999999997,0.020767103880643845
tree_cover_maximums,-1.3839999999999995,0.020767103880643845
tree_cover_maximums,-1.1764000000000001,0.020767103880643845
tree_cover_maximums,-0.9687999999999999,0.020767103880643845
tree_cover_maximums,-0.7611999999999997,0.020767103880643845
tree_cover_maximums,-0.5535999999999994,0.020767103880643845
tree_cover_maximums,-0.3460000000000001,0.020767103880643845
tree_cover_maximums,-0.13840000000000074,0.020767103880643845
tree_cover_maximums,0.06920000000000037,0.022496776655316353
tree_cover_maximums,0.2768000000000015,0.028572510927915573
tree_cover_maximums,0.48440000000000083,0.0362282395362854
tree_cover_maximums,0.692000000000002,0.045838363468647
tree_cover_maximums,0.8995999999999995,0.0578446164727211
tree_cover_maximums,1.1072000000000006,0.1554042547941208
tree_cover_maximums,1.3148,0.19300127029418945
tree_cover_maximums,1.522400000000001,0.2108296900987625
tree_cover_maximums,1.7300000000000022,0.2298355996608734
tree_cover_maximums,1.9375999999999998,0.250011682510376
tree_cover_maximums,2.145200000000001,0.26929134130477905
tree_cover_maximums,2.3528000000000002,0.2830601632595062
tree_cover_maximums,2.5604000000000013,0.29724618792533875
tree_cover_maximums,2.7680000000000007,0.3118334710597992
tree_cover_maximums,2.975600000000002,0.3268032968044281
tree_cover_maximums,3.183200000000001,0.3421339988708496
tree_cover_maximums,3.3908000000000005,0.35373541712760925
tree_cover_maximums,3.5984000000000016,0.35662606358528137
tree_cover_maximums,3.806000000000001,0.35952669382095337
tree_cover_maximums,4.013600000000002,0.3624371886253357
tree_cover_maximums,4.2212,0.36535730957984924
tree_cover_maximums,4.428800000000001,0.3682869076728821
tree_cover_maximums,4.636400000000002,0.3712257742881775
tree_cover_maximums,4.844000000000001,0.37417370080947876
tree_cover_maximums,5.051600000000002,0.37713053822517395
tree_cover_maximums,5.2592,0.39865946769714355
tree_cover_maximums,5.466800000000001,0.40168464183807373
tree_cover_maximums,5.6744,0.41452789306640625
tree_cover_maximums,5.8820000000000014,0.43194568157196045
tree_cover_maximums,6.089600000000003,0.4350391924381256
tree_cover_maximums,6.2972,0.4381372630596161
tree_cover_maximums,6.504800000000001,0.4412396550178528
tree_cover_maximums,6.712400000000001,0.444346159696579
tree_cover_maximums,6.920000000000002,0.4474565088748932
tree_cover_maximums,7.127600000000001,0.4505704641342163
tree_cover_maximums,7.335200000000002,0.45368778705596924
tree_cover_maximums,7.5428000000000015,0.4568082392215729
tree_cover_maximums,7.750400000000001,0.4599315822124481
tree_cover_maximums,7.958,0.46305757761001587
tree_cover_maximums,8.165600000000003,0.46618595719337463
tree_cover_maximums,8.373199999999999,0.4693164825439453
tree_cover_maximums,8.580800000000002,0.4724489450454712
tree_cover_maximums,8.788400000000001,0.4755830466747284
tree_cover_maximums,8.996000000000004,0.4787185788154602
tree_cover_maximums,9.203600000000003,0.48185527324676514
tree_cover_maximums,9.4112,0.4849928617477417
tree_cover_maximums,9.618800000000002,0.48813116550445557
tree_cover_maximums,9.826400000000001,0.49126988649368286
tree_cover_maximums,10.034000000000004,0.4944087862968445
tree_cover_maximums,10.241600000000004,0.49754759669303894
tree_cover_maximums,10.4492,0.5006861090660095
tree_cover_maximums,10.656800000000002,0.5038240551948547
tree_cover_maximums,10.864400000000002,0.5069611668586731
tree_cover_maximums,11.072000000000005,0.5100972652435303
