variable,x,y
tree_cover_maximums,-8.65,0.891671895980835
tree_cover_maximums,-8.442400000000001,0.891671895980835
tree_cover_maximums,-8.2348,0.891671895980835
tree_cover_maximums,-8.0272,0.891671895980835
tree_cover_maximums,-7.8196,0.891671895980835
tree_cover_maximums,-7.612,0.891671895980835
tree_cover_maximums,-7.404400000000001,0.891671895980835
tree_cover_maximums,-7.1968,0.891671895980835
tree_cover_maximums,-6.9892,0.891671895980835
tree_cover_maximums,-6.7816,0.891671895980835
tree_cover_maximums,-6.574,0.891671895980835
tree_cover_maximums,-6.3664000000000005,0.891671895980835
tree_cover_maximums,-6.1588,0.891671895980835
tree_cover_maximums,-5.9512,0.891671895980835
tree_cover_maximums,-5.7436,0.891671895980835
tree_cover_maximums,-5.536,0.891671895980835
tree_cover_maximums,-5.3284,0.891671895980835
tree_cover_maximums,-5.1208,0.891671895980835
tree_cover_maximums,-4.9132,0.891671895980835
tree_cover_maximums,-4.7056000000000004,0.891671895980835
tree_cover_maximums,-4.498,0.891671895980835
tree_cover_maximums,-4.2904,0.891671895980835
tree_cover_maximums,-4.0828,0.891671895980835
tree_cover_maximums,-3.8752000000000004,0.891671895980835
tree_cover_maximums,-3.6676,0.891671895980835
tree_cover_maximums,-3.459999999999999,0.891671895980835
tree_cover_maximums,-3.2523999999999997,0.891671895980835
tree_cover_maximums,-3.0447999999999995,0.891671895980835
tree_cover_maximums,-2.8371999999999993,0.891671895980835
tree_cover_maximums,-2.6296,0.891671895980835
tree_cover_maximums,-2.4219999999999997,0.891671895980835
tree_cover_maximums,-2.2144000000000004,0.891671895980835
tree_cover_maximums,-2.0067999999999993,0.891671895980835
tree_cover_maximums,-1.799199999999999,0.891671895980835
tree_cover_maximums,-1.5915999999999997,0.891671895980835
tree_cover_maximums,-1.3839999999999995,0.891671895980835
tree_cover_maximums,-1.1764000000000001,0.891671895980835
tree_cover_maximums,-0.9687999999999999,0.891671895980835
tree_cover_maximums,-0.7611999999999997,0.891671895980835
tree_cover_maximums,-0.5535999999999994,0.891671895980835
tree_cover_maximums,-0.3460000000000001,0.891671895980835
tree_cover_maximums,-0.13840000000000074,0.891671895980835
tree_cover_maximums,0.06920000000000037,0.8896070122718811
tree_cover_maximums,0.2768000000000015,0.8832045197486877
tree_cover_maximums,0.48440000000000083,0.8764821887016296
tree_cover_maximums,0.692000000000002,0.8694302439689636
tree_cover_maximums,0.8995999999999995,0.8620390295982361
tree_cover_maximums,1.1072000000000006,0.8542994856834412
tree_cover_maximums,1.3148,0.8462032675743103
tree_cover_maximums,1.522400000000001,0.8377425670623779
tree_cover_maximums,1.7300000000000022,0.8289105892181396
tree_cover_maximums,1.9375999999999998,0.8197013139724731
tree_cover_maximums,2.145200000000001,0.8101098537445068
tree_cover_maximums,2.3528000000000002,0.8001325726509094
tree_cover_maximums,2.5604000000000013,0.7897671461105347
tree_cover_maximums,2.7680000000000007,0.7790126204490662
tree_cover_maximums,2.975600000000002,0.7678695917129517
