variable,x,y
X2013_1_NDVI_drystd,-205.79619941711474,0.9047716856002808
X2013_1_NDVI_drystd,-199.87602315673874,0.9047716856002808
X2013_1_NDVI_drystd,-193.95584689636277,0.9047716856002808
X2013_1_NDVI_drystd,-188.03567063598678,0.9047716856002808
X2013_1_NDVI_drystd,-182.11549437561078,0.9047716856002808
X2013_1_NDVI_drystd,-176.19531811523478,0.9047716856002808
X2013_1_NDVI_drystd,-170.27514185485882,0.9047716856002808
X2013_1_NDVI_drystd,-164.35496559448282,0.9047716856002808
X2013_1_NDVI_drystd,-158.43478933410682,0.9047716856002808
X2013_1_NDVI_drystd,-152.51461307373086,0.9047716856002808
X2013_1_NDVI_drystd,-146.59443681335486,0.9047716856002808
X2013_1_NDVI_drystd,-140.67426055297886,0.9047716856002808
X2013_1_NDVI_drystd,-134.7540842926029,0.9047716856002808
X2013_1_NDVI_drystd,-128.8339080322269,0.9047716856002808
X2013_1_NDVI_drystd,-122.91373177185089,0.9047716856002808
X2013_1_NDVI_drystd,-116.99355551147491,0.9047716856002808
X2013_1_NDVI_drystd,-111.07337925109893,0.9047716856002808
X2013_1_NDVI_drystd,-105.15320299072295,0.9047716856002808
X2013_1_NDVI_drystd,-99.23302673034695,0.9047716856002808
X2013_1_NDVI_drystd,-93.31285046997095,0.9047716856002808
X2013_1_NDVI_drystd,-87.39267420959497,0.9047716856002808
X2013_1_NDVI_drystd,-81.47249794921899,0.9047716856002808
X2013_1_NDVI_drystd,-75.552321688843,0.9047716856002808
X2013_1_NDVI_drystd,-69.632145428467,0.9047716856002808
X2013_1_NDVI_drystd,-63.71196916809103,0.9047716856002808
X2013_1_NDVI_drystd,-57.791792907715035,0.9047716856002808
X2013_1_NDVI_drystd,-51.87161664733907,0.9047716856002808
X2013_1_NDVI_drystd,-45.95144038696307,0.9047716856002808
X2013_1_NDVI_drystd,-40.03126412658705,0.9047716856002808
X2013_1_NDVI_drystd,-34.11108786621108,0.9047716856002808
X2013_1_NDVI_drystd,-28.190911605835083,0.9047716856002808
X2013_1_NDVI_drystd,-22.270735345459116,0.9047716856002808
X2013_1_NDVI_drystd,-16.35055908508312,0.9047716856002808
X2013_1_NDVI_drystd,-10.430382824707124,0.9047716856002808
X2013_1_NDVI_drystd,-4.510206564331156,0.9047716856002808
X2013_1_NDVI_drystd,1.4099696960448398,0.9047716856002808
X2013_1_NDVI_drystd,7.330145956420836,0.9047716856002808
X2013_1_NDVI_drystd,13.250322216796832,0.9047716856002808
X2013_1_NDVI_drystd,19.170498477172828,0.9047716856002808
X2013_1_NDVI_drystd,25.090674737548795,0.9047716856002808
X2013_1_NDVI_drystd,31.01085099792479,0.9047716856002808
X2013_1_NDVI_drystd,36.93102725830076,0.9047716856002808
X2013_1_NDVI_drystd,42.851203518676755,0.9040002226829529
X2013_1_NDVI_drystd,48.77137977905275,0.9016521573066711
X2013_1_NDVI_drystd,54.69155603942875,0.8992531299591064
X2013_1_NDVI_drystd,60.611732299804714,0.8968022465705872
X2013_1_NDVI_drystd,66.53190856018074,0.8942987322807312
X2013_1_NDVI_drystd,72.45208482055665,0.8917418122291565
X2013_1_NDVI_drystd,78.37226108093267,0.889130711555481
X2013_1_NDVI_drystd,84.2924373413087,0.8864647150039673
X2013_1_NDVI_drystd,90.21261360168467,0.8837429285049438
X2013_1_NDVI_drystd,96.13278986206069,0.8809646368026733
X2013_1_NDVI_drystd,102.0529661224366,0.8781291246414185
X2013_1_NDVI_drystd,107.97314238281263,0.8752356767654419
X2013_1_NDVI_drystd,113.89331864318859,0.8722835183143616
X2013_1_NDVI_drystd,119.81349490356462,0.8692718744277954
X2013_1_NDVI_drystd,125.73367116394064,0.8662001490592957
X2013_1_NDVI_drystd,131.65384742431655,0.863067626953125
X2013_1_NDVI_drystd,137.57402368469258,0.8598735928535461
X2013_1_NDVI_drystd,143.49419994506854,0.8566175103187561
X2013_1_NDVI_drystd,149.41437620544457,0.8532986044883728
X2013_1_NDVI_drystd,155.33455246582054,0.8499163389205933
X2013_1_NDVI_drystd,161.2547287261965,0.8464701771736145
X2013_1_NDVI_drystd,167.17490498657247,0.842959463596344
X2013_1_NDVI_drystd,173.0950812469485,0.8393836617469788
X2013_1_NDVI_drystd,179.01525750732452,0.8357423543930054
X2013_1_NDVI_drystd,184.9354337677005,0.8320350050926208
X2013_1_NDVI_drystd,190.85561002807646,0.8282611966133118
X2013_1_NDVI_drystd,196.77578628845242,0.8244205117225647
X2013_1_NDVI_drystd,202.69596254882845,0.8205124735832214
X2013_1_NDVI_drystd,208.61613880920441,0.8165369033813477
X2013_1_NDVI_drystd,214.53631506958044,0.8124933242797852
X2013_1_NDVI_drystd,220.4564913299564,0.8083815574645996
X2013_1_NDVI_drystd,226.37666759033237,0.8042013645172119
X2013_1_NDVI_drystd,232.2968438507084,0.799952507019043
X2013_1_NDVI_drystd,238.21702011108437,0.795634925365448
X2013_1_NDVI_drystd,244.1371963714604,0.7912484407424927
X2013_1_NDVI_drystd,250.0573726318363,0.786793053150177
X2013_1_NDVI_drystd,255.97754889221233,0.782268762588501
X2013_1_NDVI_drystd,261.8977251525883,0.7775800228118896
X2013_1_NDVI_drystd,267.8179014129643,0.7729166746139526
X2013_1_NDVI_drystd,273.73807767334034,0.7681846618652344
X2013_1_NDVI_drystd,279.65825393371625,0.7638696432113647
X2013_1_NDVI_drystd,285.5784301940923,0.7610076665878296
X2013_1_NDVI_drystd,291.49860645446824,0.758121907711029
X2013_1_NDVI_drystd,297.41878271484427,0.7552125453948975
