variable,x,y
bio_02,4.9100001335144,0.8101823329925537
bio_02,4.9433601348876905,0.8101823329925537
bio_02,4.976720136260982,0.8101823329925537
bio_02,5.010080137634273,0.8101823329925537
bio_02,5.043440139007564,0.8101823329925537
bio_02,5.076800140380855,0.8101823329925537
bio_02,5.110160141754147,0.8101823329925537
bio_02,5.1435201431274375,0.8101823329925537
bio_02,5.176880144500728,0.8101823329925537
bio_02,5.21024014587402,0.8101823329925537
bio_02,5.243600147247311,0.8101823329925537
bio_02,5.276960148620602,0.8101823329925537
bio_02,5.310320149993893,0.8101823329925537
bio_02,5.3436801513671845,0.8101823329925537
bio_02,5.377040152740475,0.8101823329925537
bio_02,5.410400154113766,0.8101823329925537
bio_02,5.443760155487058,0.8101823329925537
bio_02,5.477120156860349,0.8101823329925537
bio_02,5.51048015823364,0.8101823329925537
bio_02,5.5438401596069316,0.8101823329925537
bio_02,5.577200160980222,0.8101823329925537
bio_02,5.610560162353513,0.8101823329925537
bio_02,5.643920163726804,0.8101823329925537
bio_02,5.677280165100096,0.8101823329925537
bio_02,5.710640166473387,0.8101823329925537
bio_02,5.744000167846678,0.8101823329925537
bio_02,5.777360169219969,0.8101823329925537
bio_02,5.81072017059326,0.8101823329925537
bio_02,5.844080171966551,0.8101823329925537
bio_02,5.877440173339842,0.8101823329925537
bio_02,5.910800174713133,0.8101823329925537
bio_02,5.944160176086425,0.8101823329925537
bio_02,5.9775201774597155,0.8101823329925537
bio_02,6.010880178833007,0.8101823329925537
bio_02,6.044240180206298,0.8101823329925537
bio_02,6.077600181579589,0.8101823329925537
bio_02,6.11096018295288,0.8101823329925537
bio_02,6.144320184326171,0.8101823329925537
bio_02,6.1776801856994625,0.8101823329925537
bio_02,6.211040187072753,0.8101823329925537
bio_02,6.244400188446045,0.8101823329925537
bio_02,6.277760189819336,0.8101823329925537
bio_02,6.311120191192627,0.8100612163543701
bio_02,6.344480192565918,0.8096976280212402
bio_02,6.377840193939209,0.8093335032463074
bio_02,6.4112001953125,0.8089689016342163
bio_02,6.444560196685791,0.8086037039756775
bio_02,6.477920198059083,0.8082379698753357
bio_02,6.511280199432374,0.8078716993331909
bio_02,6.544640200805665,0.8075049519538879
bio_02,6.578000202178956,0.8071376085281372
bio_02,6.611360203552247,0.8067697882652283
bio_02,6.644720204925538,0.8064013719558716
bio_02,6.678080206298829,0.8060324788093567
bio_02,6.711440207672121,0.8056630492210388
bio_02,6.744800209045412,0.8052930235862732
bio_02,6.778160210418703,0.8049225211143494
bio_02,6.8115202117919935,0.8045514822006226
bio_02,6.844880213165285,0.8041799068450928
bio_02,6.878240214538576,0.80380779504776
bio_02,6.911600215911867,0.8034351468086243
bio_02,6.944960217285159,0.8030619621276855
bio_02,6.97832021865845,0.8026882410049438
bio_02,7.0116802200317405,0.8023139834403992
bio_02,7.045040221405031,0.8019391894340515
bio_02,7.078400222778323,0.8015638589859009
bio_02,7.111760224151614,0.8011879920959473
bio_02,7.145120225524906,0.8008115887641907
bio_02,7.178480226898197,0.8004346489906311
bio_02,7.2118402282714875,0.8000571727752686
bio_02,7.245200229644778,0.7996792197227478
bio_02,7.278560231018069,0.7993006706237793
bio_02,7.311920232391361,0.7989215850830078
bio_02,7.345280233764652,0.7985419631004333
bio_02,7.378640235137943,0.7981618046760559
bio_02,7.4120002365112345,0.7977811694145203
bio_02,7.445360237884525,0.7973999381065369
bio_02,7.478720239257816,0.7970181703567505
bio_02,7.512080240631107,0.7966359257698059
bio_02,7.545440242004399,0.7962530851364136
bio_02,7.578800243377691,0.7958697080612183
bio_02,7.612160244750981,0.7954858541488647
bio_02,7.645520246124272,0.7951014041900635
bio_02,7.678880247497563,0.7947164177894592
bio_02,7.712240248870854,0.7943309545516968
bio_02,7.745600250244145,0.7939448952674866
bio_02,7.778960251617437,0.7935582995414734
bio_02,7.812320252990728,0.793171226978302
bio_02,7.8456802543640185,0.7927835583686829
bio_02,7.87904025573731,0.7923953533172607
bio_02,7.912400257110601,0.713390588760376
bio_02,7.945760258483892,0.7129074931144714
bio_02,7.979120259857183,0.7124239802360535
bio_02,8.012480261230474,0.7119399309158325
bio_02,8.045840262603765,0.7114554643630981
bio_02,8.079200263977057,0.7109704613685608
