Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
2.75716E-4,87.524925774,0.666478218,0.030550813,0.857754927,0
2.76775E-4,87.773653452,0.667329766,0.029742115,0.860325621,0
2.78577E-4,88.023642054,0.668768565,0.028933417,0.862039417,0
2.80215E-4,88.275036363,0.6700661,0.028124719,0.865467009,0
2.81695E-4,88.500073013,0.671229496,0.027405877,0.868894602,0
2.83046E-4,88.754167775,0.672284989,0.026597179,0.872322194,0
2.84166E-4,89.009602471,0.673153834,0.025788481,0.875749786,0
2.86574E-4,89.266369231,0.675008129,0.024979783,0.877463582,0
2.88806E-4,89.525554014,0.676707558,0.024171085,0.880034276,0
2.89903E-4,89.75714937,0.677536434,0.023452242,0.883461868,0
2.91131E-4,90.018832771,0.678458966,0.022643544,0.887746358,0
2.94539E-4,90.253467042,0.680993196,0.021924701,0.89117395,0
2.96942E-4,90.519660461,0.682755648,0.021116003,0.89545844,0
3.00067E-4,90.758693693,0.685018737,0.020397161,0.898029135,0
3.02306E-4,91.029934466,0.686620612,0.019588463,0.900599829,0
3.06026E-4,91.273333692,0.689245994,0.01886962,0.903170523,0
3.08646E-4,91.518856243,0.691068951,0.018150777,0.906598115,0
3.11355E-4,91.766809524,0.692931602,0.017431935,0.909168809,0
3.14324E-4,92.017215065,0.694947319,0.016713092,0.913453299,0
3.18272E-4,92.270349646,0.69758688,0.015994249,0.916880891,0
3.21977E-4,92.526978292,0.700023291,0.015275407,0.920308483,0
3.25802E-4,92.754203409,0.702497222,0.014646419,0.922022279,0
3.28528E-4,93.01616596,0.704235377,0.013927577,0.925449871,0
3.34419E-4,93.281880605,0.70792357,0.013208734,0.926306769,0
3.3854E-4,93.517012334,0.710449499,0.012579747,0.928877464,0
3.43803E-4,93.75594227,0.713612926,0.011950759,0.932305056,0
3.48416E-4,94.032788071,0.716328996,0.011231917,0.934018852,0
3.51631E-4,94.277904025,0.718191467,0.010602929,0.936589546,0
3.58437E-4,94.526728718,0.722055282,0.009973942,0.941730934,0
3.62576E-4,94.77938858,0.724353621,0.009344955,0.946015424,0
3.66193E-4,95.034845424,0.726331073,0.008715967,0.94772922,0
3.74781E-4,95.257279509,0.730914695,0.008176835,0.948586118,0
3.85384E-4,95.524044235,0.736366528,0.007547848,0.951156812,0
3.9195E-4,95.75729254,0.739632745,0.007008716,0.95201371,0
4.01202E-4,96.03572407,0.744100783,0.006379729,0.952870608,0
4.1247E-4,96.280069288,0.749338876,0.005840597,0.957155099,0
4.3302E-4,96.533882768,0.758360203,0.005301465,0.960582691,0
